SECONDS,prefix_cache_block_hit_rate
1746681134.2938657,0.0
1746681134.3538468,0.0
1746681134.4142492,0.0
1746681134.4746296,0.0
1746681134.5354793,0.0
1746681134.596857,0.0
1746681134.658214,0.0
1746681134.720084,0.0
1746681134.782265,0.0
1746681134.8445835,0.0
1746681134.9072056,0.0
1746681134.9702232,0.0
1746681135.033721,0.0
1746681135.0976198,0.0
1746681135.1614232,0.0
1746681135.2258508,0.0
1746681135.2906156,0.0
1746681135.3554187,0.0
1746681135.4205737,0.0
1746681135.4873364,0.0
1746681135.5511048,0.0
1746681135.6155555,0.0
1746681135.680159,0.0
1746681135.745282,0.0
1746681135.8109872,0.0
1746681135.8765206,0.0
1746681135.9422994,0.0
1746681136.0086052,0.0
1746681136.075244,0.0
1746681136.1423576,0.0
1746681136.209447,0.0
1746681136.2772298,0.0
1746681136.345159,0.0
1746681136.413305,0.0
1746681136.4816747,0.0
1746681136.5505817,0.0
1746681136.6198356,0.0
1746681136.689564,0.0
1746681136.7593431,0.0
1746681136.8298488,0.0
1746681136.9005208,0.0
1746681136.9712749,0.0
1746681137.0424523,0.0
1746681137.114161,0.0
1746681137.1861546,0.0
1746681137.2586772,0.0
1746681137.3311672,0.0
1746681137.4043999,0.0
1746681137.4776156,0.0
1746681137.551649,0.0
1746681137.624331,0.0
1746681137.6974168,0.0
1746681137.7708194,0.0
1746681137.844685,0.0
1746681137.9188285,0.0
1746681137.9791894,0.0
1746681138.0495496,0.0
1746681138.100258,0.0
1746681138.1511636,0.0
1746681138.2024028,0.0
1746681138.2541506,0.0
1746681138.3064077,0.0
1746681138.3585553,0.0
1746681138.4112465,0.0
1746681138.4638705,0.0
1746681138.518296,0.0
1746681138.5725155,0.0
1746681138.627077,0.0
1746681138.6820576,0.0
1746681138.7372499,0.0
1746681138.7918024,0.0
1746681138.847863,0.0
1746681138.904479,0.0
1746681138.961498,0.0
1746681139.0184622,0.0
1746681139.0757232,0.0
1746681139.1335902,0.0
1746681139.1917717,0.0
1746681139.2498531,0.0
1746681139.3085907,0.0
1746681139.3675988,0.0
1746681139.4265351,0.0
1746681139.4858086,0.0
1746681139.54534,0.0
1746681139.6052065,0.0
1746681139.666382,0.0
1746681139.7259815,0.0
1746681139.7861385,0.0
1746681139.8473191,0.0
1746681139.9082444,0.0
1746681139.9692848,0.0
1746681140.030339,0.0
1746681140.1250057,0.0
1746681140.1839237,0.0
1746681140.3033843,0.0
1746681140.3560622,0.0
1746681140.4093397,0.0
1746681140.4631655,0.0
1746681140.5176008,0.0
1746681140.5722747,0.0
1746681140.6269133,0.0
1746681140.681983,0.0
1746681140.7369332,0.0
1746681140.7926116,0.0
1746681140.848522,0.0
1746681140.9043922,0.0
1746681140.9605143,0.0
1746681141.016937,0.0
1746681141.074124,0.0
1746681141.131827,0.0
1746681141.1895783,0.0
1746681141.248086,0.0
1746681141.3066952,0.0
1746681141.365727,0.0
1746681141.4248624,0.0
1746681141.4844513,0.0
1746681141.5442793,0.0
1746681141.6047482,0.0
1746681141.6649482,0.0
1746681141.7257879,0.0
1746681141.7869997,0.0
1746681141.8481526,0.0
1746681141.9094548,0.0
1746681141.9711077,0.0
1746681142.0336475,0.0
1746681142.096418,0.0
1746681142.1591325,0.0
1746681142.2227526,0.0
1746681142.2880044,0.0
1746681142.3503366,0.0
1746681142.41325,0.0
1746681142.4762726,0.0
1746681142.5392988,0.0
1746681142.6030233,0.0
1746681142.6666105,0.0
1746681142.7309947,0.0
1746681142.7956648,0.0
1746681142.8603117,0.0
1746681142.9253669,0.0
1746681142.9908128,0.0
1746681143.0570629,0.0
1746681143.1235933,0.0
1746681143.1899374,0.0
1746681143.2569096,0.0
1746681143.3240762,0.0
1746681143.3916044,0.0
1746681143.459588,0.0
1746681143.5278494,0.0
1746681143.5961158,0.0
1746681143.6651196,0.0
1746681143.7340477,0.0
1746681143.803513,0.0
1746681143.8754566,0.0
1746681143.943423,0.0
1746681144.0118268,0.0
1746681144.0805655,0.0
1746681144.1500232,0.0
1746681144.2198303,0.0
1746681144.289566,0.0
1746681144.3600404,0.0
1746681144.4305508,0.0
1746681144.500995,0.0
1746681144.5723927,0.0
1746681144.6441116,0.0
1746681144.7349906,0.0
1746681144.807342,0.0
1746681144.8796408,0.0
1746681144.952803,0.0
1746681145.0260632,0.0
1746681145.0992827,0.0
1746681145.172885,0.0
1746681145.246721,0.0
1746681145.3212478,0.0
1746681145.39617,0.0
1746681145.4711504,0.0
1746681145.5469115,0.0
1746681145.6231062,0.0
1746681145.6989658,0.0
1746681145.7755318,0.0
1746681145.852094,0.0
1746681145.9286487,0.0
1746681146.0060806,0.0
1746681146.0835571,0.0
1746681146.16164,0.0
1746681146.2399988,0.0
1746681146.3184497,0.0
1746681146.3971424,0.0
1746681146.4763489,0.0
1746681146.5574594,0.0
1746681146.6367164,0.0
1746681146.7171588,0.0
1746681146.796248,0.0
1746681146.875844,0.0
1746681146.9551485,0.0
1746681147.0349936,0.0
1746681147.1153107,0.0
1746681147.1955485,0.0
1746681147.2765868,0.0
1746681147.3576517,0.0
1746681147.4393463,0.0
1746681147.5216274,0.0
1746681147.603686,0.0
1746681147.7088466,0.0
1746681147.762628,0.0
1746681147.8165507,0.0
1746681147.870794,0.0
1746681147.925414,0.0
1746681147.979753,0.0
1746681148.0344265,0.0
1746681148.0889564,0.0
1746681148.1441338,0.0
1746681148.199087,0.0
1746681148.2543352,0.0
1746681148.309955,0.0
1746681148.3657706,0.0
1746681148.422282,0.0
1746681148.5003564,0.0
1746681148.5538993,0.0
1746681148.6073842,0.0
1746681148.6613033,0.0
1746681148.7161596,0.0
1746681148.771765,0.0
1746681148.829062,0.0
1746681148.8849115,0.0
1746681148.9408817,0.0
1746681148.9968286,0.0
1746681149.0533748,0.0
1746681149.109951,0.0
1746681149.1667228,0.0
1746681149.2648776,0.0
1746681149.3191261,0.0
1746681149.3738618,0.0
1746681149.4289608,0.0
1746681149.4840238,0.0
1746681149.539751,0.0
1746681149.59563,0.0
1746681149.652407,0.0
1746681149.7092285,0.0
1746681149.7658072,0.0
1746681149.8234868,0.0
1746681149.8805425,0.0
1746681149.9378004,0.0
1746681149.9957242,0.0
1746681150.0540307,0.0
1746681150.112004,0.0
1746681150.1703153,0.0
1746681150.2289674,0.0
1746681150.28822,0.0
1746681150.3480964,0.0
1746681150.4076052,0.0
1746681150.4676838,0.0
1746681150.5278912,0.0
1746681150.5888526,0.0
1746681150.6500363,0.0
1746681150.7110348,0.0
1746681150.7723212,0.0
1746681150.8328834,0.0
1746681150.893879,0.0
1746681150.955497,0.0
1746681151.0171864,0.0
1746681151.0791893,0.0
1746681151.142405,0.0
1746681151.2060273,0.0
1746681151.270311,0.0
1746681151.3350055,0.0
1746681151.4381392,0.0
1746681151.4891598,0.0
1746681151.54008,0.0
1746681151.5935767,0.0
1746681151.643772,0.0
1746681151.6938112,0.0
1746681151.7439692,0.0
1746681151.794584,0.0
1746681151.845748,0.0
1746681151.897529,0.0
1746681151.950126,0.0
1746681152.0011597,0.0
1746681152.052549,0.0
1746681152.104321,0.0
1746681152.156534,0.0
1746681152.2198648,0.0
1746681152.3759792,0.0
1746681152.4252176,0.0
1746681152.4732492,0.0
1746681152.521804,0.0
1746681152.5715678,0.0
1746681152.6215317,0.0
1746681152.671624,0.0
1746681152.7217953,0.0
1746681152.7725527,0.0
1746681152.8244872,0.0
1746681152.8755708,0.0
1746681152.9269552,0.0
1746681152.9788184,0.0
1746681153.031033,0.0
1746681153.0837183,0.0
1746681153.1368582,0.0
1746681153.190089,0.0
1746681153.2438684,0.0
1746681153.297596,0.0
1746681153.3520334,0.0
1746681153.4069061,0.0
1746681153.4610379,0.0
1746681153.5154455,0.0
1746681153.570306,0.0
1746681153.6255145,0.0
1746681153.681205,0.0
1746681153.7368336,0.0
1746681153.7930691,0.0
1746681153.8501744,0.0
1746681153.907431,0.0
1746681153.9650974,0.0
1746681154.0230987,0.0
1746681154.081094,0.0
1746681154.139822,0.0
1746681154.198351,0.0
1746681154.2575436,0.0
1746681154.3169477,0.0
1746681154.3762805,0.0
1746681154.435873,0.0
1746681154.496218,0.0
1746681154.556749,0.0
1746681154.617842,0.0
1746681154.6787295,0.0
1746681154.7397342,0.0
1746681154.801424,0.0
1746681154.8633664,0.0
1746681154.925819,0.0
1746681154.988728,0.0
1746681155.0511625,0.0
1746681155.1143315,0.0
1746681155.1775846,0.0
1746681155.2412775,0.0
1746681155.3059988,0.0
1746681155.369571,0.0
1746681155.433409,0.0
1746681155.497708,0.0
1746681155.562391,0.0
1746681155.6275163,0.0
1746681155.6928983,0.0
1746681155.7583542,0.0
1746681155.823644,0.0
1746681155.889377,0.0
1746681155.9555557,0.0
1746681156.021992,0.0
1746681156.0890167,0.0
1746681156.1571636,0.0
1746681156.2256901,0.0
1746681156.2941601,0.0
1746681156.3633268,0.0
1746681156.432235,0.0
1746681156.5015028,0.0
1746681156.571045,0.0
1746681156.6409204,0.0
1746681156.7113814,0.0
1746681156.7817333,0.0
1746681156.8524914,0.0
1746681156.9234576,0.0
1746681156.9948387,0.0
1746681157.066711,0.0
1746681157.1388135,0.0
1746681157.2115436,0.0
1746681157.284723,0.0
1746681157.3579261,0.0
1746681157.4317353,0.0
1746681157.5058446,0.0
1746681157.5799303,0.0
1746681157.6543021,0.0
1746681157.7289224,0.0
1746681157.8030818,0.0
1746681157.8776886,0.0
1746681157.9525852,0.0
1746681158.028144,0.0
1746681158.1096911,0.0
1746681158.1819432,0.0
1746681158.2547412,0.0
1746681158.3279285,0.0
1746681158.4013386,0.0
1746681158.4753406,0.0
1746681158.5494568,0.0
1746681158.6237454,0.0
1746681158.6986525,0.0
1746681158.773852,0.0
1746681158.8494887,0.0
1746681158.9252362,0.0
1746681159.0012858,0.0
1746681159.0779076,0.0
1746681159.15428,0.0
1746681159.2316127,0.0
1746681159.3088713,0.0
1746681159.38614,0.0
1746681159.464064,0.0
1746681159.5423405,0.0
1746681159.6210465,0.0
1746681159.699977,0.0
1746681159.779339,0.0
1746681159.85944,0.0
1746681159.9400043,0.0
1746681160.0204182,0.0
1746681160.1015358,0.0
1746681160.182548,0.0
1746681160.264713,0.0
1746681160.3478642,0.0
1746681160.4316955,0.0
1746681160.5146694,0.0
1746681160.5990078,0.0
1746681160.682827,0.0
1746681160.7673793,0.0
1746681160.8511808,0.0
1746681160.9360576,0.0
1746681161.0212684,0.0
1746681161.1067019,0.0
1746681161.1922333,0.0
1746681161.2783175,0.0
1746681161.3645122,0.0
1746681161.4506888,0.0
1746681161.53699,0.0
1746681161.6237392,0.0
1746681161.7108645,0.0
1746681161.7980776,0.0
1746681161.8858492,0.0
1746681161.9739351,0.0
1746681162.0621927,0.0
1746681162.1511235,0.0
1746681162.240324,0.0
1746681162.3299105,0.0
1746681162.4199166,0.0
1746681162.510138,0.0
1746681162.6002917,0.0
1746681162.691473,0.0
1746681162.7827168,0.0
1746681162.8741317,0.0
1746681162.9661777,0.0
1746681163.0588362,0.0
1746681163.1513326,0.0
1746681163.2442715,0.0
1746681163.3376966,0.0
1746681163.4312935,0.0
1746681163.5251708,0.0
1746681163.6192265,0.0
1746681163.7136798,0.0
1746681163.8088424,0.0
1746681163.904573,0.0
1746681164.000305,0.0
1746681164.0962791,0.0
1746681164.192577,0.0
1746681164.2893786,0.0
1746681164.3865693,0.0
1746681164.4839268,0.0
1746681164.5815425,0.0
1746681164.6794946,0.0
1746681164.777647,0.0
1746681164.8762474,0.0
1746681164.974613,0.0
1746681165.0738375,0.0
1746681165.1734073,0.0
1746681165.2731848,0.0
1746681165.3734355,0.0
1746681165.4746544,0.0
1746681165.575794,0.0
1746681165.6847017,0.0
1746681165.736537,0.0
1746681165.7871072,0.0
1746681165.8435674,0.0
1746681165.912958,0.0
1746681165.9647696,0.0
1746681166.0164208,0.0
1746681166.0683293,0.0
1746681166.120517,0.0
1746681166.1721659,0.0
1746681166.2247796,0.0
1746681166.277814,0.0
1746681166.3312552,0.0
1746681166.3849168,0.0
1746681166.439202,0.0
1746681166.4935806,0.0
1746681166.5488987,0.0
1746681166.6046512,0.0
1746681166.660195,0.0
1746681166.7160711,0.0
1746681166.7721946,0.0
1746681166.8252084,0.0
1746681166.8908873,0.0
1746681166.9436252,0.0
1746681166.9971375,0.0
1746681167.050502,0.0
1746681167.104517,0.0
1746681167.1735494,0.0
1746681167.2266176,0.0
1746681167.2798977,0.0
1746681167.334144,0.0
1746681167.3878796,0.0
1746681167.442065,0.0
1746681167.4968095,0.0
1746681167.5514588,0.0
1746681167.606475,0.0
1746681167.6618154,0.0
1746681167.717757,0.0
1746681167.7737684,0.0
1746681167.8386548,0.0
1746681167.891691,0.0
1746681167.9487576,0.0
1746681167.993249,0.0
1746681168.0436282,0.0
1746681168.0930479,0.0
1746681168.144709,0.0
1746681168.1936455,0.0
1746681168.24215,0.0
1746681168.2858353,0.0
1746681168.3307877,0.0
1746681168.3763318,0.0
1746681168.4217553,0.0
1746681168.467489,0.0
1746681168.5335746,0.0
1746681168.579248,0.0
1746681168.6248584,0.0
1746681168.6715312,0.0
1746681168.7178326,0.0
1746681168.764915,0.0
1746681168.811806,0.0
1746681168.8590786,0.0
1746681168.9067318,0.0
1746681168.9550538,0.0
1746681169.003325,0.0
1746681169.0524056,0.0
1746681169.1016083,0.0
1746681169.151216,0.0
1746681169.20066,0.0
1746681169.2504413,0.0
1746681169.300918,0.0
1746681169.3841074,0.0
1746681169.4308739,0.0
1746681169.4781036,0.0
1746681169.5251997,0.0
1746681169.5732963,0.0
1746681169.6211941,0.0
1746681169.6689377,0.0
1746681169.7168224,0.0
1746681169.7653022,0.0
1746681169.8139765,0.0
1746681169.8638358,0.0
1746681169.9142108,0.0
1746681169.964238,0.0
1746681170.0142398,0.0
1746681170.064576,0.0
1746681170.1154916,0.0
1746681170.1664016,0.0
1746681170.2176397,0.0
1746681170.269902,0.0
1746681170.3220325,0.0
1746681170.3751621,0.0
1746681170.4285119,0.0
1746681170.4817603,0.0
1746681170.535317,0.0
1746681170.589466,0.0
1746681170.6434863,0.0
1746681170.7263734,0.0
1746681170.774136,0.0
1746681170.8218613,0.0
1746681170.8696108,0.0
1746681170.9173167,0.0
1746681170.9659505,0.0
1746681171.0144405,0.0
1746681171.0630877,0.0
1746681171.1121619,0.0
1746681171.1616454,0.0
1746681171.2126138,0.0
1746681171.263749,0.0
1746681171.3147273,0.0
1746681171.3659165,0.0
1746681171.4178953,0.0
1746681171.469744,0.0
1746681171.5223105,0.0
1746681171.6159682,0.0
1746681171.665308,0.0
1746681171.7140806,0.0
1746681171.7633004,0.0
1746681171.8132534,0.0
1746681171.863466,0.0
1746681171.913716,0.0
1746681171.9644074,0.0
1746681172.015394,0.0
1746681172.0672429,0.0
1746681172.119267,0.0
1746681172.1710854,0.0
1746681172.2230656,0.0
1746681172.2758682,0.0
1746681172.3283336,0.0
1746681172.3805785,0.0
1746681172.4328651,0.0
1746681172.4853148,0.0
1746681172.5380218,0.0
1746681172.5910516,0.0
1746681172.6446514,0.0
1746681172.6983976,0.0
1746681172.7522874,0.0
1746681172.8064334,0.0
1746681172.8609273,0.0
1746681172.9160986,0.0
1746681172.971505,0.0
1746681173.0271115,0.0
1746681173.0828202,0.0
1746681173.1393528,0.0
1746681173.1958983,0.0
1746681173.253148,0.0
1746681173.3105307,0.0
1746681173.3683012,0.0
1746681173.4259818,0.0
1746681173.4839122,0.0
1746681173.542565,0.0
1746681173.6014962,0.0
1746681173.7184372,0.0
1746681173.7682827,0.0
1746681173.8179672,0.0
1746681173.8682754,0.0
1746681173.9188359,0.0
1746681173.9696667,0.0
1746681174.0206337,0.0
1746681174.0721169,0.0
1746681174.123701,0.0
1746681174.175817,0.0
1746681174.228145,0.0
1746681174.280726,0.0
1746681174.3333993,0.0
1746681174.3864684,0.0
1746681174.4406857,0.0
1746681174.494832,0.0
1746681174.5490103,0.0
1746681174.6034703,0.0
1746681174.6581228,0.0
1746681174.71389,0.0
1746681174.7694714,0.0
1746681174.825307,0.0
1746681174.8812282,0.0
1746681174.9373612,0.0
1746681174.993565,0.0
1746681175.0504787,0.0
1746681175.1077282,0.0
1746681175.1655943,0.0
1746681175.223265,0.0
1746681175.281532,0.0
1746681175.3403423,0.0
1746681175.3993256,0.0
1746681175.4583888,0.0
1746681175.517948,0.0
1746681175.5777266,0.0
1746681175.6380076,0.0
1746681175.6986063,0.0
1746681175.759385,0.0
1746681175.8204339,0.0
1746681175.8819485,0.0
1746681175.9432216,0.0
1746681176.005043,0.0
1746681176.067169,0.0
1746681176.1294482,0.0
1746681176.1920047,0.0
1746681176.254932,0.0
1746681176.3187568,0.0
1746681176.3827207,0.0
1746681176.446783,0.0
1746681176.5112877,0.0
1746681176.5762527,0.0
1746681176.6415942,0.0
1746681176.707157,0.0
1746681176.7731109,0.0
1746681176.8390357,0.0
1746681176.905824,0.0
1746681176.972633,0.0
1746681177.0401323,0.0
1746681177.107758,0.0
1746681177.1758726,0.0
1746681177.2440631,0.0
1746681177.3123436,0.0
1746681177.3813183,0.0
1746681177.4504595,0.0
1746681177.5736494,0.0
1746681177.64323,0.0
1746681177.6986258,0.0
1746681177.754598,0.0
1746681177.8107133,0.0
1746681177.867129,0.0
1746681177.923914,0.0
1746681177.9809544,0.0
1746681178.0381203,0.0
1746681178.0975454,0.0
1746681178.1525395,0.0
1746681178.207909,0.0
1746681178.2634351,0.0
1746681178.3191986,0.0
1746681178.375588,0.0
1746681178.4321482,0.0
1746681178.4888484,0.0
1746681178.5458293,0.0
1746681178.6031306,0.0
1746681178.6782236,0.0
1746681178.7319174,0.0
1746681178.7855892,0.0
1746681178.8395777,0.0
1746681178.9175396,0.0
1746681178.9711592,0.0
1746681179.0249915,0.0
1746681179.0790749,0.0
1746681179.1339774,0.0
1746681179.189082,0.0
1746681179.244339,0.0
1746681179.3001215,0.0
1746681179.3560119,0.0
1746681179.4119363,0.0
1746681179.4681633,0.0
1746681179.524736,0.0
1746681179.5819285,0.0
1746681179.639453,0.0
1746681179.6977463,0.0
1746681179.7547152,0.0
1746681179.8121283,0.0
1746681179.8700273,0.0
1746681179.929178,0.0
1746681179.9856627,0.0
1746681180.0430536,0.0
1746681180.0992434,0.0
1746681180.1558936,0.0
1746681180.213547,0.0
1746681180.2714877,0.0
1746681180.3292336,0.0
1746681180.3868687,0.0
1746681180.4449818,0.0
1746681180.5034244,0.0
1746681180.562268,0.0
1746681180.6212525,0.0
1746681180.6805182,0.0
1746681180.7400718,0.0
1746681180.7997642,0.0
1746681180.8598685,0.0
1746681180.9202862,0.0
1746681180.9809985,0.0
1746681181.042007,0.0
1746681181.1032104,0.0
1746681181.1649582,0.0
1746681181.2267122,0.0
1746681181.2885144,0.0
1746681181.3506126,0.0
1746681181.4158986,0.0
1746681181.4680386,0.0
1746681181.5203059,0.0
1746681181.572711,0.0
1746681181.6256132,0.0
1746681181.6789258,0.0
1746681181.7322063,0.0
1746681181.7861586,0.0
1746681181.840312,0.0
1746681181.8947248,0.0
1746681181.949347,0.0
1746681182.0041971,0.0
1746681182.0594711,0.0
1746681182.115027,0.0
1746681182.1707253,0.0
1746681182.2268553,0.0
1746681182.2844708,0.0
1746681182.3393555,0.0
1746681182.4107294,0.0
1746681182.4783204,0.0
1746681182.5288181,0.0
1746681182.5792499,0.0
1746681182.6298933,0.0
1746681182.6812575,0.0
1746681182.7333767,0.0
1746681182.7841494,0.0
1746681182.8353052,0.0
1746681182.886739,0.0
1746681182.9386797,0.0
1746681182.9908025,0.0
1746681183.0430048,0.0
1746681183.0954645,0.0
1746681183.1482463,0.0
1746681183.2016492,0.0
1746681183.255333,0.0
1746681183.3091931,0.0
1746681183.363485,0.0
1746681183.4179134,0.0
1746681183.4726229,0.0
1746681183.5279796,0.0
1746681183.5835013,0.0
1746681183.6393638,0.0
1746681183.6955428,0.0
1746681183.7519321,0.0
1746681183.8088617,0.0
1746681183.8663762,0.0
1746681183.9242437,0.0
1746681183.9819455,0.0
1746681184.0398045,0.0
1746681184.1215565,0.0
1746681184.172847,0.0
1746681184.2326732,0.0
1746681184.2848034,0.0
1746681184.346565,0.0
1746681184.3980849,0.0
1746681184.4563498,0.0
1746681184.5145092,0.0
1746681184.5753112,0.0
1746681184.6944852,0.0
1746681184.7464044,0.0
1746681184.798791,0.0
1746681184.850816,0.0
1746681184.9033446,0.0
1746681184.9560957,0.0
1746681185.0091243,0.0
1746681185.0627027,0.0
1746681185.1164863,0.0
1746681185.1704702,0.0
1746681185.2250862,0.0
1746681185.2806761,0.0
1746681185.3352206,0.0
1746681185.3878627,0.0
1746681185.4408329,0.0
1746681185.4944286,0.0
1746681185.5474172,0.0
1746681185.6005783,0.0
1746681185.6541667,0.0
1746681185.7081861,0.0
1746681185.7624736,0.0
1746681185.8170524,0.0
1746681185.872446,0.0
1746681185.9265783,0.0
1746681185.9809716,0.0
1746681186.0358536,0.0
1746681186.0906332,0.0
1746681186.1456056,0.0
1746681186.2009296,0.0
1746681186.2565293,0.0
1746681186.3128686,0.0
1746681186.3696246,0.0
1746681186.4266737,0.0
1746681186.4841087,0.0
1746681186.5418682,0.0
1746681186.5996819,0.0
1746681186.6575348,0.0
1746681186.7156603,0.0
1746681186.7740862,0.0
1746681186.8328118,0.0
1746681186.892098,0.0
1746681186.9515157,0.0
1746681187.0113938,0.0
1746681187.0715642,0.0
1746681187.131772,0.0
1746681187.1924345,0.0
1746681187.2535372,0.0
1746681187.3149352,0.0
1746681187.3764398,0.0
1746681187.4383452,0.0
1746681187.5008266,0.0
1746681187.5634942,0.0
1746681187.6264904,0.0
1746681187.6895316,0.0
1746681187.75311,0.0
1746681187.8170938,0.0
1746681187.881013,0.0
1746681187.9453807,0.0
1746681188.010363,0.0
1746681188.0755644,0.0
1746681188.1410854,0.0
1746681188.20677,0.0
1746681188.2732651,0.0
1746681188.3398197,0.0
1746681188.4065087,0.0
1746681188.4737513,0.0
1746681188.5414603,0.0
1746681188.6094275,0.0
1746681188.6778545,0.0
1746681188.746331,0.0
1746681188.815035,0.0
1746681188.884289,0.0
1746681188.9537072,0.0
1746681189.0234125,0.0
1746681189.09383,0.0
1746681189.1642108,0.0
1746681189.2355957,0.0
1746681189.3056135,0.0
1746681189.3763554,0.0
1746681189.44713,0.0
1746681189.5181708,0.0
1746681189.5893908,0.0
1746681189.6614776,0.0
1746681189.73363,0.0
1746681189.8061635,0.0
1746681189.879254,0.0
1746681189.9521248,0.0
1746681190.0256813,0.0
1746681190.0989757,0.0
1746681190.1725974,0.0
1746681190.2467797,0.0
1746681190.3212256,0.0
1746681190.3960447,0.0
1746681190.471409,0.0
1746681190.5472763,0.0
1746681190.6231413,0.0
1746681190.699223,0.0
1746681190.7755635,0.0
1746681190.852376,0.0
1746681190.9295597,0.0
1746681191.0069873,0.0
1746681191.0849984,0.0
1746681191.1634445,0.0
1746681191.2423813,0.0
1746681191.3214366,0.0
1746681191.4006128,0.0
1746681191.480458,0.0
1746681191.5605536,0.0
1746681191.6408517,0.0
1746681191.7214952,0.0
1746681191.8024864,0.0
1746681191.88374,0.0
1746681191.966281,0.0
1746681192.0480623,0.0
1746681192.130849,0.0
1746681192.2146492,0.0
1746681192.2979753,0.0
1746681192.3814328,0.0
1746681192.4651961,0.0
1746681192.5486517,0.0
1746681192.6334598,0.0
1746681192.7187755,0.0
1746681192.8035293,0.0
1746681192.889042,0.0
1746681192.9750628,0.0
1746681193.06151,0.0
1746681193.1478233,0.0
1746681193.235187,0.0
1746681193.3220716,0.0
1746681193.4093275,0.0
1746681193.49706,0.0
1746681193.5853136,0.0
1746681193.6738608,0.0
1746681193.7624466,0.0
1746681193.8515582,0.0
1746681193.94105,0.0
1746681194.030586,0.0
1746681194.1206932,0.0
1746681194.211339,0.0
1746681194.3020148,0.0
1746681194.3930285,0.0
1746681194.484302,0.0
1746681194.5761364,0.0
1746681194.6685414,0.0
1746681194.7609305,0.0
1746681194.853526,0.0
1746681194.946535,0.0
1746681195.040213,0.0
1746681195.133902,0.0
1746681195.227992,0.0
1746681195.3225374,0.0
1746681195.4174454,0.0
1746681195.5125883,0.0
1746681195.60785,0.0
1746681195.6786742,0.0
1746681195.7324898,0.0
1746681195.7860107,0.0
1746681195.8399403,0.0
1746681195.89442,0.0
1746681195.949281,0.0
1746681196.0266383,0.0
1746681196.0804088,0.0
1746681196.1344771,0.0
1746681196.1887934,0.0
1746681196.2432938,0.0
1746681196.3062265,0.0
1746681196.3600872,0.0
1746681196.4144223,0.0
1746681196.4688833,0.0
1746681196.552303,0.0
1746681196.606908,0.0
1746681196.661309,0.0
1746681196.716008,0.0
1746681196.771054,0.0
1746681196.826927,0.0
1746681196.8830621,0.0
1746681196.9393306,0.0
1746681196.9958565,0.0
1746681197.0529337,0.0
1746681197.1102145,0.0
1746681197.1677692,0.0
1746681197.2257595,0.0
1746681197.2838128,0.0
1746681197.3422914,0.0
1746681197.400998,0.0
1746681197.4598007,0.0
1746681197.519236,0.0
1746681197.5786793,0.0
1746681197.6384587,0.0
1746681197.698582,0.0
1746681197.7592926,0.0
1746681197.8203564,0.0
1746681197.881219,0.0
1746681197.9424057,0.0
1746681198.0043156,0.0
1746681198.0664287,0.0
1746681198.1289482,0.0
1746681198.1917565,0.0
1746681198.2545183,0.0
1746681198.3178344,0.0
1746681198.3814046,0.0
1746681198.4488328,0.0
1746681198.5062306,0.0
1746681198.563395,0.0
1746681198.6213038,0.0
1746681198.6791017,0.0
1746681198.737472,0.0
1746681198.7960935,0.0
1746681198.8546333,0.0
1746681198.9137104,0.0
1746681198.9733908,0.0
1746681199.0331876,0.0
1746681199.0932317,0.0
1746681199.1537173,0.0
1746681199.2143035,0.0
1746681199.2754676,0.0
1746681199.3366838,0.0
1746681199.4069264,0.0
1746681199.4567363,0.0
1746681199.5064166,0.0
1746681199.5563447,0.0
1746681199.60675,0.0
1746681199.6576588,0.0
1746681199.708831,0.0
1746681199.769834,0.0
1746681199.8198695,0.0
1746681199.8705063,0.0
1746681199.9207704,0.0
1746681199.9712842,0.0
1746681200.0438454,0.0
1746681200.0936894,0.0
1746681200.1438942,0.0
1746681200.1941257,0.0
1746681200.244707,0.0
1746681200.295892,0.0
1746681200.3471596,0.0
1746681200.398744,0.0
1746681200.4506993,0.0
1746681200.5031419,0.0
1746681200.5557153,0.0
1746681200.6085074,0.0
1746681200.6615222,0.0
1746681200.715124,0.0
1746681200.7689884,0.0
1746681200.8230574,0.0
1746681200.877641,0.0
1746681200.9322116,0.0
1746681200.987243,0.0
1746681201.0424287,0.0
1746681201.097937,0.0
1746681201.1547253,0.0
1746681201.210119,0.0
1746681201.2658334,0.0
1746681201.3219662,0.0
1746681201.3785641,0.0
1746681201.435454,0.0
1746681201.492415,0.0
1746681201.5499222,0.0
1746681201.6081145,0.0
1746681201.6663275,0.0
1746681201.7247534,0.0
1746681201.7835734,0.0
1746681201.8424795,0.0
1746681201.9019759,0.0
1746681201.9614272,0.0
1746681202.0238233,0.0
1746681202.074877,0.0
1746681202.1259189,0.0
1746681202.177261,0.0
1746681202.2288983,0.0
1746681202.2812145,0.0
1746681202.3336477,0.0
1746681202.3861198,0.0
1746681202.439023,0.0
1746681202.4924703,0.0
1746681202.5460865,0.0
1746681202.6000476,0.0
1746681202.654387,0.0
1746681202.7087321,0.0
1746681202.7636855,0.0
1746681202.833072,0.0
1746681202.9054127,0.0
1746681202.95737,0.0
1746681203.0093465,0.0
1746681203.0615969,0.0
1746681203.1144047,0.0
1746681203.1676075,0.0
1746681203.2211604,0.0
1746681203.274387,0.0
1746681203.3278346,0.0
1746681203.381909,0.0
1746681203.4363067,0.0
1746681203.491247,0.0
1746681203.545709,0.0
1746681203.6005027,0.0
1746681203.6558375,0.0
1746681203.7112129,0.0
1746681203.7668588,0.0
