SECONDS,prefix_cache_block_movements_cpu_to_nvme
1746681780.9421463,0.0
1746681781.0280864,0.0
1746681781.1190941,0.0
1746681781.1840475,0.0
1746681781.2227173,0.0
1746681781.2592292,0.0
1746681781.3049672,0.0
1746681781.3461275,0.0
1746681781.4126856,0.0
1746681781.479535,0.0
1746681781.5637236,0.0
1746681781.6315691,0.0
1746681781.7185636,0.0
1746681781.7840865,0.0
1746681781.8665655,0.0
1746681781.9279985,0.0
1746681781.9995272,0.0
1746681782.0732648,0.0
1746681782.150533,0.0
1746681782.2212882,0.0
1746681782.2997231,0.0
1746681782.3785431,0.0
1746681782.444259,0.0
1746681782.512233,0.0
1746681782.5869536,0.0
1746681782.6505723,0.0
1746681782.7246735,0.0
1746681782.7918055,0.0
1746681782.870281,0.0
1746681782.944303,0.0
1746681783.015078,0.0
1746681783.083877,0.0
1746681783.143804,0.0
1746681783.213762,0.0
1746681783.296015,0.0
1746681783.3679593,0.0
1746681783.429237,0.0
1746681783.477607,0.0
1746681783.5635715,0.0
1746681783.6277964,0.0
1746681783.714771,0.0
1746681783.7950318,0.0
1746681783.8669772,0.0
1746681783.9521582,0.0
1746681783.9916592,0.0
1746681784.0319636,0.0
1746681784.0716286,0.0
1746681784.1270244,0.0
1746681784.1745927,0.0
1746681784.211516,0.0
1746681784.258512,0.0
1746681784.291512,0.0
1746681784.3293133,0.0
1746681784.3634937,0.0
1746681784.402243,0.0
1746681784.4383824,0.0
1746681784.471443,0.0
1746681784.5507677,0.0
1746681784.6078072,0.0
1746681784.6702354,0.0
1746681784.7402196,0.0
1746681784.8011794,0.0
1746681784.869697,0.0
1746681784.9404263,0.0
1746681785.028608,0.0
1746681785.0999966,0.0
1746681785.1834059,0.0
1746681785.2509642,0.0
1746681785.3472412,0.0
1746681785.4150498,0.0
1746681785.4758775,0.0
1746681785.5553954,0.0
1746681785.6304708,0.0
1746681785.7024324,0.0
1746681785.7599273,0.0
1746681785.8434467,0.0
1746681785.9190218,0.0
1746681785.9876935,0.0
1746681786.0515504,0.0
1746681786.1124237,0.0
1746681786.1812644,0.0
1746681786.255515,0.0
1746681786.3483849,0.0
1746681786.415368,0.0
1746681786.4890301,0.0
1746681786.5506995,0.0
1746681786.6132908,0.0
1746681786.6866765,0.0
1746681786.7836304,0.0
1746681786.8676386,0.0
1746681786.9544382,0.0
1746681787.0444365,0.0
1746681787.1101863,0.0
1746681787.1717758,0.0
1746681787.2318678,0.0
1746681787.303503,0.0
1746681787.3788893,0.0
1746681787.4452353,0.0
1746681787.519603,0.0
1746681787.58053,0.0
1746681787.649251,0.0
1746681787.7114117,0.0
1746681787.782099,0.0
1746681787.8454313,0.0
1746681787.9138663,0.0
1746681787.9861774,0.0
1746681788.0545418,0.0
1746681788.1197622,0.0
1746681788.190545,0.0
1746681788.259691,0.0
1746681788.3277233,0.0
1746681788.3957572,0.0
1746681788.478627,0.0
1746681788.5476947,0.0
1746681788.6129541,0.0
1746681788.6853392,0.0
1746681788.7626462,0.0
1746681788.8277028,0.0
1746681788.895793,0.0
1746681788.9704535,0.0
1746681789.0797532,0.0
1746681789.1685631,0.0
1746681789.2439215,0.0
1746681789.3053033,0.0
1746681789.3883462,0.0
1746681789.4720535,0.0
1746681789.5437531,0.0
1746681789.611864,0.0
1746681789.688931,0.0
1746681789.751494,0.0
1746681789.8317518,0.0
1746681789.9116771,0.0
1746681789.994492,0.0
1746681790.0719106,0.0
1746681790.135857,0.0
1746681790.2037125,0.0
1746681790.2716873,0.0
1746681790.336858,0.0
1746681790.4047089,0.0
1746681790.478447,0.0
1746681790.5396738,0.0
1746681790.6077232,0.0
1746681790.6799657,0.0
1746681790.7477236,0.0
1746681790.823347,0.0
1746681790.9433758,0.0
1746681791.0046682,0.0
1746681791.078803,0.0
1746681791.1374087,0.0
1746681791.205888,0.0
1746681791.2697442,0.0
1746681791.3377557,0.0
1746681791.3976405,0.0
1746681791.4748595,0.0
1746681791.5377314,0.0
1746681791.607796,0.0
1746681791.6764808,0.0
1746681791.7438986,0.0
1746681791.8076296,0.0
1746681791.8764646,0.0
1746681791.946324,0.0
1746681792.02258,0.0
1746681792.103739,0.0
1746681792.1721635,0.0
1746681792.243673,0.0
1746681792.3225818,0.0
1746681792.4117732,0.0
1746681792.487723,0.0
1746681792.5536923,0.0
1746681792.6362278,0.0
1746681792.7037504,0.0
1746681792.7744963,0.0
1746681792.8558452,0.0
1746681792.9320586,0.0
1746681793.0024648,0.0
1746681793.0811956,0.0
1746681793.1610377,0.0
1746681793.2261362,0.0
1746681793.311168,0.0
1746681793.387834,0.0
1746681793.4592423,0.0
1746681793.5467715,0.0
1746681793.6085756,0.0
1746681793.6927104,0.0
1746681793.7552671,0.0
1746681793.8347657,0.0
1746681793.907395,0.0
1746681793.975329,0.0
1746681794.0476217,0.0
1746681794.1258688,0.0
1746681794.1989906,0.0
1746681794.2677066,0.0
1746681794.3563423,0.0
1746681794.434052,0.0
1746681794.504099,0.0
1746681794.5688055,0.0
1746681794.6516705,0.0
1746681794.7201636,0.0
1746681794.803723,0.0
1746681794.8796592,0.0
1746681794.9489865,0.0
1746681795.0094008,0.0
1746681795.0735495,0.0
1746681795.158474,0.0
1746681795.2256563,0.0
1746681795.2985806,0.0
1746681795.3969727,0.0
1746681795.49633,0.0
1746681795.5684087,0.0
1746681795.638572,0.0
1746681795.6971643,0.0
1746681795.763791,0.0
1746681795.8292408,0.0
1746681795.9061496,0.0
1746681795.971262,0.0
1746681796.0404022,0.0
1746681796.1036777,0.0
1746681796.175074,0.0
1746681796.243641,0.0
1746681796.3158622,0.0
1746681796.3841817,0.0
1746681796.459157,0.0
1746681796.5386064,0.0
1746681796.6068535,0.0
1746681796.679633,0.0
1746681796.755691,0.0
1746681796.827512,0.0
1746681796.8923812,0.0
1746681796.9566405,0.0
1746681797.034355,0.0
1746681797.1072505,0.0
1746681797.1823068,0.0
1746681797.2516181,0.0
1746681797.3276055,0.0
1746681797.3975797,0.0
1746681797.479503,0.0
1746681797.5584095,0.0
1746681797.6234658,0.0
1746681797.6995344,0.0
1746681797.7622435,0.0
1746681797.8234382,0.0
1746681797.899542,0.0
1746681797.978447,0.0
1746681798.0394373,0.0
1746681798.1115634,0.0
1746681798.1809962,0.0
1746681798.2539158,0.0
1746681798.334364,0.0
1746681798.41552,0.0
1746681798.477383,0.0
1746681798.5563078,0.0
1746681798.6355634,0.0
1746681798.7083244,0.0
1746681798.7673702,0.0
1746681798.838266,0.0
1746681798.9154737,0.0
1746681798.9956083,0.0
1746681799.0756588,0.0
1746681799.14273,0.0
1746681799.212432,0.0
1746681799.297339,0.0
1746681799.366084,0.0
1746681799.4410841,0.0
1746681799.5019517,0.0
1746681799.5800374,0.0
1746681799.6395264,0.0
1746681799.7036843,0.0
1746681799.7711668,0.0
1746681799.8312354,0.0
1746681799.9240615,0.0
1746681800.0032682,0.0
1746681800.079584,0.0
1746681800.162258,0.0
1746681800.2242067,0.0
1746681800.3047159,0.0
1746681800.368143,0.0
1746681800.4434807,0.0
1746681800.5197155,0.0
1746681800.5877752,0.0
1746681800.6704502,0.0
1746681800.7321832,0.0
1746681800.8040469,0.0
1746681800.8596354,0.0
1746681800.9344802,0.0
1746681800.9955955,0.0
1746681801.082644,0.0
1746681801.158942,0.0
1746681801.2359965,0.0
1746681801.300173,0.0
1746681801.3802135,0.0
1746681801.4519453,0.0
1746681801.5507972,0.0
1746681801.6387568,0.0
1746681801.7119865,0.0
1746681801.7867358,0.0
1746681801.8599675,0.0
1746681801.9484727,0.0
1746681802.0348244,0.0
1746681802.113935,0.0
1746681802.180311,0.0
1746681802.2713223,0.0
1746681802.3508377,0.0
1746681802.4469142,0.0
1746681802.5428934,0.0
1746681802.6188893,0.0
1746681802.6921203,0.0
1746681802.77236,0.0
1746681802.836601,0.0
1746681802.9040153,0.0
1746681802.9656312,0.0
1746681803.038785,0.0
1746681803.103854,0.0
1746681803.1848257,0.0
1746681803.2452998,0.0
1746681803.3095453,0.0
1746681803.3763103,0.0
1746681803.4400434,0.0
1746681803.5198653,0.0
1746681803.5986712,0.0
1746681803.666582,0.0
1746681803.742753,0.0
1746681803.8147635,0.0
1746681803.8786128,0.0
1746681803.9360135,0.0
1746681803.9960923,0.0
1746681804.0650501,0.0
1746681804.134609,0.0
1746681804.191573,0.0
1746681804.2746372,0.0
1746681804.335608,0.0
1746681804.4001093,0.0
1746681804.4654367,0.0
1746681804.5357027,0.0
1746681804.610066,0.0
1746681804.6915605,0.0
1746681804.7706094,0.0
1746681804.8397439,0.0
1746681804.9138153,0.0
1746681804.9902587,0.0
1746681805.059455,0.0
1746681805.1273406,0.0
1746681805.1954608,0.0
1746681805.267718,0.0
1746681805.3385615,0.0
1746681805.4071429,0.0
1746681805.4873152,0.0
1746681805.5548205,0.0
1746681805.6309726,0.0
1746681805.721993,0.0
1746681805.7868688,0.0
1746681805.8951352,0.0
1746681805.9697323,0.0
1746681806.0428717,0.0
1746681806.108491,0.0
1746681806.1908684,0.0
1746681806.2827108,0.0
1746681806.3630137,0.0
1746681806.431803,0.0
1746681806.4997787,0.0
1746681806.5765896,0.0
1746681806.6437628,0.0
1746681806.7118287,0.0
1746681806.7824948,0.0
1746681806.8518388,0.0
1746681806.9157002,0.0
1746681806.9770763,0.0
1746681807.060009,0.0
1746681807.1409817,0.0
1746681807.2016041,0.0
1746681807.2679262,0.0
1746681807.349134,0.0
1746681807.4320643,0.0
1746681807.5281203,0.0
1746681807.6111238,0.0
1746681807.6964664,0.0
1746681807.7769566,0.0
1746681807.8439636,0.0
1746681807.9187415,0.0
1746681808.01221,0.0
1746681808.0840096,0.0
1746681808.16451,0.0
1746681808.2425137,0.0
1746681808.3223968,0.0
1746681808.4044447,0.0
1746681808.4858322,0.0
1746681808.5681367,0.0
1746681808.6497662,0.0
1746681808.7123077,0.0
1746681808.7911294,0.0
1746681808.8600395,0.0
1746681808.927965,0.0
1746681808.9955943,0.0
1746681809.070724,0.0
1746681809.1361902,0.0
1746681809.2038043,0.0
1746681809.275163,0.0
1746681809.341027,0.0
1746681809.4081507,0.0
1746681809.478099,0.0
1746681809.5504909,0.0
1746681809.6119864,0.0
1746681809.6877673,0.0
1746681809.755682,0.0
1746681809.8490603,0.0
1746681809.9156625,0.0
1746681809.9825761,0.0
1746681810.066724,0.0
1746681810.1350517,0.0
1746681810.2206714,0.0
1746681810.2841527,0.0
1746681810.3603222,0.0
1746681810.428624,0.0
1746681810.5207102,0.0
1746681810.6081476,0.0
1746681810.680415,0.0
1746681810.7598193,0.0
1746681810.8310356,0.0
1746681810.911861,0.0
1746681811.0066478,0.0
1746681811.0800772,0.0
1746681811.1549134,0.0
1746681811.2224886,0.0
1746681811.3079593,0.0
1746681811.3718946,0.0
1746681811.4395976,0.0
1746681811.5011292,0.0
1746681811.5664706,0.0
1746681811.6237218,0.0
1746681811.6843026,0.0
1746681811.7595952,0.0
1746681811.8232288,0.0
1746681811.8956237,0.0
1746681811.9713602,0.0
1746681812.0464728,0.0
1746681812.1438107,0.0
1746681812.2200925,0.0
1746681812.2880309,0.0
1746681812.37619,0.0
1746681812.4533396,0.0
1746681812.516247,0.0
1746681812.5844934,0.0
1746681812.6509714,0.0
1746681812.7156062,0.0
1746681812.7985165,0.0
1746681812.8663862,0.0
1746681812.9272134,0.0
1746681813.0032918,0.0
1746681813.0793798,0.0
1746681813.1398509,0.0
1746681813.2074869,0.0
1746681813.283586,0.0
1746681813.358333,0.0
1746681813.4263113,0.0
1746681813.5321221,0.0
1746681813.5971153,0.0
1746681813.6687796,0.0
1746681813.7286544,0.0
1746681813.804228,0.0
1746681813.8836768,0.0
1746681813.961161,0.0
1746681814.03848,0.0
1746681814.1201122,0.0
1746681814.191658,0.0
1746681814.2567875,0.0
1746681814.3302755,0.0
1746681814.395333,0.0
1746681814.4749382,0.0
1746681814.5398781,0.0
1746681814.5998108,0.0
1746681814.6636143,0.0
1746681814.7357335,0.0
1746681814.7965837,0.0
1746681814.8643773,0.0
1746681814.955754,0.0
1746681815.027768,0.0
1746681815.1315627,0.0
1746681815.1956146,0.0
1746681815.275659,0.0
1746681815.3515902,0.0
1746681815.4268174,0.0
1746681815.492069,0.0
1746681815.5704744,0.0
1746681815.6396813,0.0
1746681815.7320974,0.0
1746681815.7914746,0.0
1746681815.8562174,0.0
1746681815.919854,0.0
1746681815.9916089,0.0
1746681816.051948,0.0
1746681816.1234455,0.0
1746681816.2116928,0.0
1746681816.2863526,0.0
1746681816.3513565,0.0
1746681816.4153337,0.0
1746681816.490224,0.0
1746681816.549768,0.0
1746681816.638366,0.0
1746681816.7071345,0.0
1746681816.7752457,0.0
1746681816.8355575,0.0
1746681816.9201436,0.0
1746681816.9875324,0.0
1746681817.0637548,0.0
1746681817.132628,0.0
1746681817.1998818,0.0
1746681817.2764108,0.0
1746681817.3394513,0.0
1746681817.4155343,0.0
1746681817.4755323,0.0
1746681817.551888,0.0
1746681817.639044,0.0
1746681817.7063408,0.0
1746681817.7843564,0.0
1746681817.8494332,0.0
1746681817.9162207,0.0
1746681818.0024228,0.0
1746681818.0868669,0.0
1746681818.1663277,0.0
1746681818.2485075,0.0
1746681818.332058,0.0
1746681818.4036734,0.0
1746681818.4675303,0.0
1746681818.5396948,0.0
1746681818.6036644,0.0
1746681818.67199,0.0
1746681818.735868,0.0
1746681818.7958932,0.0
1746681818.8837419,0.0
1746681818.9475992,0.0
1746681819.0075474,0.0
1746681819.0946097,0.0
1746681819.1720762,0.0
1746681819.2394905,0.0
1746681819.32041,0.0
1746681819.4184213,0.0
1746681819.4835727,0.0
1746681819.5716193,0.0
1746681819.6517248,0.0
1746681819.7167127,0.0
1746681819.7801077,0.0
1746681819.8446674,0.0
1746681819.9074333,0.0
1746681819.9755106,0.0
1746681820.0355008,0.0
1746681820.095469,0.0
1746681820.1587336,0.0
1746681820.2299476,0.0
1746681820.3036377,0.0
1746681820.3650968,0.0
1746681820.433446,0.0
1746681820.5277565,0.0
1746681820.587828,0.0
1746681820.664535,0.0
1746681820.7465203,0.0
1746681820.830454,0.0
1746681820.8981254,0.0
1746681820.966366,0.0
1746681821.0476732,0.0
1746681821.1156542,0.0
1746681821.1840243,0.0
1746681821.259568,0.0
1746681821.3194995,0.0
1746681821.3799803,0.0
1746681821.444557,0.0
1746681821.514271,0.0
1746681821.5861845,0.0
1746681821.6474555,0.0
1746681821.708089,0.0
1746681821.7681413,0.0
1746681821.8347561,0.0
1746681821.8963144,0.0
1746681821.9565668,0.0
1746681822.0594995,0.0
1746681822.1302903,0.0
1746681822.2080352,0.0
1746681822.272296,0.0
1746681822.362764,0.0
1746681822.4232826,0.0
1746681822.5146477,0.0
1746681822.6683915,0.0
1746681822.7256184,0.0
1746681822.7913702,0.0
1746681822.8593755,0.0
1746681822.9302113,0.0
1746681822.9952958,0.0
1746681823.0592842,0.0
1746681823.1266365,0.0
1746681823.1912942,0.0
1746681823.2553024,0.0
1746681823.3262308,0.0
1746681823.3953083,0.0
1746681823.4601612,0.0
1746681823.5245702,0.0
1746681823.5871317,0.0
1746681823.6623333,0.0
1746681823.770534,0.0
1746681823.8482482,0.0
1746681823.9164126,0.0
1746681823.9818487,0.0
1746681824.0605803,0.0
1746681824.1233401,0.0
1746681824.1959524,0.0
1746681824.2592824,0.0
1746681824.3207202,0.0
1746681824.4018679,0.0
1746681824.4621525,0.0
1746681824.5400262,0.0
1746681824.6005313,0.0
1746681824.6600735,0.0
1746681824.7421777,0.0
1746681824.8180723,0.0
1746681824.8729167,0.0
1746681824.92957,0.0
1746681824.9951353,0.0
1746681825.0572872,0.0
1746681825.1185277,0.0
1746681825.1773393,0.0
1746681825.2296178,0.0
1746681825.2825952,0.0
1746681825.3386698,0.0
1746681825.3949857,0.0
1746681825.4549587,0.0
1746681825.5364852,0.0
1746681825.5917156,0.0
1746681825.6642072,0.0
1746681825.7233415,0.0
1746681825.7788725,0.0
1746681825.839517,0.0
1746681825.8991542,0.0
1746681825.962222,0.0
1746681826.0194128,0.0
1746681826.0824957,0.0
1746681826.146657,0.0
1746681826.2135544,0.0
1746681826.2787645,0.0
1746681826.3627942,0.0
1746681826.4202986,0.0
1746681826.4821358,0.0
1746681826.5379272,0.0
1746681826.6195917,0.0
1746681826.6804426,0.0
1746681826.7547228,0.0
1746681826.8155255,0.0
1746681826.879553,0.0
1746681826.9418693,0.0
1746681827.0040212,0.0
1746681827.0752206,0.0
1746681827.1304836,0.0
1746681827.2021275,0.0
1746681827.2668474,0.0
1746681827.3339596,0.0
1746681827.4062593,0.0
1746681827.475163,0.0
1746681827.5364888,0.0
1746681827.591244,0.0
1746681827.6498241,0.0
1746681827.7067945,0.0
1746681827.765348,0.0
1746681827.8235676,0.0
1746681827.904109,0.0
1746681827.9629476,0.0
1746681828.0318005,0.0
1746681828.0898654,0.0
1746681828.1515448,0.0
1746681828.2288055,0.0
1746681828.2998981,0.0
1746681828.370986,0.0
1746681828.4474747,0.0
1746681828.5275183,0.0
1746681828.606816,0.0
1746681828.6801739,0.0
1746681828.763433,0.0
1746681828.8244493,0.0
1746681828.8949957,0.0
1746681828.972147,0.0
1746681829.0474563,0.0
1746681829.1119952,0.0
1746681829.175899,0.0
1746681829.2314296,0.0
1746681829.3034327,0.0
1746681829.3762956,0.0
1746681829.4357069,0.0
1746681829.4922698,0.0
1746681829.5645232,0.0
1746681829.6355178,0.0
1746681829.7060215,0.0
1746681829.7678452,0.0
1746681829.8248308,0.0
1746681829.8801942,0.0
1746681829.9366033,0.0
1746681829.9913003,0.0
1746681830.051314,0.0
1746681830.104421,0.0
1746681830.1851804,0.0
1746681830.2512484,0.0
1746681830.3073874,0.0
1746681830.3863227,0.0
1746681830.4531083,0.0
1746681830.5110123,0.0
1746681830.5688112,0.0
1746681830.6240087,0.0
1746681830.6995854,0.0
1746681830.7712896,0.0
1746681830.8312228,0.0
1746681830.898562,0.0
1746681830.9638653,0.0
1746681831.0313516,0.0
1746681831.0833297,0.0
1746681831.135352,0.0
1746681831.1881475,0.0
1746681831.2445152,0.0
1746681831.2974982,0.0
1746681831.359661,0.0
1746681831.415021,0.0
1746681831.4955585,0.0
1746681831.5552495,0.0
1746681831.6229594,0.0
1746681831.6792397,0.0
1746681831.7412524,0.0
1746681831.7992735,0.0
1746681831.8715022,0.0
1746681831.9276788,0.0
1746681831.9843338,0.0
1746681832.0432777,0.0
1746681832.0963624,0.0
1746681832.1513093,0.0
1746681832.2071536,0.0
1746681832.2634604,0.0
1746681832.317476,0.0
1746681832.3721347,0.0
1746681832.459531,0.0
1746681832.515434,0.0
1746681832.5718293,0.0
1746681832.6310892,0.0
1746681832.6872935,0.0
1746681832.7553577,0.0
1746681833.4560664,0.0
1746681833.5353053,0.0
1746681833.6154392,0.0
1746681833.6772678,0.0
1746681833.710963,0.0
1746681833.7395084,0.0
1746681833.771039,0.0
1746681833.7994392,0.0
1746681833.8713033,0.0
1746681833.9271176,0.0
1746681833.983096,0.0
1746681834.0464046,0.0
1746681834.1176713,0.0
1746681834.1723487,0.0
1746681834.233764,0.0
1746681834.3052928,0.0
1746681834.3638546,0.0
1746681834.435483,0.0
1746681834.4902565,0.0
1746681834.5524356,0.0
1746681834.6251912,0.0
1746681834.6835043,0.0
1746681834.7406812,0.0
1746681834.7964535,0.0
1746681834.8541207,0.0
1746681834.911177,0.0
1746681834.9653294,0.0
1746681835.0257764,0.0
1746681835.1038854,0.0
1746681835.1618433,0.0
1746681835.1991656,0.0
1746681835.2309592,0.0
1746681835.2614863,0.0
1746681835.2916462,0.0
1746681835.3237143,0.0
1746681835.3515446,0.0
1746681835.3898883,0.0
1746681835.4229078,0.0
1746681835.4508748,0.0
1746681835.4831853,0.0
1746681835.511302,0.0
1746681835.5428967,0.0
1746681835.571319,0.0
1746681835.5991452,0.0
1746681835.6276891,0.0
1746681835.654778,0.0
1746681835.6807983,0.0
1746681835.7108698,0.0
1746681835.741388,0.0
1746681835.774778,0.0
1746681835.8027952,0.0
1746681835.831638,0.0
1746681835.8587294,0.0
1746681835.8908098,0.0
1746681835.9187212,0.0
1746681835.946084,0.0
1746681835.9747021,0.0
1746681836.0027845,0.0
1746681836.0304255,0.0
1746681836.06181,0.0
1746681836.0919614,0.0
1746681836.1188009,0.0
1746681836.1498823,0.0
1746681836.1818419,0.0
1746681836.2138357,0.0
1746681836.2457929,0.0
1746681836.2778306,0.0
1746681836.306368,0.0
1746681836.3388035,0.0
1746681836.3698366,0.0
1746681836.3980465,0.0
1746681836.4268653,0.0
1746681836.454842,0.0
1746681836.4807885,0.0
1746681836.5108423,0.0
1746681836.5380962,0.0
1746681836.5735056,0.0
1746681836.603919,0.0
1746681836.6338508,0.0
1746681836.6628146,0.0
1746681836.6919694,0.0
1746681836.7188919,0.0
1746681836.7469077,0.0
1746681836.7741828,0.0
1746681836.8028743,0.0
1746681836.830889,0.0
1746681836.8589158,0.0
1746681836.9270332,0.0
1746681836.9927936,0.0
1746681837.0482814,0.0
1746681837.1181464,0.0
1746681837.1741135,0.0
1746681837.2372432,0.0
1746681837.29924,0.0
1746681837.3551075,0.0
1746681837.4079785,0.0
1746681837.4916742,0.0
1746681837.5475676,0.0
1746681837.6032877,0.0
1746681837.659322,0.0
1746681837.7125213,0.0
1746681837.7689104,0.0
1746681837.8251486,0.0
1746681837.8873265,0.0
1746681837.9433208,0.0
1746681838.0061033,0.0
1746681838.070081,0.0
1746681838.126672,0.0
1746681838.1829534,0.0
1746681838.2392814,0.0
1746681838.2961278,0.0
1746681838.3554797,0.0
1746681838.4117074,0.0
1746681838.4780025,0.0
1746681838.536103,0.0
1746681838.5951848,0.0
1746681838.656311,0.0
1746681838.7191048,0.0
1746681838.776663,0.0
1746681838.8368053,0.0
1746681838.8976932,0.0
1746681838.9574115,0.0
1746681839.0433955,0.0
1746681839.099164,0.0
1746681839.1551077,0.0
1746681839.208261,0.0
1746681839.2741916,0.0
1746681839.3311775,0.0
1746681839.3849814,0.0
1746681839.441449,0.0
1746681839.4951801,0.0
1746681839.554297,0.0
1746681839.6111207,0.0
1746681839.6664999,0.0
1746681839.723175,0.0
1746681839.7790627,0.0
1746681839.8391542,0.0
1746681839.895664,0.0
1746681839.9521563,0.0
1746681840.0163653,0.0
1746681840.0724537,0.0
1746681840.1321073,0.0
1746681840.1926756,0.0
1746681840.2552419,0.0
1746681840.3124769,0.0
1746681840.371275,0.0
1746681840.4381578,0.0
1746681840.506082,0.0
1746681840.5670855,0.0
1746681840.6300635,0.0
1746681840.6950948,0.0
1746681840.7713232,0.0
1746681840.8462756,0.0
1746681840.9072173,0.0
1746681840.9720767,0.0
1746681841.045345,0.0
1746681841.104173,0.0
1746681841.1822,0.0
1746681841.2433162,0.0
1746681841.3011503,0.0
1746681841.3794541,0.0
1746681841.4481547,0.0
1746681841.52659,0.0
1746681841.5962772,0.0
1746681841.659258,0.0
1746681841.71884,0.0
1746681841.79544,0.0
1746681841.8568387,0.0
1746681841.9154303,0.0
1746681841.994639,0.0
1746681842.05277,0.0
1746681842.1240888,0.0
1746681842.1834483,0.0
1746681842.2488303,0.0
1746681842.3074133,0.0
1746681842.379862,0.0
1746681842.44356,0.0
1746681842.5195763,0.0
1746681842.583492,0.0
1746681842.6611686,0.0
1746681842.74232,0.0
1746681842.8037496,0.0
1746681842.8741744,0.0
1746681842.930894,0.0
1746681843.0063243,0.0
1746681843.0633955,0.0
1746681843.1275318,0.0
1746681843.1950166,0.0
1746681843.269899,0.0
1746681843.3436751,0.0
1746681843.4019053,0.0
1746681843.4575229,0.0
1746681843.5121617,0.0
1746681843.5715897,0.0
1746681843.628057,0.0
1746681843.6954393,0.0
1746681843.7520044,0.0
1746681843.8181984,0.0
1746681843.8761122,0.0
1746681843.9352653,0.0
1746681843.995109,0.0
1746681844.0841036,0.0
1746681844.1513605,0.0
1746681844.2304947,0.0
1746681844.2913857,0.0
1746681844.3675318,0.0
1746681844.4266636,0.0
1746681844.4880166,0.0
1746681844.5474696,0.0
1746681844.6074188,0.0
1746681844.6680331,0.0
1746681844.7275226,0.0
1746681844.7915292,0.0
1746681844.853125,0.0
1746681844.9231668,0.0
1746681845.0159183,0.0
1746681845.0794032,0.0
1746681845.1514454,0.0
1746681845.2120757,0.0
1746681845.2830904,0.0
1746681845.3504896,0.0
1746681845.4134562,0.0
1746681845.4754534,0.0
1746681845.559992,0.0
1746681845.6234124,0.0
1746681845.715765,0.0
1746681845.7882352,0.0
1746681845.8702683,0.0
1746681845.935354,0.0
1746681846.0117369,0.0
1746681846.07544,0.0
1746681846.1585667,0.0
1746681846.2234607,0.0
1746681846.291469,0.0
1746681846.3560705,0.0
1746681846.422083,0.0
1746681846.487572,0.0
1746681846.573881,0.0
1746681846.6344154,0.0
1746681846.6960862,0.0
1746681846.7582948,0.0
1746681846.8319566,0.0
1746681846.8907554,0.0
1746681846.94837,0.0
1746681847.0101647,0.0
1746681847.0741591,0.0
1746681847.1346045,0.0
1746681847.1910906,0.0
1746681847.2501624,0.0
1746681847.3280883,0.0
1746681847.387221,0.0
1746681847.4634585,0.0
1746681847.5276797,0.0
1746681847.5873377,0.0
1746681847.655452,0.0
1746681847.7218537,0.0
1746681847.7803552,0.0
1746681847.8596618,0.0
1746681847.935626,0.0
1746681847.9994621,0.0
1746681848.0748281,0.0
1746681848.132394,0.0
1746681848.2104378,0.0
1746681848.271394,0.0
1746681848.341904,0.0
1746681848.4098983,0.0
1746681848.4685454,0.0
1746681848.5453286,0.0
1746681848.6139748,0.0
1746681848.675753,0.0
1746681848.7544322,0.0
1746681848.8220637,0.0
1746681848.9105973,0.0
1746681848.9756098,0.0
1746681849.0400684,0.0
1746681849.1236875,0.0
1746681849.190495,0.0
1746681849.251537,0.0
1746681849.324776,0.0
1746681849.3836522,0.0
1746681849.4444437,0.0
1746681849.50757,0.0
1746681849.5677888,0.0
1746681849.6458514,0.0
1746681849.7093606,0.0
1746681849.7880704,0.0
1746681849.8671324,0.0
1746681849.9266794,0.0
1746681849.985646,0.0
1746681850.0686047,0.0
1746681850.1322298,0.0
1746681850.1987555,0.0
1746681850.2891035,0.0
1746681850.3520682,0.0
1746681850.4235475,0.0
1746681850.4843779,0.0
1746681850.562794,0.0
1746681850.6300125,0.0
1746681850.6877937,0.0
1746681850.7481825,0.0
1746681850.807887,0.0
1746681850.8908286,0.0
1746681850.954571,0.0
1746681851.0117555,0.0
1746681851.0758193,0.0
1746681851.1371098,0.0
1746681851.1940308,0.0
1746681851.2544734,0.0
1746681851.313792,0.0
1746681851.3727584,0.0
1746681851.4677277,0.0
1746681851.5475836,0.0
1746681851.6305766,0.0
1746681851.703975,0.0
1746681851.764749,0.0
1746681851.8466704,0.0
1746681851.9075427,0.0
1746681851.987751,0.0
1746681852.0272233,0.0
1746681852.0595238,0.0
1746681852.091198,0.0
1746681852.1260755,0.0
1746681852.1591492,0.0
1746681852.190915,0.0
1746681852.226115,0.0
1746681852.2621207,0.0
1746681852.2950108,0.0
1746681852.3267105,0.0
1746681852.3892996,0.0
1746681852.450231,0.0
1746681852.510563,0.0
1746681852.594257,0.0
1746681852.655536,0.0
1746681852.7189834,0.0
1746681852.7931538,0.0
1746681852.8526933,0.0
1746681852.9148657,0.0
1746681852.9987102,0.0
1746681853.07213,0.0
1746681853.1582143,0.0
1746681853.222373,0.0
1746681853.2863185,0.0
1746681853.3674297,0.0
1746681853.4306118,0.0
1746681853.4961882,0.0
1746681853.572807,0.0
1746681853.632542,0.0
1746681853.6947768,0.0
1746681853.751353,0.0
1746681853.8274765,0.0
1746681853.8871806,0.0
1746681853.9875793,0.0
1746681854.0706303,0.0
1746681854.136354,0.0
1746681854.2027905,0.0
1746681854.2878463,0.0
1746681854.3585424,0.0
1746681854.4471102,0.0
1746681854.5117543,0.0
