SECONDS,prefix_cache_block_evictions_gpu
1746688384.3142235,0.0
1746688384.3306353,0.0
1746688384.3464508,0.0
1746688384.3623097,0.0
1746688384.3782618,0.0
1746688384.3941844,0.0
1746688384.4099712,0.0
1746688384.4257681,0.0
1746688384.441529,0.0
1746688384.4573226,0.0
1746688384.4730706,0.0
1746688384.4887805,0.0
1746688384.5045352,0.0
1746688384.5203013,0.0
1746688384.5361204,0.0
1746688384.551964,0.0
1746688384.567793,0.0
1746688384.5837607,0.0
1746688384.5996675,0.0
1746688384.6155097,0.0
1746688384.6314485,0.0
1746688384.647432,0.0
1746688384.663324,0.0
1746688384.67925,0.0
1746688384.6951523,0.0
1746688384.7109945,0.0
1746688384.726794,0.0
1746688384.7426963,0.0
1746688384.7586083,0.0
1746688384.7744796,0.0
1746688384.7903805,0.0
1746688384.8062503,0.0
1746688384.822175,0.0
1746688384.8381798,0.0
1746688384.8540363,0.0
1746688384.8698645,0.0
1746688384.8859043,0.0
1746688384.9018686,0.0
1746688384.9177103,0.0
1746688384.9335308,0.0
1746688384.9492826,0.0
1746688384.965106,0.0
1746688384.9809952,0.0
1746688384.9968302,0.0
1746688385.0127006,0.0
1746688385.028575,0.0
1746688385.0444188,0.0
1746688385.060277,0.0
1746688385.0761778,0.0
1746688385.092285,0.0
1746688385.1082025,0.0
1746688385.1241386,0.0
1746688385.1401374,0.0
1746688385.156098,0.0
1746688385.17208,0.0
1746688385.1879787,0.0
1746688385.2038412,0.0
1746688385.2196925,0.0
1746688385.2355103,0.0
1746688385.2515116,0.0
1746688385.2674692,0.0
1746688385.2833815,0.0
1746688385.299304,0.0
1746688385.315202,0.0
1746688385.331033,0.0
1746688385.3470137,0.0
1746688385.3628829,0.0
1746688385.3788857,0.0
1746688385.3949423,0.0
1746688385.41094,0.0
1746688385.4268212,0.0
1746688385.4426453,0.0
1746688385.458534,0.0
1746688385.4743567,0.0
1746688385.4901493,0.0
1746688385.5058677,0.0
1746688385.5216367,0.0
1746688385.5373948,0.0
1746688385.5531938,0.0
1746688385.5689352,0.0
1746688385.5847363,0.0
1746688385.6007137,0.0
1746688385.6165576,0.0
1746688385.6323833,0.0
1746688385.6483269,0.0
1746688385.6642718,0.0
1746688385.680086,0.0
1746688385.6958892,0.0
1746688385.7117753,0.0
1746688385.7276504,0.0
1746688385.7434661,0.0
1746688385.7593257,0.0
1746688385.7751389,0.0
1746688385.7910342,0.0
1746688385.8068907,0.0
1746688385.822696,0.0
1746688385.8384726,0.0
1746688385.8544674,0.0
1746688385.8703394,0.0
1746688385.8861978,0.0
1746688385.9021785,0.0
1746688385.9180803,0.0
1746688385.9338984,0.0
1746688385.9497595,0.0
1746688385.9655945,0.0
1746688385.9813638,0.0
1746688385.9972007,0.0
1746688386.0129516,0.0
1746688386.0287437,0.0
1746688386.0445051,0.0
1746688386.0606875,0.0
1746688386.0763307,0.0
1746688386.09194,0.0
1746688386.107587,0.0
1746688386.12321,0.0
1746688386.1387553,0.0
1746688386.1543703,0.0
1746688386.170125,0.0
1746688386.185715,0.0
1746688386.2013853,0.0
1746688386.2170644,0.0
1746688386.232695,0.0
1746688386.2483213,0.0
1746688386.263917,0.0
1746688386.2795959,0.0
1746688386.2952406,0.0
1746688386.3108995,0.0
1746688386.326533,0.0
1746688386.3421428,0.0
1746688386.3578954,0.0
1746688386.3735995,0.0
1746688386.389198,0.0
1746688386.4048753,0.0
1746688386.4206114,0.0
1746688386.4362571,0.0
1746688386.4519284,0.0
1746688386.4675865,0.0
1746688386.483226,0.0
1746688386.4988556,0.0
1746688386.5144439,0.0
1746688386.5300827,0.0
1746688386.5456734,0.0
1746688386.5612774,0.0
1746688386.5769277,0.0
1746688386.5925522,0.0
1746688386.6083367,0.0
1746688386.623984,0.0
1746688386.6395469,0.0
1746688386.6551282,0.0
1746688386.6708686,0.0
1746688386.6864352,0.0
1746688386.7020018,0.0
1746688386.7175968,0.0
1746688386.7331674,0.0
1746688386.7487266,0.0
1746688386.764347,0.0
1746688386.7799888,0.0
1746688386.7955868,0.0
1746688386.8112679,0.0
1746688386.8270352,0.0
1746688386.8426926,0.0
1746688386.858475,0.0
1746688386.8741562,0.0
1746688386.889795,0.0
1746688386.9054403,0.0
1746688386.9211857,0.0
1746688386.9368768,0.0
1746688386.9525237,0.0
1746688386.968203,0.0
1746688386.9838548,0.0
1746688386.9995768,0.0
1746688387.0153182,0.0
1746688387.0773015,0.0
1746688387.1174893,0.0
1746688387.1579447,0.0
1746688387.1987119,0.0
1746688387.2409136,0.0
1746688387.2825108,0.0
1746688387.3242948,0.0
1746688387.3664038,0.0
1746688387.4090185,0.0
1746688387.452647,0.0
1746688387.4957643,0.0
1746688387.539333,0.0
1746688387.5831575,0.0
1746688387.6271987,0.0
1746688387.6719441,0.0
1746688387.716342,0.0
1746688387.7610874,0.0
1746688387.8061707,0.0
1746688387.8516617,0.0
1746688387.8975809,0.0
1746688387.94372,0.0
1746688387.9903183,0.0
1746688388.037056,0.0
1746688388.0842628,0.0
1746688388.131637,0.0
1746688388.179491,0.0
1746688388.227739,0.0
1746688388.276283,0.0
1746688388.2968185,0.0
1746688388.313793,0.0
1746688388.3306215,0.0
1746688388.3474746,0.0
1746688388.3643374,0.0
1746688388.3812842,0.0
1746688388.3981333,0.0
1746688388.4149585,0.0
1746688388.4319592,0.0
1746688388.4491901,0.0
1746688388.4660852,0.0
1746688388.4829643,0.0
1746688388.499827,0.0
1746688388.5168314,0.0
1746688388.5340145,0.0
1746688388.5510242,0.0
1746688388.5679955,0.0
1746688388.5849314,0.0
1746688388.6019042,0.0
1746688388.6187778,0.0
1746688388.63562,0.0
1746688388.6527176,0.0
1746688388.669594,0.0
1746688388.6865175,0.0
1746688388.703416,0.0
1746688388.7205122,0.0
1746688388.7374463,0.0
1746688388.7543368,0.0
1746688388.7712038,0.0
1746688388.7881467,0.0
1746688388.8050914,0.0
1746688388.8220365,0.0
1746688388.8388906,0.0
1746688388.8556972,0.0
1746688388.8726192,0.0
1746688388.889586,0.0
1746688388.9064922,0.0
1746688388.9537928,0.0
1746688388.972054,0.0
1746688388.9892197,0.0
1746688389.0063426,0.0
1746688389.023597,0.0
1746688389.0407155,0.0
1746688389.0580554,0.0
1746688389.0751262,0.0
1746688389.0922513,0.0
1746688389.1093125,0.0
1746688389.126442,0.0
1746688389.1435483,0.0
1746688389.1606634,0.0
1746688389.177757,0.0
1746688389.194896,0.0
1746688389.2119484,0.0
1746688389.229317,0.0
1746688389.246404,0.0
1746688389.2634654,0.0
1746688389.2806022,0.0
1746688389.297884,0.0
1746688389.3150206,0.0
1746688389.33228,0.0
1746688389.3492527,0.0
1746688389.3663628,0.0
1746688389.383379,0.0
1746688389.4005435,0.0
1746688389.4176435,0.0
1746688389.4346468,0.0
1746688389.451616,0.0
1746688389.4687028,0.0
1746688389.485824,0.0
1746688389.5030057,0.0
1746688389.520131,0.0
1746688389.5372174,0.0
1746688389.554221,0.0
1746688389.5715015,0.0
1746688389.5886374,0.0
1746688389.6058128,0.0
1746688389.6229079,0.0
1746688389.63998,0.0
1746688389.657029,0.0
1746688389.674113,0.0
1746688389.6911805,0.0
1746688389.7083182,0.0
1746688389.725396,0.0
1746688389.7423844,0.0
1746688389.7594094,0.0
1746688389.7766712,0.0
1746688389.7937887,0.0
1746688389.8109288,0.0
1746688389.8280146,0.0
1746688389.8452551,0.0
1746688389.862305,0.0
1746688389.8795469,0.0
1746688389.896777,0.0
1746688389.9441657,0.0
1746688389.9626791,0.0
1746688389.9801087,0.0
1746688389.9976156,0.0
1746688390.0150487,0.0
1746688390.0324633,0.0
1746688390.0500312,0.0
1746688390.0673943,0.0
1746688390.0847723,0.0
1746688390.102076,0.0
1746688390.1192887,0.0
1746688390.1365116,0.0
1746688390.1539476,0.0
1746688390.1711943,0.0
1746688390.1885645,0.0
1746688390.2057843,0.0
1746688390.2229254,0.0
1746688390.240188,0.0
1746688390.2573636,0.0
1746688390.2746062,0.0
1746688390.2917905,0.0
1746688390.3090024,0.0
1746688390.3263958,0.0
1746688390.3435788,0.0
1746688390.3610623,0.0
1746688390.3783731,0.0
1746688390.3956356,0.0
1746688390.4129415,0.0
1746688390.4302626,0.0
1746688390.4474611,0.0
1746688390.4648652,0.0
1746688390.4821362,0.0
1746688390.4993684,0.0
1746688390.5166488,0.0
1746688390.5338929,0.0
1746688390.5511513,0.0
1746688390.5684445,0.0
1746688390.585745,0.0
1746688390.6032085,0.0
1746688390.620445,0.0
1746688390.6378798,0.0
1746688390.6551237,0.0
1746688390.6724238,0.0
1746688390.6895916,0.0
1746688390.706914,0.0
1746688390.724243,0.0
1746688390.7416296,0.0
1746688390.7588184,0.0
1746688390.7759533,0.0
1746688390.7931614,0.0
1746688390.8102722,0.0
1746688390.8275142,0.0
1746688390.8447244,0.0
1746688390.861974,0.0
1746688390.8794081,0.0
1746688390.8967044,0.0
1746688390.914162,0.0
1746688390.9313207,0.0
1746688390.948643,0.0
1746688390.9659824,0.0
1746688390.983361,0.0
1746688391.0007126,0.0
1746688391.0180721,0.0
1746688391.0353189,0.0
1746688391.0526414,0.0
1746688391.0698688,0.0
1746688391.0870953,0.0
1746688391.104388,0.0
1746688391.1216133,0.0
1746688391.1388988,0.0
1746688391.1563141,0.0
1746688391.1736095,0.0
1746688391.190887,0.0
1746688391.208072,0.0
1746688391.225271,0.0
1746688391.2425065,0.0
1746688391.2598984,0.0
1746688391.277087,0.0
1746688391.2944725,0.0
1746688391.3116782,0.0
1746688391.328892,0.0
1746688391.3461056,0.0
1746688391.3632936,0.0
1746688391.3805923,0.0
1746688391.397832,0.0
1746688391.415119,0.0
1746688391.4326034,0.0
1746688391.4499683,0.0
1746688391.4673684,0.0
1746688391.484709,0.0
1746688391.5020008,0.0
1746688391.519295,0.0
1746688391.5366654,0.0
1746688391.553978,0.0
1746688391.5714834,0.0
1746688391.588642,0.0
1746688391.6057959,0.0
1746688391.6228452,0.0
1746688391.639999,0.0
1746688391.6572382,0.0
1746688391.674486,0.0
1746688391.6916063,0.0
1746688391.7087975,0.0
1746688391.7259371,0.0
1746688391.7431574,0.0
1746688391.760292,0.0
1746688391.7773767,0.0
1746688391.794499,0.0
1746688391.8117032,0.0
1746688391.8288374,0.0
1746688391.8460393,0.0
1746688391.8630724,0.0
1746688391.8801486,0.0
1746688391.897252,0.0
1746688391.914473,0.0
1746688391.9317932,0.0
1746688391.9486763,0.0
1746688391.9655383,0.0
1746688391.9824297,0.0
1746688391.999372,0.0
1746688392.0165539,0.0
1746688392.03347,0.0
1746688392.0503805,0.0
1746688392.0672557,0.0
1746688392.0843074,0.0
1746688392.101217,0.0
1746688392.1180868,0.0
1746688392.1349165,0.0
1746688392.1516905,0.0
1746688392.1685615,0.0
1746688392.1854177,0.0
1746688392.2023013,0.0
1746688392.219135,0.0
1746688392.2360196,0.0
1746688392.2529352,0.0
1746688392.2698824,0.0
1746688392.2868736,0.0
1746688392.3037431,0.0
1746688392.3207085,0.0
1746688392.337628,0.0
1746688392.3546152,0.0
1746688392.3714519,0.0
1746688392.3883307,0.0
1746688392.4052005,0.0
1746688392.4220846,0.0
1746688392.438939,0.0
1746688392.4558034,0.0
1746688392.472665,0.0
1746688392.4894774,0.0
1746688392.5063643,0.0
1746688392.5231836,0.0
1746688392.540137,0.0
1746688392.5572205,0.0
1746688392.5740938,0.0
1746688392.5910733,0.0
1746688392.6080203,0.0
1746688392.6250553,0.0
1746688392.6420197,0.0
1746688392.6588116,0.0
1746688392.675701,0.0
1746688392.6925695,0.0
1746688392.7094657,0.0
1746688392.7262907,0.0
1746688392.7430115,0.0
1746688392.7598302,0.0
1746688392.7766287,0.0
1746688392.7935157,0.0
1746688392.8103883,0.0
1746688392.8274348,0.0
1746688392.8443978,0.0
1746688392.8612113,0.0
1746688392.878064,0.0
1746688392.8950744,0.0
1746688392.9119694,0.0
1746688392.9287972,0.0
1746688392.94561,0.0
1746688392.9927518,0.0
1746688393.0110137,0.0
1746688393.0281003,0.0
1746688393.0451298,0.0
1746688393.0621614,0.0
1746688393.1350834,0.0
1746688393.1774397,0.0
1746688393.2198665,0.0
1746688393.2628155,0.0
1746688393.3058689,0.0
1746688393.3492074,0.0
1746688393.3929126,0.0
1746688393.4371016,0.0
1746688393.481465,0.0
1746688393.526161,0.0
1746688393.5712693,0.0
1746688393.6166818,0.0
1746688393.6624687,0.0
1746688393.7086055,0.0
1746688393.7550054,0.0
1746688393.8017168,0.0
1746688393.84876,0.0
1746688393.896369,0.0
1746688393.9440584,0.0
1746688393.9923182,0.0
1746688394.0408866,0.0
1746688394.0897186,0.0
1746688394.1389155,0.0
1746688394.1885016,0.0
1746688394.2382789,0.0
1746688394.2884645,0.0
1746688394.3389812,0.0
1746688394.4012792,0.0
1746688394.4524252,0.0
1746688394.5039492,0.0
1746688394.5557427,0.0
1746688394.608027,0.0
1746688394.6604939,0.0
1746688394.7133732,0.0
1746688394.7665935,0.0
1746688394.8203242,0.0
1746688394.8740842,0.0
1746688394.9281468,0.0
1746688394.982419,0.0
1746688395.0372074,0.0
1746688395.092271,0.0
1746688395.134118,0.0
1746688395.1537454,0.0
1746688395.1730278,0.0
1746688395.1922889,0.0
1746688395.2115817,0.0
1746688395.2309365,0.0
1746688395.2502322,0.0
1746688395.2694786,0.0
1746688395.2888658,0.0
1746688395.3081114,0.0
1746688395.327434,0.0
1746688395.3466878,0.0
1746688395.3659172,0.0
1746688395.3851485,0.0
1746688395.4045894,0.0
1746688395.4237916,0.0
1746688395.443103,0.0
1746688395.462334,0.0
1746688395.4815369,0.0
1746688395.5007668,0.0
1746688395.5199769,0.0
1746688395.5392857,0.0
1746688395.5584714,0.0
1746688395.5776598,0.0
1746688395.597825,0.0
1746688395.6163585,0.0
1746688395.6349232,0.0
1746688395.653369,0.0
1746688395.6719427,0.0
1746688395.6904738,0.0
1746688395.7089531,0.0
1746688395.7272692,0.0
1746688395.745733,0.0
1746688395.7641094,0.0
1746688395.7826273,0.0
1746688395.8010886,0.0
1746688395.8195882,0.0
1746688395.8382225,0.0
1746688395.856686,0.0
1746688395.875165,0.0
1746688395.893819,0.0
1746688395.9123366,0.0
1746688395.93106,0.0
1746688395.9496543,0.0
1746688395.9985788,0.0
1746688396.0485568,0.0
1746688396.0992832,0.0
1746688396.1434026,0.0
1746688396.1646287,0.0
1746688396.1837983,0.0
1746688396.2032442,0.0
1746688396.222316,0.0
1746688396.2411582,0.0
1746688396.2602315,0.0
1746688396.2791417,0.0
1746688396.29803,0.0
1746688396.316951,0.0
1746688396.3357823,0.0
1746688396.3547835,0.0
1746688396.3736477,0.0
1746688396.3925142,0.0
1746688396.4113986,0.0
1746688396.4303741,0.0
1746688396.4492939,0.0
1746688396.468214,0.0
1746688396.48714,0.0
1746688396.5062947,0.0
1746688396.5270274,0.0
1746688396.5445464,0.0
1746688396.5620177,0.0
1746688396.5793817,0.0
1746688396.5968845,0.0
1746688396.6143608,0.0
1746688396.6317139,0.0
1746688396.6489456,0.0
1746688396.6662464,0.0
1746688396.68358,0.0
1746688396.701007,0.0
1746688396.7183785,0.0
1746688396.7356377,0.0
1746688396.7530942,0.0
1746688396.770462,0.0
1746688396.7879336,0.0
1746688396.805489,0.0
1746688396.8227828,0.0
1746688396.8403542,0.0
1746688396.8577886,0.0
1746688396.875114,0.0
1746688396.8926396,0.0
1746688396.9100575,0.0
1746688396.9274364,0.0
1746688396.944688,0.0
1746688396.9619384,0.0
1746688396.979201,0.0
1746688396.9965284,0.0
1746688397.0139308,0.0
1746688397.0312834,0.0
1746688397.0486624,0.0
1746688397.0661702,0.0
1746688397.0835726,0.0
1746688397.1010752,0.0
1746688397.1187005,0.0
1746688397.136135,0.0
1746688397.1535792,0.0
1746688397.171111,0.0
1746688397.1884654,0.0
1746688397.2059102,0.0
1746688397.2232926,0.0
1746688397.2407134,0.0
1746688397.2581332,0.0
1746688397.2755315,0.0
1746688397.293034,0.0
1746688397.3104305,0.0
1746688397.3277924,0.0
1746688397.3452992,0.0
1746688397.3627937,0.0
1746688397.3802514,0.0
1746688397.3978288,0.0
1746688397.4152038,0.0
1746688397.4326334,0.0
1746688397.4501636,0.0
1746688397.467665,0.0
1746688397.48509,0.0
1746688397.5024745,0.0
1746688397.5198822,0.0
1746688397.537354,0.0
1746688397.5547154,0.0
1746688397.5720491,0.0
1746688397.5893717,0.0
1746688397.6067789,0.0
1746688397.62442,0.0
1746688397.6418905,0.0
1746688397.6592607,0.0
1746688397.6767488,0.0
1746688397.6941986,0.0
1746688397.7116282,0.0
1746688397.729168,0.0
1746688397.746602,0.0
1746688397.7640371,0.0
1746688397.7814753,0.0
1746688397.7989323,0.0
1746688397.816268,0.0
1746688397.833615,0.0
1746688397.8509235,0.0
1746688397.8683803,0.0
1746688397.8858247,0.0
1746688397.9033012,0.0
1746688397.9208426,0.0
1746688397.938266,0.0
1746688397.9557877,0.0
1746688397.9731233,0.0
1746688397.9904227,0.0
1746688398.0079935,0.0
1746688398.0253944,0.0
1746688398.0428255,0.0
1746688398.0601435,0.0
1746688398.0774088,0.0
1746688398.0947633,0.0
1746688398.1122108,0.0
1746688398.1295927,0.0
1746688398.2117512,0.0
1746688398.2543478,0.0
1746688398.297525,0.0
1746688398.3409245,0.0
1746688398.384297,0.0
1746688398.4284098,0.0
1746688398.4724402,0.0
1746688398.5169425,0.0
1746688398.5620608,0.0
1746688398.60723,0.0
1746688398.6529112,0.0
1746688398.6987371,0.0
1746688398.7448258,0.0
1746688398.7911987,0.0
1746688398.8380914,0.0
1746688398.885269,0.0
1746688398.9327178,0.0
1746688398.9804783,0.0
1746688399.0289826,0.0
1746688399.0777376,0.0
1746688399.1267157,0.0
1746688399.17621,0.0
1746688399.225735,0.0
1746688399.2754798,0.0
1746688399.3260663,0.0
1746688399.3767393,0.0
1746688399.4273894,0.0
1746688399.4783049,0.0
1746688399.5296807,0.0
1746688399.5814376,0.0
1746688399.633431,0.0
1746688399.6857355,0.0
1746688399.7384253,0.0
1746688399.7913845,0.0
1746688399.844914,0.0
1746688399.898475,0.0
1746688399.9521906,0.0
1746688400.0068727,0.0
1746688400.061707,0.0
1746688400.1164477,0.0
1746688400.1720257,0.0
1746688400.2282453,0.0
1746688400.2851822,0.0
1746688400.34257,0.0
1746688400.3995314,0.0
1746688400.4563107,0.0
1746688400.5132985,0.0
1746688400.5709188,0.0
1746688400.6293666,0.0
1746688400.6877537,0.0
1746688400.7466109,0.0
1746688400.8075268,0.0
1746688400.86442,0.0
1746688400.9221823,0.0
1746688400.954897,0.0
1746688400.9729204,0.0
1746688400.990889,0.0
1746688401.0087664,0.0
1746688401.026598,0.0
1746688401.044758,0.0
1746688401.0626109,0.0
1746688401.0804384,0.0
1746688401.098237,0.0
1746688401.1160975,0.0
1746688401.133916,0.0
1746688401.151722,0.0
1746688401.1699185,0.0
1746688401.1877549,0.0
1746688401.2055745,0.0
1746688401.2235792,0.0
1746688401.2412038,0.0
1746688401.2587967,0.0
1746688401.2763093,0.0
1746688401.2939696,0.0
1746688401.3116171,0.0
1746688401.3294356,0.0
1746688401.3469272,0.0
1746688401.532512,0.0
1746688401.5600486,0.0
1746688401.58563,0.0
1746688401.6111412,0.0
1746688401.6366942,0.0
1746688401.6625361,0.0
1746688401.6884,0.0
1746688401.7138913,0.0
1746688401.7394001,0.0
1746688401.764913,0.0
1746688401.7904856,0.0
1746688401.815985,0.0
1746688401.8414624,0.0
1746688401.866942,0.0
1746688401.8927832,0.0
1746688401.9183328,0.0
1746688401.9437742,0.0
1746688401.9692538,0.0
1746688401.9947677,0.0
1746688402.0532038,0.0
1746688402.1045198,0.0
1746688402.1564817,0.0
1746688402.1847312,0.0
1746688402.2105956,0.0
1746688402.2363925,0.0
1746688402.2621002,0.0
1746688402.2878191,0.0
1746688402.313912,0.0
1746688402.3397093,0.0
1746688402.3654864,0.0
1746688402.3914914,0.0
1746688402.4172888,0.0
1746688402.4430408,0.0
1746688402.4688346,0.0
1746688402.4946654,0.0
1746688402.5204132,0.0
1746688402.546219,0.0
1746688402.5723279,0.0
1746688402.5984313,0.0
1746688402.6242077,0.0
1746688402.6499648,0.0
1746688402.6757343,0.0
1746688402.701532,0.0
1746688402.7276068,0.0
1746688402.7533214,0.0
1746688402.7877328,0.0
1746688402.8062294,0.0
1746688402.8242564,0.0
1746688402.8422127,0.0
1746688402.8601596,0.0
1746688402.8780751,0.0
1746688402.8960464,0.0
1746688402.9140763,0.0
1746688402.9324021,0.0
1746688402.9503112,0.0
1746688402.9682078,0.0
1746688402.986108,0.0
1746688403.0040333,0.0
1746688403.0219586,0.0
1746688403.040292,0.0
1746688403.058212,0.0
1746688403.07615,0.0
1746688403.0944088,0.0
1746688403.112312,0.0
1746688403.1302123,0.0
1746688403.1480525,0.0
1746688403.1659708,0.0
1746688403.1837883,0.0
1746688403.2017498,0.0
1746688403.2200556,0.0
1746688403.2380037,0.0
1746688403.255957,0.0
1746688403.2738993,0.0
1746688403.2918053,0.0
1746688403.309806,0.0
1746688403.3281393,0.0
1746688403.3459978,0.0
1746688403.3667765,0.0
1746688403.382058,0.0
1746688403.3971965,0.0
1746688403.4123468,0.0
1746688403.4274538,0.0
1746688403.4425962,0.0
1746688403.457735,0.0
1746688403.472874,0.0
1746688403.488411,0.0
1746688403.5035243,0.0
1746688403.5186563,0.0
1746688403.533773,0.0
1746688403.5488737,0.0
1746688403.5639806,0.0
1746688403.5794873,0.0
1746688403.5946047,0.0
1746688403.609722,0.0
1746688403.6248183,0.0
1746688403.6399357,0.0
1746688403.6550758,0.0
1746688403.670169,0.0
1746688403.6852863,0.0
1746688403.7004683,0.0
1746688403.7155244,0.0
1746688403.7310476,0.0
1746688403.7462184,0.0
1746688403.7613428,0.0
1746688403.7764452,0.0
1746688403.7915676,0.0
1746688403.8067665,0.0
1746688403.822323,0.0
1746688403.8374374,0.0
1746688403.8525333,0.0
1746688403.8675556,0.0
1746688403.8827434,0.0
1746688403.8978512,0.0
1746688403.9130034,0.0
1746688403.928119,0.0
1746688403.943198,0.0
1746688403.9583247,0.0
1746688403.9737904,0.0
1746688403.9889393,0.0
1746688404.0040958,0.0
1746688404.0191343,0.0
1746688404.034317,0.0
1746688404.049504,0.0
1746688404.0649803,0.0
1746688404.0801506,0.0
1746688404.0952573,0.0
1746688404.1102772,0.0
1746688404.1254203,0.0
1746688404.140615,0.0
1746688404.155741,0.0
1746688404.1708145,0.0
1746688404.1859274,0.0
1746688404.201084,0.0
1746688404.2166266,0.0
1746688404.2317095,0.0
1746688404.2468324,0.0
1746688404.2619524,0.0
1746688404.277029,0.0
1746688404.2921343,0.0
1746688404.30766,0.0
1746688404.3228574,0.0
1746688404.3378997,0.0
1746688404.3529966,0.0
1746688404.3681352,0.0
1746688404.3832448,0.0
1746688404.3983493,0.0
1746688404.4134603,0.0
1746688404.4286375,0.0
1746688404.443691,0.0
1746688404.4592433,0.0
1746688404.47437,0.0
1746688404.489516,0.0
1746688404.5047019,0.0
1746688404.5198302,0.0
1746688404.5349684,0.0
1746688404.5504873,0.0
1746688404.5656185,0.0
1746688404.5807226,0.0
1746688404.5958672,0.0
1746688404.6109931,0.0
1746688404.6261442,0.0
1746688404.6413128,0.0
1746688404.6564488,0.0
1746688404.6715953,0.0
1746688404.6867986,0.0
1746688404.702308,0.0
1746688404.7175157,0.0
1746688404.732673,0.0
1746688404.7477999,0.0
1746688404.7629857,0.0
1746688404.7781572,0.0
1746688404.7936578,0.0
1746688404.8087342,0.0
1746688404.8239262,0.0
1746688404.8391235,0.0
1746688404.8543003,0.0
1746688404.8694832,0.0
1746688404.8846624,0.0
1746688404.8998363,0.0
1746688404.9151168,0.0
1746688404.9302502,0.0
1746688404.9456797,0.0
1746688404.9607737,0.0
1746688404.9758596,0.0
1746688404.9910336,0.0
1746688405.0062544,0.0
1746688405.0533323,0.0
1746688405.0938697,0.0
1746688405.1410086,0.0
1746688405.181135,0.0
1746688405.1989915,0.0
1746688405.2148411,0.0
1746688405.2306013,0.0
1746688405.2467444,0.0
1746688405.2625284,0.0
1746688405.278636,0.0
1746688405.2944214,0.0
1746688405.3104408,0.0
1746688405.3262224,0.0
1746688405.3420212,0.0
1746688405.3577883,0.0
1746688405.3734913,0.0
1746688405.389288,0.0
1746688405.4053998,0.0
1746688405.421131,0.0
1746688405.4368725,0.0
1746688405.4525754,0.0
1746688405.4683661,0.0
1746688405.4842196,0.0
1746688405.5004513,0.0
1746688405.5162573,0.0
1746688405.5324624,0.0
1746688405.5482135,0.0
1746688405.5643637,0.0
1746688405.5801532,0.0
1746688405.595925,0.0
1746688405.6116898,0.0
1746688405.6274273,0.0
1746688405.6431448,0.0
1746688405.659389,0.0
1746688405.675236,0.0
1746688405.6911407,0.0
1746688405.7070162,0.0
1746688405.7229204,0.0
1746688405.738778,0.0
1746688405.7552917,0.0
1746688405.7710521,0.0
1746688405.7869003,0.0
1746688405.8026419,0.0
1746688405.818312,0.0
1746688405.834259,0.0
1746688405.84955,0.0
1746688405.864912,0.0
1746688405.880145,0.0
1746688405.8955023,0.0
1746688405.9109738,0.0
1746688405.9262838,0.0
1746688405.941577,0.0
1746688405.9569008,0.0
1746688405.97231,0.0
1746688405.9878004,0.0
1746688406.0035977,0.0
1746688406.0499039,0.0
1746688406.0899885,0.0
1746688406.106636,0.0
1746688406.1221507,0.0
1746688406.1375852,0.0
1746688406.152894,0.0
1746688406.168415,0.0
1746688406.184455,0.0
1746688406.2001407,0.0
1746688406.2162006,0.0
1746688406.231865,0.0
1746688406.2475955,0.0
1746688406.2631927,0.0
1746688406.2787402,0.0
1746688406.2942476,0.0
1746688406.310251,0.0
1746688406.3259087,0.0
1746688406.3415012,0.0
1746688406.357147,0.0
1746688406.3728023,0.0
1746688406.3885627,0.0
1746688406.4043386,0.0
1746688406.4201221,0.0
1746688406.4362736,0.0
1746688406.451885,0.0
1746688406.4679914,0.0
1746688406.4835684,0.0
1746688406.4993293,0.0
1746688406.5150435,0.0
1746688406.5307837,0.0
1746688406.5463912,0.0
1746688406.5624807,0.0
1746688406.5781875,0.0
1746688406.593893,0.0
1746688406.6095579,0.0
1746688406.6251917,0.0
1746688406.6408255,0.0
1746688406.6564171,0.0
1746688406.6723936,0.0
1746688406.687924,0.0
1746688406.7032135,0.0
1746688406.7189257,0.0
1746688406.7342389,0.0
1746688406.7495399,0.0
1746688406.7648606,0.0
1746688406.7802224,0.0
1746688406.7954648,0.0
1746688406.810825,0.0
1746688406.8261764,0.0
1746688406.8415225,0.0
1746688406.8568254,0.0
1746688406.8720748,0.0
1746688406.887292,0.0
1746688406.902598,0.0
1746688406.9179516,0.0
1746688406.9337566,0.0
1746688406.9488883,0.0
1746688406.9643426,0.0
1746688406.9795961,0.0
1746688406.994921,0.0
1746688407.010331,0.0
1746688407.0259461,0.0
1746688407.040986,0.0
1746688407.0557718,0.0
1746688407.070766,0.0
1746688407.0855937,0.0
1746688407.100492,0.0
1746688407.1154048,0.0
1746688407.1303513,0.0
1746688407.145279,0.0
1746688407.1601014,0.0
1746688407.1750045,0.0
1746688407.1898499,0.0
1746688407.2048495,0.0
1746688407.2197883,0.0
1746688407.2348192,0.0
1746688407.2496305,0.0
1746688407.264521,0.0
1746688407.2793224,0.0
1746688407.2942448,0.0
1746688407.3090754,0.0
1746688407.3239367,0.0
1746688407.338781,0.0
1746688407.3536024,0.0
1746688407.3684278,0.0
1746688407.383277,0.0
1746688407.398138,0.0
1746688407.4130185,0.0
1746688407.4279609,0.0
1746688407.443216,0.0
1746688407.458095,0.0
1746688407.4729455,0.0
1746688407.4877183,0.0
1746688407.5026495,0.0
1746688407.517587,0.0
1746688407.5325158,0.0
1746688407.5475054,0.0
1746688407.5623145,0.0
1746688407.5771239,0.0
1746688407.592032,0.0
