SECONDS,prefix_cache_block_hits_gpu
1746689155.6116664,0.0
1746689155.6831357,0.0
1746689155.7761989,0.0
1746689155.8635333,0.0
1746689155.9356718,0.0
1746689156.0248876,0.0
1746689156.1016102,0.0
1746689156.1717854,0.0
1746689156.2647753,0.0
1746689156.3353682,0.0
1746689156.4525485,0.0
1746689156.527793,0.0
1746689156.5994697,0.0
1746689156.7001534,0.0
1746689156.774217,0.0
1746689156.8578207,0.0
1746689156.9579139,0.0
1746689157.0264602,0.0
1746689157.1160312,0.0
1746689157.2035728,0.0
1746689157.277482,0.0
1746689157.379503,0.0
1746689157.4588385,0.0
1746689157.5436509,0.0
1746689157.6224365,0.0
1746689157.7003393,0.0
1746689157.7920506,0.0
1746689157.8637366,0.0
1746689157.9526656,0.0
1746689158.0221415,0.0
1746689158.090518,0.0
1746689158.1997614,0.0
1746689158.2793965,0.0
1746689158.371957,0.0
1746689158.441752,0.0
1746689158.511183,0.0
1746689158.60343,0.0
1746689158.691197,0.0
1746689158.7746673,0.0
1746689158.853757,0.0
1746689158.9232574,0.0
1746689158.9926586,0.0
1746689159.0693066,0.0
1746689159.1491604,0.0
1746689159.2309694,0.0
1746689159.3205972,0.0
1746689159.3952148,0.0
1746689159.4671907,0.0
1746689159.5655284,0.0
1746689159.6330545,0.0
1746689159.7053094,0.0
1746689159.7994142,0.0
1746689159.8706748,0.0
1746689159.9729006,0.0
1746689160.0426748,0.0
1746689160.1353626,0.0
1746689160.2141993,0.0
1746689160.303055,0.0
1746689160.386743,0.0
1746689160.4649296,0.0
1746689160.5347478,0.0
1746689160.6283796,0.0
1746689160.713423,0.0
1746689160.8011546,0.0
1746689160.8830602,0.0
1746689160.9632812,0.0
1746689161.0357337,0.0
1746689161.1271186,0.0
1746689161.2151206,0.0
1746689161.2891028,0.0
1746689161.3783293,0.0
1746689161.4470372,0.0
1746689161.543658,0.0
1746689161.6350222,0.0
1746689161.7250204,0.0
1746689161.7950382,0.0
1746689161.8704326,0.0
1746689161.9390855,0.0
1746689162.0347133,0.0
1746689162.1251576,0.0
1746689162.221335,0.0
1746689162.2899854,0.0
1746689162.3586006,0.0
1746689162.4507415,0.0
1746689162.535869,0.0
1746689162.6135309,0.0
1746689162.6823375,0.0
1746689162.769091,0.0
1746689162.8513496,0.0
1746689162.9385917,0.0
1746689163.0101008,0.0
1746689163.0986073,0.0
1746689163.178481,0.0
1746689163.2493837,0.0
1746689163.349356,0.0
1746689163.4318593,0.0
1746689163.5104187,0.0
1746689163.5783362,0.0
1746689163.666753,0.0
1746689163.7484617,0.0
1746689163.8305907,0.0
1746689163.9104958,0.0
1746689163.9904244,0.0
1746689164.0817444,0.0
1746689164.1693208,0.0
1746689164.2486188,0.0
1746689164.3430662,0.0
1746689164.427399,0.0
1746689164.4991028,0.0
1746689164.57293,0.0
1746689164.6432135,0.0
1746689164.7130036,0.0
1746689164.782654,0.0
1746689164.851302,0.0
1746689164.9275527,0.0
1746689165.0071402,0.0
1746689165.0846891,0.0
1746689165.159618,0.0
1746689165.2464116,0.0
1746689165.3144658,0.0
1746689165.3940833,0.0
1746689165.486433,0.0
1746689165.5702443,0.0
1746689165.642464,0.0
1746689165.7281067,0.0
1746689165.8043585,0.0
1746689165.8797355,0.0
1746689165.963088,0.0
1746689166.0447836,0.0
1746689166.1184235,0.0
1746689166.2229483,0.0
1746689166.2942054,0.0
1746689166.3788328,0.0
1746689166.45211,0.0
1746689166.5246077,0.0
1746689166.6114664,0.0
1746689166.679162,0.0
1746689166.770365,0.0
1746689166.8541532,0.0
1746689166.919706,0.0
1746689167.0038326,0.0
1746689167.0771317,0.0
1746689167.1585019,0.0
1746689167.2407913,0.0
1746689167.330385,0.0
1746689167.4082656,0.0
1746689167.4904559,0.0
1746689167.5759623,0.0
1746689167.65862,0.0
1746689167.7370226,0.0
1746689167.80632,0.0
1746689167.8988163,0.0
1746689167.978441,0.0
1746689168.0563874,0.0
1746689168.1459486,0.0
1746689168.223806,0.0
1746689168.3070855,0.0
1746689168.3773897,0.0
1746689168.4668593,0.0
1746689168.5576067,0.0
1746689168.6269126,0.0
1746689168.7070363,0.0
1746689168.7966983,0.0
1746689168.8745706,0.0
1746689168.9605052,0.0
1746689169.0362256,0.0
1746689169.1089242,0.0
1746689169.195982,0.0
1746689169.2793396,0.0
1746689169.3526556,0.0
1746689169.422177,0.0
1746689169.521238,0.0
1746689169.610764,0.0
1746689169.6947744,0.0
1746689169.7797713,0.0
1746689169.8753843,0.0
1746689169.9585133,0.0
1746689170.0469086,0.0
1746689170.132752,0.0
1746689170.2144878,0.0
1746689170.2977993,0.0
1746689170.3677304,0.0
1746689170.4568853,0.0
1746689170.5367062,0.0
1746689170.6168442,0.0
1746689170.6989195,0.0
1746689170.770375,0.0
1746689170.839653,0.0
1746689170.9347484,0.0
1746689171.0146847,0.0
1746689171.0867176,0.0
1746689171.1747208,0.0
1746689171.2547877,0.0
1746689171.3284612,0.0
1746689171.3989923,0.0
1746689171.494688,0.0
1746689171.5850928,0.0
1746689171.6656048,0.0
1746689171.7468688,0.0
1746689171.8265042,0.0
1746689171.8957827,0.0
1746689171.984453,0.0
1746689172.0585303,0.0
1746689172.1467931,0.0
1746689172.2272475,0.0
1746689172.3062017,0.0
1746689172.384545,0.0
1746689172.470133,0.0
1746689172.540151,0.0
1746689172.6185389,0.0
1746689172.6944144,0.0
1746689172.770155,0.0
1746689172.8388877,0.0
1746689172.9536743,0.0
1746689173.041223,0.0
1746689173.1209826,0.0
1746689173.1899014,0.0
1746689173.2753751,0.0
1746689173.3457472,0.0
1746689173.438367,0.0
1746689173.5141041,0.0
1746689173.5829735,0.0
1746689173.654165,0.0
1746689173.7507648,0.0
1746689173.8303087,0.0
1746689173.914393,0.0
1746689173.9910877,0.0
1746689174.0675569,0.0
1746689174.1461852,0.0
1746689174.2218611,0.0
1746689174.3142986,0.0
1746689174.398892,0.0
1746689174.473805,0.0
1746689174.5509143,0.0
1746689174.619977,0.0
1746689174.7180097,0.0
1746689174.7920177,0.0
1746689174.861679,0.0
1746689174.945941,0.0
1746689175.0151489,0.0
1746689175.081711,0.0
1746689175.170514,0.0
1746689175.257442,0.0
1746689175.3380754,0.0
1746689175.4150813,0.0
1746689175.4980633,0.0
1746689175.582474,0.0
1746689175.652149,0.0
1746689175.7210214,0.0
1746689175.8048632,0.0
1746689175.882315,0.0
1746689175.970214,0.0
1746689176.0477445,0.0
1746689176.130141,0.0
1746689176.198,0.0
1746689176.2661529,0.0
1746689176.3340037,0.0
1746689176.4307048,0.0
1746689176.5045822,0.0
1746689176.5886843,0.0
1746689176.6772106,0.0
1746689176.7486267,0.0
1746689176.817591,0.0
1746689176.889607,0.0
1746689176.9830616,0.0
1746689177.0737917,0.0
1746689177.143532,0.0
1746689177.2324414,0.0
1746689177.305553,0.0
1746689177.3977668,0.0
1746689177.465457,0.0
1746689177.547177,0.0
1746689177.6237211,0.0
1746689177.6992981,0.0
1746689177.7776115,0.0
1746689177.8578033,0.0
1746689177.9344785,0.0
1746689178.005917,0.0
1746689178.073704,0.0
1746689178.1686022,0.0
1746689178.2404964,0.0
1746689178.3175426,0.0
1746689178.4042752,0.0
1746689178.4779875,0.0
1746689178.5607288,0.0
1746689178.6296031,0.0
1746689178.7138846,0.0
1746689178.785566,0.0
1746689178.8763566,0.0
1746689178.9523828,0.0
1746689179.0339782,0.0
1746689179.1018138,0.0
1746689179.2005103,0.0
1746689179.2685933,0.0
1746689179.3392181,0.0
1746689179.410017,0.0
1746689179.505931,0.0
1746689179.5739057,0.0
1746689179.649469,0.0
1746689179.7378387,0.0
1746689179.80581,0.0
1746689179.8985803,0.0
1746689179.9744434,0.0
1746689180.0665872,0.0
1746689180.1421385,0.0
1746689180.2106774,0.0
1746689180.296641,0.0
1746689180.370702,0.0
1746689180.4536452,0.0
1746689180.5274231,0.0
1746689180.6218133,0.0
1746689180.6884475,0.0
1746689180.7701507,0.0
1746689180.8432436,0.0
1746689180.909594,0.0
1746689180.99379,0.0
1746689181.0597956,0.0
1746689181.1514986,0.0
1746689181.217478,0.0
1746689181.2922409,0.0
1746689181.384918,0.0
1746689181.4664059,0.0
1746689181.5378163,0.0
1746689181.6217453,0.0
1746689181.6896696,0.0
1746689181.7806108,0.0
1746689181.870253,0.0
1746689181.9415698,0.0
1746689182.0206146,0.0
1746689182.0948634,0.0
1746689182.1737254,0.0
1746689182.2456002,0.0
1746689182.344018,0.0
1746689182.4320118,0.0
1746689182.511935,0.0
1746689182.5823498,0.0
1746689182.6579044,0.0
1746689182.7541146,0.0
1746689182.8218412,0.0
1746689182.8898563,0.0
1746689182.9783602,0.0
1746689183.0601244,0.0
1746689183.1360369,0.0
1746689183.2124822,0.0
1746689183.3003774,0.0
1746689183.3722706,0.0
1746689183.4395287,0.0
1746689183.532729,0.0
1746689183.6041515,0.0
1746689183.6904042,0.0
1746689183.7615883,0.0
1746689183.82844,0.0
1746689183.9344747,0.0
1746689184.0057483,0.0
1746689184.0776045,0.0
1746689184.1672244,0.0
1746689184.2562962,0.0
1746689184.3322027,0.0
1746689184.4179342,0.0
1746689184.4937627,0.0
1746689184.5609682,0.0
1746689184.6306462,0.0
1746689184.7224278,0.0
1746689184.8032775,0.0
1746689184.881962,0.0
1746689184.9740372,0.0
1746689185.050771,0.0
1746689185.1443586,0.0
1746689185.214146,0.0
1746689185.3017952,0.0
1746689185.3818173,0.0
1746689185.4615822,0.0
1746689185.541592,0.0
1746689185.6183681,0.0
1746689185.6864073,0.0
1746689185.7864435,0.0
1746689185.8658957,0.0
1746689185.9464726,0.0
1746689186.0366879,0.0
1746689186.1100316,0.0
1746689186.1971698,0.0
1746689186.2776504,0.0
1746689186.350878,0.0
1746689186.4221265,0.0
1746689186.49478,0.0
1746689186.5667732,0.0
1746689186.6378996,0.0
1746689186.7418263,0.0
1746689186.826072,0.0
1746689186.898157,0.0
1746689186.9931417,0.0
1746689187.0785117,0.0
1746689187.1580298,0.0
1746689187.240538,0.0
1746689187.3246572,0.0
1746689187.4005737,0.0
1746689187.4704468,0.0
1746689187.5702612,0.0
1746689187.643215,0.0
1746689187.7221694,0.0
1746689187.7979615,0.0
1746689187.8738947,0.0
1746689187.9822316,0.0
1746689188.049999,0.0
1746689188.126594,0.0
1746689188.1948311,0.0
1746689188.2900107,0.0
1746689188.378101,0.0
1746689188.4605064,0.0
1746689188.550526,0.0
1746689188.6216624,0.0
1746689188.69801,0.0
1746689188.768925,0.0
1746689188.8686094,0.0
1746689188.957181,0.0
1746689189.0385387,0.0
1746689189.1100996,0.0
1746689189.2067275,0.0
1746689189.2805316,0.0
1746689189.3771505,0.0
1746689189.4584982,0.0
1746689189.5454402,0.0
1746689189.6127684,0.0
1746689189.6820164,0.0
1746689189.7503595,0.0
1746689189.8467934,0.0
1746689189.929056,0.0
1746689190.0086205,0.0
1746689190.081204,0.0
1746689190.1823263,0.0
1746689190.262993,0.0
1746689190.335774,0.0
1746689190.410074,0.0
1746689190.506232,0.0
1746689190.5839152,0.0
1746689190.6499543,0.0
1746689190.715113,0.0
1746689190.8144586,0.0
1746689190.8821216,0.0
1746689190.9541621,0.0
1746689191.042169,0.0
1746689191.1138284,0.0
1746689191.1998696,0.0
1746689191.274057,0.0
1746689191.3420603,0.0
1746689191.4388006,0.0
1746689191.5052211,0.0
1746689191.5739605,0.0
1746689191.6425543,0.0
1746689191.7108212,0.0
1746689191.7860658,0.0
1746689191.8874693,0.0
1746689191.9657514,0.0
1746689192.0499809,0.0
1746689192.1364877,0.0
1746689192.2124078,0.0
1746689192.2843316,0.0
1746689192.3780856,0.0
1746689192.4499767,0.0
1746689192.51792,0.0
1746689192.6142757,0.0
1746689192.6820195,0.0
1746689192.770363,0.0
1746689192.858785,0.0
1746689192.9300265,0.0
1746689193.0020113,0.0
1746689193.070974,0.0
1746689193.1653442,0.0
1746689193.2481759,0.0
1746689193.3346703,0.0
1746689193.4051914,0.0
1746689193.4740236,0.0
1746689193.54197,0.0
1746689193.6470587,0.0
1746689193.7135134,0.0
1746689193.8004363,0.0
1746689193.8859084,0.0
1746689193.9543147,0.0
1746689194.0194988,0.0
1746689194.0897133,0.0
1746689194.1577225,0.0
1746689194.2263834,0.0
1746689194.3258834,0.0
1746689194.3905714,0.0
1746689194.457866,0.0
1746689194.5444696,0.0
1746689194.620078,0.0
1746689194.7020867,0.0
1746689194.7977576,0.0
1746689194.8744807,0.0
1746689194.957763,0.0
1746689195.042206,0.0
1746689195.1175797,0.0
1746689195.188637,0.0
1746689195.285867,0.0
1746689195.360521,0.0
1746689195.4296033,0.0
1746689195.524344,0.0
1746689195.5929022,0.0
1746689195.6618254,0.0
1746689195.74978,0.0
1746689195.8176653,0.0
1746689195.8914802,0.0
1746689195.9821148,0.0
1746689196.061653,0.0
1746689196.1445556,0.0
1746689196.213186,0.0
1746689196.2934406,0.0
1746689196.3649085,0.0
1746689196.4433951,0.0
1746689196.50851,0.0
1746689196.596673,0.0
1746689196.6629794,0.0
1746689196.7539115,0.0
1746689196.8400712,0.0
1746689196.9142156,0.0
1746689196.9898734,0.0
1746689197.05767,0.0
1746689197.139451,0.0
1746689197.20704,0.0
1746689197.289581,0.0
1746689197.366146,0.0
1746689197.436158,0.0
1746689197.5202038,0.0
1746689197.5957353,0.0
1746689197.6749294,0.0
1746689197.755732,0.0
1746689197.826012,0.0
1746689197.8962736,0.0
1746689197.9828541,0.0
1746689198.061706,0.0
1746689198.1297722,0.0
1746689198.21623,0.0
1746689198.2923086,0.0
1746689198.3578222,0.0
1746689198.425417,0.0
1746689198.49015,0.0
1746689198.561826,0.0
1746689198.6642263,0.0
1746689198.7428472,0.0
1746689198.8256361,0.0
1746689198.9058993,0.0
1746689198.9873264,0.0
1746689199.0666103,0.0
1746689199.14677,0.0
1746689199.2136276,0.0
1746689199.2983212,0.0
1746689199.380515,0.0
1746689199.4505165,0.0
1746689199.5342667,0.0
1746689199.6007323,0.0
1746689199.6917534,0.0
1746689199.7740898,0.0
1746689199.8408446,0.0
1746689199.9263563,0.0
1746689199.9926474,0.0
1746689200.061727,0.0
1746689200.1532226,0.0
1746689200.2279644,0.0
1746689200.3144178,0.0
1746689200.3824186,0.0
1746689200.458118,0.0
1746689200.533796,0.0
1746689200.609725,0.0
1746689200.70467,0.0
1746689200.7873561,0.0
1746689200.8577616,0.0
1746689200.9369195,0.0
1746689201.0094433,0.0
1746689201.1014092,0.0
1746689201.1700475,0.0
1746689201.2351494,0.0
1746689201.3245466,0.0
1746689201.3884554,0.0
1746689201.4693365,0.0
1746689201.553737,0.0
1746689201.6212418,0.0
1746689201.6925511,0.0
1746689201.77908,0.0
1746689201.8431501,0.0
1746689201.9302943,0.0
1746689201.995015,0.0
1746689202.0860038,0.0
1746689202.166678,0.0
1746689202.2534244,0.0
1746689202.3223147,0.0
1746689202.412828,0.0
1746689202.4912825,0.0
1746689202.5554547,0.0
1746689202.6240182,0.0
1746689202.7100458,0.0
1746689202.7932618,0.0
1746689202.8653324,0.0
1746689202.9455822,0.0
1746689203.0300648,0.0
1746689203.0955503,0.0
1746689203.1802115,0.0
1746689203.2491734,0.0
1746689203.3128066,0.0
1746689203.3833911,0.0
1746689203.4473984,0.0
1746689203.5171719,0.0
1746689203.629586,0.0
1746689203.6974592,0.0
1746689203.765971,0.0
1746689203.838023,0.0
1746689203.9294806,0.0
1746689204.0058782,0.0
1746689204.0780113,0.0
1746689204.1638784,0.0
1746689204.243437,0.0
1746689204.3218672,0.0
1746689204.3993058,0.0
1746689204.4819243,0.0
1746689204.5608242,0.0
1746689204.6407592,0.0
1746689204.7113013,0.0
1746689204.7845185,0.0
1746689204.8532677,0.0
1746689204.9260943,0.0
1746689204.9995027,0.0
1746689205.0698726,0.0
1746689205.1381347,0.0
1746689205.2169948,0.0
1746689205.2864437,0.0
1746689205.3522627,0.0
1746689205.4219038,0.0
1746689205.5195253,0.0
1746689205.5885632,0.0
1746689205.6729655,0.0
1746689205.7569194,0.0
1746689205.826164,0.0
1746689205.915791,0.0
1746689205.9859893,0.0
1746689206.0728092,0.0
1746689206.154169,0.0
1746689206.2381809,0.0
1746689206.3094509,0.0
1746689206.378914,0.0
1746689206.4499662,0.0
1746689206.5429578,0.0
1746689206.6261623,0.0
1746689206.6944585,0.0
1746689206.802574,0.0
1746689206.8881154,0.0
1746689206.9594586,0.0
1746689207.0461342,0.0
1746689207.1178555,0.0
1746689207.1911662,0.0
1746689207.286561,0.0
1746689207.3548048,0.0
1746689207.4399831,0.0
1746689207.5262709,0.0
1746689207.6164513,0.0
1746689207.6980703,0.0
1746689207.7881293,0.0
1746689207.859152,0.0
1746689207.931485,0.0
1746689208.0273964,0.0
1746689208.101356,0.0
1746689208.171415,0.0
1746689208.2740757,0.0
1746689208.3501658,0.0
1746689208.424456,0.0
1746689208.5164528,0.0
1746689208.598144,0.0
1746689208.6785703,0.0
1746689208.756061,0.0
1746689208.8342328,0.0
1746689208.9326346,0.0
1746689209.0263133,0.0
1746689209.0982268,0.0
1746689209.170461,0.0
1746689209.2430358,0.0
1746689209.3173969,0.0
1746689209.3897216,0.0
1746689209.4619968,0.0
1746689209.5446818,0.0
1746689209.6427536,0.0
1746689209.7103162,0.0
1746689209.8045864,0.0
1746689209.874732,0.0
1746689209.9497352,0.0
1746689210.0458803,0.0
1746689210.1334286,0.0
1746689210.2218459,0.0
1746689210.2925344,0.0
1746689210.3858962,0.0
1746689210.4548805,0.0
1746689210.5559661,0.0
1746689210.6339366,0.0
1746689210.7189217,0.0
1746689210.8005624,0.0
1746689210.8705206,0.0
1746689210.9555519,0.0
1746689211.0266118,0.0
1746689211.1304386,0.0
1746689211.2028584,0.0
1746689211.2743616,0.0
1746689211.3647537,0.0
1746689211.441778,0.0
1746689211.5287616,0.0
1746689211.6199682,0.0
1746689211.7022102,0.0
1746689211.7787213,0.0
1746689211.8637185,0.0
1746689211.9454997,0.0
1746689212.0161502,0.0
1746689212.0862267,0.0
1746689212.1823432,0.0
1746689212.2619095,0.0
1746689212.3302577,0.0
1746689212.4161346,0.0
1746689212.4866078,0.0
1746689212.5739539,0.0
1746689212.6501017,0.0
1746689212.7479122,0.0
1746689212.821698,0.0
1746689212.890427,0.0
1746689212.957258,0.0
1746689213.0519917,0.0
1746689213.1423938,0.0
1746689213.230018,0.0
1746689213.320083,0.0
1746689213.3919759,0.0
1746689213.4625976,0.0
1746689213.5644794,0.0
1746689213.635522,0.0
1746689213.7074573,0.0
1746689213.7776732,0.0
1746689213.8741674,0.0
1746689213.9534485,0.0
1746689214.0340257,0.0
1746689214.1033278,0.0
1746689214.171024,0.0
1746689214.268967,0.0
1746689214.3460248,0.0
1746689214.4571524,0.0
1746689214.5338466,0.0
1746689214.6274173,0.0
1746689214.7018337,0.0
1746689214.7791257,0.0
1746689214.8581176,0.0
1746689214.9542513,0.0
1746689215.0336785,0.0
1746689215.130608,0.0
1746689215.2138734,0.0
1746689215.2979739,0.0
1746689215.3661313,0.0
1746689215.4335015,0.0
1746689215.503124,0.0
1746689215.5702543,0.0
1746689215.6387408,0.0
1746689215.7062871,0.0
1746689215.774806,0.0
1746689215.8577538,0.0
1746689215.9428182,0.0
1746689216.0217948,0.0
1746689216.0920784,0.0
1746689216.1656687,0.0
1746689216.2350888,0.0
1746689216.3339038,0.0
1746689216.4141312,0.0
1746689216.4939694,0.0
1746689216.5780506,0.0
1746689216.6498125,0.0
1746689216.7373707,0.0
1746689216.8054497,0.0
1746689216.8737297,0.0
1746689216.950356,0.0
1746689217.020728,0.0
1746689217.1120818,0.0
1746689217.1915414,0.0
1746689217.2621386,0.0
1746689217.3461351,0.0
1746689217.4352179,0.0
1746689217.5065844,0.0
1746689217.5817983,0.0
1746689217.6513462,0.0
1746689217.7256906,0.0
1746689217.8290937,0.0
1746689217.9017353,0.0
1746689217.973657,0.0
1746689218.0421607,0.0
1746689218.1143928,0.0
1746689218.2108262,0.0
1746689218.2898905,0.0
1746689218.3617702,0.0
1746689218.4465978,0.0
1746689218.5141158,0.0
1746689218.6018083,0.0
1746689218.6862993,0.0
1746689218.7662828,0.0
1746689218.8383684,0.0
1746689218.9083827,0.0
1746689218.9777977,0.0
1746689219.0562568,0.0
1746689219.1366372,0.0
1746689219.262414,0.0
1746689219.3328812,0.0
1746689219.4168127,0.0
1746689219.5059009,0.0
1746689219.5716763,0.0
1746689219.6658003,0.0
1746689219.7463048,0.0
1746689219.8299797,0.0
1746689219.9075356,0.0
1746689219.9831183,0.0
1746689220.0608704,0.0
1746689220.1461036,0.0
1746689220.221891,0.0
1746689220.3020477,0.0
1746689220.3779714,0.0
1746689220.4580426,0.0
1746689220.538377,0.0
1746689220.6163874,0.0
1746689220.685842,0.0
1746689220.7708957,0.0
1746689220.8387413,0.0
1746689220.910611,0.0
1746689220.9987628,0.0
1746689221.0738685,0.0
1746689221.1499465,0.0
1746689221.2180586,0.0
1746689221.3101876,0.0
1746689221.3906856,0.0
1746689221.4710827,0.0
1746689221.5434191,0.0
1746689221.614115,0.0
1746689221.699128,0.0
1746689221.7977355,0.0
1746689221.8660643,0.0
1746689221.9450004,0.0
1746689222.0137148,0.0
1746689222.093808,0.0
1746689222.1757915,0.0
1746689222.2503712,0.0
1746689222.3152633,0.0
1746689222.3792212,0.0
1746689222.4430473,0.0
1746689222.5415654,0.0
1746689222.6099703,0.0
1746689222.6923683,0.0
1746689222.781922,0.0
1746689222.8496885,0.0
1746689222.9177763,0.0
1746689222.9855568,0.0
1746689223.078471,0.0
1746689223.1536093,0.0
1746689223.2184298,0.0
1746689223.301122,0.0
1746689223.3718667,0.0
1746689223.4437354,0.0
1746689223.5064363,0.0
1746689223.583934,0.0
1746689223.6465306,0.0
1746689223.7405481,0.0
1746689223.823367,0.0
1746689223.9001029,0.0
1746689223.9657557,0.0
1746689224.0567746,0.0
1746689224.1349149,0.0
1746689224.2021627,0.0
1746689224.2662592,0.0
1746689224.3335042,0.0
1746689224.4238484,0.0
1746689224.4934938,0.0
1746689224.5707474,0.0
1746689224.6522365,0.0
1746689224.7148967,0.0
1746689224.7816792,0.0
1746689224.8495817,0.0
1746689224.9130507,0.0
1746689224.9855673,0.0
1746689225.0504253,0.0
1746689225.1174943,0.0
1746689225.18529,0.0
1746689225.2576928,0.0
1746689225.3362813,0.0
1746689225.4018726,0.0
1746689225.4651098,0.0
1746689225.5560005,0.0
1746689225.6251988,0.0
1746689225.6931505,0.0
1746689225.7718477,0.0
1746689225.8542151,0.0
1746689225.9179096,0.0
1746689225.9935124,0.0
1746689226.0610557,0.0
1746689226.125894,0.0
1746689226.1947677,0.0
1746689226.2579355,0.0
1746689226.3348608,0.0
1746689226.4059079,0.0
1746689226.5030918,0.0
1746689226.5674937,0.0
1746689226.6332803,0.0
1746689226.7187235,0.0
1746689226.78107,0.0
1746689226.8499205,0.0
1746689226.9168673,0.0
1746689226.981583,0.0
1746689227.0680952,0.0
1746689227.1322944,0.0
1746689227.2048318,0.0
1746689227.2685823,0.0
1746689227.3288548,0.0
1746689227.3929253,0.0
1746689227.4728448,0.0
1746689227.5448472,0.0
1746689227.6208072,0.0
1746689227.6848228,0.0
1746689227.7486157,0.0
1746689227.8090215,0.0
1746689227.8743775,0.0
1746689227.9608865,0.0
1746689228.0283475,0.0
1746689228.117549,0.0
1746689228.1861985,0.0
1746689228.2532897,0.0
1746689228.322318,0.0
1746689228.3973756,0.0
1746689228.4729543,0.0
1746689228.5455298,0.0
1746689228.6135523,0.0
1746689228.684812,0.0
1746689228.756834,0.0
1746689228.8252137,0.0
1746689228.8918571,0.0
1746689228.9636505,0.0
1746689229.0642726,0.0
1746689229.1449351,0.0
1746689229.2126524,0.0
1746689229.276577,0.0
1746689229.3384254,0.0
1746689229.4014232,0.0
1746689229.4627893,0.0
1746689229.528515,0.0
1746689229.5904312,0.0
1746689229.6564884,0.0
1746689229.7227383,0.0
1746689229.7889624,0.0
1746689229.8564308,0.0
1746689229.932604,0.0
1746689230.0232954,0.0
1746689230.0992417,0.0
1746689230.1849096,0.0
1746689230.2565339,0.0
1746689230.323439,0.0
1746689230.3911602,0.0
1746689230.47266,0.0
1746689230.5472872,0.0
1746689230.6273956,0.0
1746689230.6948175,0.0
1746689230.7639565,0.0
1746689230.8518384,0.0
1746689230.9171748,0.0
1746689230.9781625,0.0
1746689231.0448112,0.0
1746689231.1107717,0.0
1746689231.1749716,0.0
1746689231.264713,0.0
1746689231.3250144,0.0
1746689231.3897707,0.0
1746689231.4536579,0.0
1746689231.5185652,0.0
1746689231.5979936,0.0
1746689231.6763582,0.0
1746689231.7422109,0.0
1746689231.807584,0.0
1746689231.8826897,0.0
1746689231.954175,0.0
1746689232.0249155,0.0
1746689232.1010914,0.0
1746689232.1722457,0.0
1746689232.252936,0.0
1746689232.3287811,0.0
1746689232.3969119,0.0
1746689232.4683342,0.0
1746689232.5311081,0.0
1746689232.6197288,0.0
1746689232.692433,0.0
1746689232.7708356,0.0
1746689232.843216,0.0
1746689232.9084353,0.0
1746689232.9821112,0.0
1746689233.0566623,0.0
1746689233.1181426,0.0
1746689233.1900833,0.0
1746689233.2540915,0.0
1746689233.3327055,0.0
1746689233.4093359,0.0
1746689233.4765913,0.0
1746689233.554825,0.0
1746689233.6218135,0.0
1746689233.6862118,0.0
1746689233.7705007,0.0
1746689233.84565,0.0
1746689233.915302,0.0
1746689233.9927952,0.0
1746689234.0686393,0.0
1746689234.1366832,0.0
1746689234.2207942,0.0
1746689234.2868564,0.0
1746689234.368801,0.0
1746689234.4439871,0.0
1746689234.5101728,0.0
1746689234.5870783,0.0
1746689234.6688445,0.0
1746689234.7423272,0.0
1746689234.8122153,0.0
1746689234.8736649,0.0
1746689234.9464338,0.0
1746689235.0214736,0.0
1746689235.1116126,0.0
1746689235.1808105,0.0
1746689235.2508595,0.0
1746689235.324933,0.0
1746689235.3956409,0.0
1746689235.4892354,0.0
1746689235.5583446,0.0
1746689235.6330957,0.0
1746689235.7117524,0.0
1746689235.7957182,0.0
1746689235.8852074,0.0
1746689235.9543762,0.0
1746689236.0325434,0.0
1746689236.1018367,0.0
1746689236.17122,0.0
1746689236.2432787,0.0
1746689236.3263378,0.0
1746689236.3899589,0.0
1746689236.470988,0.0
1746689236.5488372,0.0
1746689236.6168554,0.0
1746689236.6850595,0.0
1746689236.766375,0.0
1746689236.8326957,0.0
1746689236.9088767,0.0
1746689236.9896142,0.0
1746689237.05266,0.0
1746689237.1270359,0.0
1746689237.1967833,0.0
1746689237.2714834,0.0
1746689237.3692641,0.0
1746689237.445419,0.0
1746689237.516286,0.0
1746689237.5807807,0.0
1746689237.6615608,0.0
1746689237.7352426,0.0
1746689237.8074398,0.0
1746689237.872262,0.0
1746689237.934399,0.0
1746689237.9992676,0.0
1746689238.062537,0.0
1746689238.1535988,0.0
1746689238.2247782,0.0
1746689238.2971654,0.0
1746689238.3586314,0.0
1746689238.434388,0.0
1746689238.5050178,0.0
1746689238.5786102,0.0
1746689238.6491864,0.0
1746689238.7268958,0.0
1746689238.7927234,0.0
1746689238.8669827,0.0
1746689238.948014,0.0
1746689239.0100405,0.0
1746689239.076752,0.0
1746689239.1649837,0.0
1746689239.2326927,0.0
1746689239.3007085,0.0
1746689239.3722467,0.0
1746689239.4427497,0.0
1746689239.5134113,0.0
1746689239.5788696,0.0
1746689239.6511793,0.0
1746689239.7193685,0.0
1746689239.816467,0.0
1746689239.8790438,0.0
1746689239.9484067,0.0
1746689240.0093362,0.0
1746689240.0764189,0.0
1746689240.1587565,0.0
1746689240.2285445,0.0
1746689240.3045595,0.0
1746689240.3762066,0.0
1746689240.4513533,0.0
1746689240.5206668,0.0
1746689240.5858166,0.0
1746689240.6532674,0.0
1746689240.7186434,0.0
1746689240.7903128,0.0
1746689240.8554046,0.0
