SECONDS,prefix_cache_block_hits_cpu
1746689231.3897707,81068640.0
1746689231.4536579,81166592.0
1746689231.5185652,81264544.0
1746689231.5979936,81362528.0
1746689231.6763582,81460640.0
1746689231.7422109,81558752.0
1746689231.807584,81656864.0
1746689231.8826897,81755008.0
1746689231.954175,81853184.0
1746689232.0249155,81951360.0
1746689232.1010914,82049568.0
1746689232.1722457,82147936.0
1746689232.252936,82246560.0
1746689232.3287811,82345408.0
1746689232.3969119,82444256.0
1746689232.4683342,82543104.0
1746689232.5311081,82641952.0
1746689232.6197288,82741216.0
1746689232.692433,82840512.0
1746689232.7708356,82939840.0
1746689232.843216,83039200.0
1746689232.9084353,83138560.0
1746689232.9821112,83237952.0
1746689233.0566623,83337408.0
1746689233.1181426,83436864.0
1746689233.1900833,83536352.0
1746689233.2540915,83635840.0
1746689233.3327055,83735424.0
1746689233.4093359,83835232.0
1746689233.4765913,83935040.0
1746689233.554825,84034880.0
1746689233.6218135,84134720.0
1746689233.6862118,84234560.0
1746689233.7705007,84334656.0
1746689233.84565,84434976.0
1746689233.915302,84535296.0
1746689233.9927952,84635648.0
1746689234.0686393,84736032.0
1746689234.1366832,84836416.0
1746689234.2207942,84937024.0
1746689234.2868564,85037632.0
1746689234.368801,85138336.0
1746689234.4439871,85239072.0
1746689234.5101728,85339808.0
1746689234.5870783,85440608.0
1746689234.6688445,85541408.0
1746689234.7423272,85642240.0
1746689234.8122153,85743104.0
1746689234.8736649,85843968.0
1746689234.9464338,85944864.0
1746689235.0214736,86045952.0
1746689235.1116126,86147552.0
1746689235.1808105,86249152.0
1746689235.2508595,86350752.0
1746689235.324933,86452352.0
1746689235.3956409,86553952.0
1746689235.4892354,86655584.0
1746689235.5583446,86757216.0
1746689235.6330957,86858880.0
1746689235.7117524,86960800.0
1746689235.7957182,87063200.0
1746689235.8852074,87166080.0
1746689235.9543762,87268960.0
1746689236.0325434,87371936.0
1746689236.1018367,87474912.0
1746689236.17122,87577888.0
1746689236.2432787,87680864.0
1746689236.3263378,87783872.0
1746689236.3899589,87886880.0
1746689236.470988,87990176.0
1746689236.5488372,88093472.0
1746689236.6168554,88196768.0
1746689236.6850595,88300064.0
1746689236.766375,88403392.0
1746689236.8326957,88506720.0
1746689236.9088767,88610080.0
1746689236.9896142,88713568.0
1746689237.05266,88817056.0
1746689237.1270359,88920544.0
1746689237.1967833,89024032.0
1746689237.2714834,89127520.0
1746689237.3692641,89231040.0
1746689237.445419,89334656.0
1746689237.516286,89438272.0
1746689237.5807807,89541888.0
1746689237.6615608,89645600.0
1746689237.7352426,89749344.0
1746689237.8074398,89853088.0
1746689237.872262,89956832.0
1746689237.934399,90060576.0
1746689237.9992676,90164320.0
1746689238.062537,90268064.0
1746689238.1535988,90371872.0
1746689238.2247782,90475744.0
1746689238.2971654,90579680.0
1746689238.3586314,90683616.0
1746689238.434388,90787584.0
1746689238.5050178,90891552.0
1746689238.5786102,90995584.0
1746689238.6491864,91099616.0
1746689238.7268958,91203776.0
1746689238.7927234,91307936.0
1746689238.8669827,91412096.0
1746689238.948014,91516352.0
1746689239.0100405,91620608.0
1746689239.076752,91724864.0
1746689239.1649837,91829248.0
1746689239.2326927,91933632.0
1746689239.3007085,92038016.0
1746689239.3722467,92142400.0
1746689239.4427497,92246784.0
1746689239.5134113,92351168.0
1746689239.5788696,92455552.0
1746689239.6511793,92559936.0
1746689239.7193685,92664320.0
1746689239.816467,92768736.0
1746689239.8790438,92873152.0
1746689239.9484067,92977568.0
1746689240.0093362,93081984.0
1746689240.0764189,93186400.0
1746689240.1587565,93290848.0
1746689240.2285445,93395328.0
1746689240.3045595,93500000.0
1746689240.3762066,93604704.0
1746689240.4513533,93709440.0
1746689240.5206668,93814176.0
1746689240.5858166,93918912.0
1746689240.6532674,94023648.0
1746689240.7186434,94128384.0
1746689240.7903128,94233120.0
1746689240.8554046,94337856.0
1746689240.9567866,94442880.0
1746689241.028609,94547936.0
1746689241.104722,94653024.0
1746689241.1850438,94758144.0
1746689241.252558,94863264.0
1746689241.3146603,94968384.0
1746689241.3803751,95073504.0
1746689241.4446316,95178624.0
1746689241.5126965,95283744.0
1746689241.5846326,95388864.0
1746689241.6817186,95494016.0
1746689241.746745,95599168.0
1746689241.8215518,95704352.0
1746689241.8966475,95809536.0
1746689241.9588568,95914720.0
1746689242.0217936,96019904.0
1746689242.109736,96125344.0
1746689242.1845353,96230912.0
1746689242.2588413,96336608.0
1746689242.3245037,96442304.0
1746689242.3955593,96548000.0
1746689242.4590774,96653696.0
1746689242.5219696,96759392.0
1746689242.5841854,96865088.0
1746689242.6747563,96970816.0
1746689242.7405806,97076544.0
1746689242.8004262,97182272.0
1746689242.8612432,97288000.0
1746689242.9558048,97393760.0
1746689243.0172684,97499520.0
1746689243.0781846,97605280.0
1746689243.140496,97711040.0
1746689243.2244995,97816832.0
1746689243.292054,97922624.0
1746689243.3525686,98028416.0
1746689243.444468,98134400.0
1746689243.5162125,98240384.0
1746689243.592066,98346400.0
1746689243.6590843,98452416.0
1746689243.7340019,98558496.0
1746689243.8154736,98664768.0
1746689243.8832376,98771040.0
1746689243.9557734,98877312.0
1746689244.0439525,98983616.0
1746689244.1166217,99089952.0
1746689244.177331,99196288.0
1746689244.250075,99302720.0
1746689244.3293078,99409184.0
1746689244.3951523,99515648.0
1746689244.476998,99622144.0
1746689244.5534487,99728640.0
1746689244.6177187,99835136.0
1746689244.6825433,99941632.0
1746689244.74661,100048128.0
1746689244.817296,100154624.0
1746689244.8813896,100261120.0
1746689244.9783652,100367744.0
1746689245.0540588,100474368.0
1746689245.1304765,100580992.0
1746689245.1939704,100687616.0
1746689245.2648382,100794240.0
1746689245.3284245,100900864.0
1746689245.3904605,101007488.0
1746689245.459618,101114112.0
1746689245.5271783,101220736.0
1746689245.5927434,101327360.0
1746689245.7008014,101434016.0
1746689245.7742078,101540768.0
1746689245.846876,101647520.0
1746689245.9087775,101754272.0
1746689245.9894152,101861152.0
1746689246.0535088,101968032.0
1746689246.1290774,102075104.0
1746689246.189109,102182176.0
1746689246.2607126,102289344.0
1746689246.3200567,102396512.0
1746689246.3841429,102503680.0
1746689246.4604123,102610880.0
1746689246.518168,102718080.0
1746689246.5918612,102825280.0
1746689246.668239,102932640.0
1746689246.740281,103040096.0
1746689246.8111534,103147552.0
1746689246.8722591,103255008.0
1746689246.9602275,103362528.0
1746689247.0263124,103470048.0
1746689247.0939817,103577568.0
1746689247.168925,103685088.0
1746689247.2430236,103792608.0
1746689247.3203917,103900192.0
1746689247.391047,104007776.0
1746689247.4515069,104115360.0
1746689247.5395906,104223104.0
1746689247.6058633,104330848.0
1746689247.6722322,104438592.0
1746689247.752672,104546368.0
1746689247.8202596,104654144.0
1746689247.8801758,104761920.0
1746689247.9563851,104869728.0
1746689248.0270274,104977536.0
1746689248.0944383,105085376.0
1746689248.1660347,105193312.0
1746689248.2340453,105301280.0
1746689248.3229022,105409568.0
1746689248.3865433,105517856.0
1746689248.4551404,105626144.0
1746689248.520449,105734432.0
1746689248.584286,105842720.0
1746689248.6767948,105951520.0
1746689248.7447257,106060320.0
1746689248.820304,106169216.0
1746689248.8807907,106278112.0
1746689248.96737,106387264.0
1746689249.0324845,106496416.0
1746689249.0947092,106605568.0
1746689249.1720166,106714720.0
1746689249.2416434,106823872.0
1746689249.331536,106933248.0
1746689249.4109406,107042688.0
1746689249.4888842,107152192.0
1746689249.560319,107261696.0
1746689249.6211078,107371200.0
1746689249.6808643,107480704.0
1746689249.7645118,107590304.0
1746689249.8381684,107700032.0
1746689249.9154415,107809760.0
1746689249.9805772,107919488.0
1746689250.0604677,108029344.0
1746689250.128902,108139200.0
1746689250.2088716,108249088.0
1746689250.2695942,108358976.0
1746689250.332918,108468864.0
1746689250.393664,108578752.0
1746689250.4611092,108688640.0
1746689250.5255485,108798528.0
1746689250.5923264,108908416.0
1746689250.652748,109018304.0
1746689250.7203333,109128192.0
1746689250.8246524,109238336.0
1746689250.898518,109348512.0
1746689250.9624736,109458688.0
1746689251.0524404,109569120.0
1746689251.1245136,109679552.0
1746689251.1864536,109789984.0
1746689251.2588146,109900416.0
1746689251.3251624,110010848.0
1746689251.3887372,110121280.0
1746689251.4536905,110231712.0
1746689251.519345,110342144.0
1746689251.5814888,110452576.0
1746689251.6671143,110563008.0
1746689251.7350907,110673440.0
1746689251.800331,110783872.0
1746689251.8635545,110894304.0
1746689251.9363432,111004736.0
1746689252.0042956,111115168.0
1746689252.0836234,111225664.0
1746689252.1468883,111336160.0
1746689252.224865,111446688.0
1746689252.2892978,111557216.0
1746689252.361281,111667776.0
1746689252.440927,111778560.0
1746689252.5042253,111889344.0
1746689252.5915835,112000416.0
1746689252.6647782,112111488.0
1746689252.7411273,112222560.0
1746689252.8166814,112333664.0
1746689252.8881412,112444768.0
1746689252.9615357,112555968.0
1746689253.0216665,112667168.0
1746689253.0912385,112778400.0
1746689253.1851618,112890176.0
1746689253.2533107,113001952.0
1746689253.3246305,113113728.0
1746689253.4126003,113225568.0
1746689253.488616,113337664.0
1746689253.565152,113449792.0
1746689253.628662,113561920.0
1746689253.7045338,113674112.0
1746689253.769254,113786304.0
1746689253.8665226,113898976.0
1746689253.9352205,114011648.0
1746689254.0084703,114124320.0
1746689254.0734494,114236992.0
1746689254.16243,114349696.0
1746689254.2263105,114462400.0
1746689254.2986507,114575200.0
1746689254.3874605,114688128.0
1746689254.4507775,114801056.0
1746689254.516361,114913984.0
1746689254.5859685,115026912.0
1746689254.6524706,115139840.0
1746689254.7167094,115252768.0
1746689254.7836642,115365696.0
1746689254.8478994,115478624.0
1746689254.9123437,115591552.0
1746689255.008547,115704512.0
1746689255.080567,115817504.0
1746689255.1547334,115930752.0
1746689255.224811,116044032.0
1746689255.3008814,116157344.0
1746689255.3616931,116270656.0
1746689255.4260728,116383968.0
1746689255.4923012,116497280.0
1746689255.5546007,116610592.0
1746689255.6230497,116723904.0
1746689255.6910837,116837216.0
1746689255.7780662,116950592.0
1746689255.8572702,117064096.0
1746689255.9254105,117177632.0
1746689255.9966044,117291200.0
1746689256.07252,117404800.0
1746689256.1675854,117519040.0
1746689256.2447436,117633344.0
1746689256.3222272,117747840.0
1746689256.4091816,117862592.0
1746689256.4937236,117977376.0
1746689256.5727239,118092320.0
1746689256.6417766,118207264.0
1746689256.7157726,118322208.0
1746689256.7969234,118437216.0
1746689256.86222,118552224.0
1746689256.9288905,118667232.0
1746689256.9977758,118782240.0
1746689257.0831695,118897280.0
1746689257.1491408,119012320.0
1746689257.2233267,119127424.0
1746689257.3049893,119242688.0
1746689257.372932,119357952.0
1746689257.441706,119473216.0
1746689257.515781,119588480.0
1746689257.6095932,119704096.0
1746689257.67862,119819712.0
1746689257.7487588,119935328.0
1746689257.825595,120050944.0
1746689257.9007664,120166560.0
1746689257.9930844,120282272.0
1746689258.0611298,120397984.0
1746689258.1219487,120513696.0
1746689258.1861768,120629408.0
1746689258.2729821,120745184.0
1746689258.3406782,120860960.0
1746689258.402493,120976736.0
1746689258.4646502,121092512.0
1746689258.549041,121208320.0
1746689258.6167147,121324128.0
1746689258.685357,121439936.0
1746689258.7770188,121555936.0
1746689258.8474057,121671936.0
1746689258.920764,121787936.0
1746689259.0009222,121903968.0
1746689259.0730584,122020032.0
1746689259.1488364,122136096.0
1746689259.2252328,122252192.0
1746689259.3027592,122368320.0
1746689259.3704937,122484448.0
1746689259.4345376,122600576.0
1746689259.4988923,122716704.0
1746689259.581485,122832928.0
1746689259.6530309,122949152.0
1746689259.728993,123065408.0
1746689259.794858,123181664.0
1746689259.872712,123297952.0
1746689259.9425516,123414240.0
1746689260.0127294,123530528.0
1746689260.0809715,123646816.0
1746689260.1663148,123763136.0
1746689260.2367349,123879456.0
1746689260.3027394,123995776.0
1746689260.3774896,124112096.0
1746689260.465021,124228448.0
1746689260.5413046,124344864.0
1746689260.6088073,124461280.0
1746689260.6793005,124577696.0
1746689260.7609324,124694144.0
1746689260.828988,124810592.0
1746689260.9275932,124927136.0
1746689260.997028,125043680.0
1746689261.0652971,125160224.0
1746689261.1517067,125276800.0
1746689261.2169669,125393376.0
1746689261.2947788,125510080.0
1746689261.3673553,125626784.0
1746689261.4492607,125743616.0
1746689261.51726,125860448.0
1746689261.582735,125977280.0
1746689261.6487346,126094112.0
1746689261.7434587,126211200.0
1746689261.8127718,126328288.0
1746689261.8820279,126445376.0
1746689261.9500098,126562464.0
1746689262.036988,126679584.0
1746689262.1023235,126796704.0
1746689262.1744354,126913888.0
1746689262.2513778,127031104.0
1746689262.3260534,127148320.0
1746689262.403287,127265664.0
1746689262.4687219,127383008.0
1746689262.5326686,127500352.0
1746689262.6120002,127617728.0
1746689262.6769977,127735104.0
1746689262.7755604,127853120.0
1746689262.8516607,127971136.0
1746689262.923979,128089152.0
1746689262.996815,128207168.0
1746689263.0688758,128325184.0
1746689263.1664746,128443232.0
1746689263.229883,128561280.0
1746689263.2999196,128679328.0
1746689263.3686879,128797376.0
1746689263.430377,128915424.0
1746689263.5009785,129033472.0
1746689263.5660098,129151520.0
1746689263.6286309,129269568.0
1746689263.695567,129387616.0
1746689263.7592397,129505664.0
1746689263.8241937,129623712.0
1746689263.8953378,129741760.0
1746689263.9633577,129859808.0
1746689264.0399628,129977888.0
1746689264.101788,130095968.0
1746689264.1664183,130214048.0
1746689264.2346025,130332128.0
1746689264.303512,130450208.0
1746689264.3689876,130568288.0
1746689264.4352317,130686368.0
1746689264.5394673,130804704.0
1746689264.6037579,130923040.0
1746689264.6807349,131041408.0
1746689264.7568762,131159808.0
1746689264.8187642,131278208.0
1746689264.888608,131396608.0
1746689264.952331,131515008.0
1746689265.0246415,131633408.0
1746689265.088993,131751808.0
1746689265.1587305,131870208.0
1746689265.2216263,131988608.0
1746689265.2971113,132107008.0
1746689265.3957553,132225440.0
1746689265.4734688,132344096.0
1746689265.543537,132462752.0
1746689265.6215544,132581536.0
1746689265.692628,132700320.0
1746689265.7646925,132819104.0
1746689265.8362854,132937888.0
1746689265.9103723,133056672.0
1746689265.9887745,133175488.0
1746689266.0474718,133294304.0
1746689266.1281135,133413376.0
1746689266.207223,133532768.0
1746689266.272267,133652160.0
1746689266.3442338,133771584.0
1746689266.408096,133891008.0
1746689266.4691322,134010432.0
1746689266.529562,134129856.0
1746689266.6134126,134249536.0
1746689266.6806958,134369216.0
1746689266.7502367,134488960.0
1746689266.8177774,134608736.0
1746689266.8882105,134728544.0
1746689266.948912,134848352.0
1746689267.0228865,134968192.0
1746689267.096185,135088128.0
1746689267.158502,135208064.0
1746689267.2215025,135328000.0
1746689267.308359,135448224.0
1746689267.3803358,135568480.0
1746689267.4405947,135688736.0
1746689267.5111082,135809024.0
1746689267.57321,135929312.0
1746689267.6457224,136049664.0
1746689267.709848,136170016.0
1746689267.7843127,136290400.0
1746689267.8458323,136410784.0
1746689267.917581,136531200.0
1746689267.9844198,136651616.0
1746689268.070025,136772512.0
1746689268.1511607,136893408.0
1746689268.2280025,137014304.0
1746689268.30724,137135232.0
1746689268.3805254,137256224.0
1746689268.464897,137377312.0
1746689268.5407119,137498560.0
1746689268.6167722,137619840.0
1746689268.6927893,137741152.0
1746689268.7759955,137862464.0
1746689268.8540494,137983840.0
1746689268.9247212,138105216.0
1746689268.9899857,138226592.0
1746689269.056608,138347968.0
1746689269.1451335,138469568.0
1746689269.211511,138591168.0
1746689269.2996707,138712832.0
1746689269.36884,138834496.0
1746689269.437263,138956160.0
1746689269.5169597,139077856.0
1746689269.5785058,139199552.0
1746689269.6506746,139321280.0
1746689269.7259414,139443168.0
1746689269.7977939,139565056.0
1746689269.8698,139686976.0
1746689269.9335196,139808896.0
1746689270.012956,139930976.0
1746689270.0851328,140053056.0
1746689270.1488547,140175136.0
1746689270.227698,140297312.0
1746689270.3001366,140419584.0
1746689270.3617172,140541856.0
1746689270.4384954,140664160.0
1746689270.5019703,140786464.0
1746689270.569036,140908768.0
1746689270.6366992,141031072.0
1746689270.7290323,141153600.0
1746689270.7967112,141276128.0
1746689270.8769794,141398720.0
1746689270.946749,141521376.0
1746689271.0382245,141644576.0
1746689271.1088164,141767776.0
1746689271.1889853,141891072.0
1746689271.2568338,142014368.0
1746689271.3247542,142137664.0
1746689271.3894112,142260960.0
1746689271.4514086,142384256.0
1746689271.5168114,142507552.0
1746689271.5799553,142630848.0
1746689271.67309,142754176.0
1746689271.759971,142877760.0
1746689271.852138,143001760.0
1746689271.9192758,143125760.0
1746689271.9887898,143249760.0
1746689272.0731003,143373792.0
1746689272.1369956,143497824.0
1746689272.212951,143621888.0
1746689272.279472,143745952.0
1746689272.3572974,143870048.0
1746689272.4230053,143994144.0
1746689272.4969099,144118240.0
1746689272.5841522,144242528.0
1746689272.6490068,144366816.0
1746689272.7123706,144491104.0
1746689272.7807975,144615392.0
1746689272.8774145,144739840.0
1746689272.941639,144864288.0
1746689273.0167747,144988800.0
1746689273.089305,145113408.0
1746689273.164853,145238048.0
1746689273.232918,145362688.0
1746689273.3012788,145487328.0
1746689273.3686626,145611968.0
1746689273.458389,145736832.0
1746689273.5247009,145861696.0
1746689273.5901103,145986560.0
1746689273.677868,146111488.0
1746689273.7513058,146236544.0
1746689273.815783,146361600.0
1746689273.8971179,146486720.0
1746689273.971812,146611872.0
1746689274.0448174,146737056.0
1746689274.1092699,146862240.0
1746689274.19317,146987648.0
1746689274.26098,147113056.0
1746689274.3276405,147238464.0
1746689274.4250002,147364032.0
1746689274.4927073,147489600.0
1746689274.5565474,147615168.0
1746689274.6214461,147740736.0
1746689274.6938784,147866304.0
1746689274.7574248,147991872.0
1746689274.8238294,148117440.0
1746689274.88841,148243008.0
1746689274.9529924,148368576.0
1746689275.0586874,148494400.0
1746689275.1287863,148620256.0
1746689275.2087185,148746144.0
1746689275.26979,148872032.0
1746689275.3341646,148997920.0
1746689275.3980062,149123808.0
1746689275.460428,149249696.0
1746689275.522409,149375584.0
1746689275.588764,149501472.0
1746689275.6506593,149627360.0
1746689275.7426906,149753312.0
1746689275.821005,149879328.0
1746689275.9040923,150005568.0
1746689275.9765553,150131808.0
1746689276.0447192,150258048.0
1746689276.123427,150384384.0
1746689276.1883895,150510720.0
1746689276.2523868,150637056.0
1746689276.3326461,150763424.0
1746689276.3937838,150889792.0
1746689276.4582226,151016160.0
1746689276.5222003,151142528.0
1746689276.5946536,151268896.0
1746689276.685006,151395392.0
1746689276.7605963,151521888.0
1746689276.8246813,151648384.0
1746689276.8911164,151774880.0
1746689276.9564545,151901376.0
1746689277.0198655,152027872.0
1746689277.1113744,152154528.0
1746689277.1764758,152281184.0
1746689277.2397447,152407840.0
1746689277.322662,152534752.0
1746689277.401962,152661696.0
1746689277.468499,152788640.0
1746689277.5558672,152915712.0
1746689277.620786,153042784.0
1746689277.6877737,153169856.0
1746689277.7516909,153296928.0
1746689277.8246474,153424000.0
1746689277.9022849,153551072.0
1746689277.9728467,153678144.0
1746689278.03622,153805216.0
1746689278.1082342,153932288.0
1746689278.217892,154059392.0
1746689278.2815971,154186496.0
1746689278.3502133,154313632.0
1746689278.4324472,154441120.0
1746689278.5002987,154568608.0
1746689278.5642629,154696096.0
1746689278.6363454,154823584.0
1746689278.7041442,154951072.0
1746689278.8006947,155078944.0
1746689278.8763795,155206816.0
1746689278.945728,155334688.0
1746689279.0162857,155462560.0
1746689279.0883403,155590432.0
1746689279.174281,155718368.0
1746689279.2483459,155846368.0
1746689279.3203385,155974368.0
1746689279.3888502,156102368.0
1746689279.4494748,156230368.0
1746689279.5323744,156358400.0
1746689279.6043637,156486496.0
1746689279.6880283,156614688.0
1746689279.7500029,156742880.0
1746689279.8140259,156871072.0
1746689279.8863611,156999264.0
1746689279.9520843,157127456.0
1746689280.018827,157255648.0
1746689280.0844562,157383840.0
1746689280.1726475,157512064.0
1746689280.240167,157640288.0
1746689280.3105633,157768512.0
1746689280.3745914,157896736.0
1746689280.4408169,158024960.0
1746689280.5350177,158153568.0
1746689280.6079984,158282176.0
1746689280.672931,158410784.0
1746689280.7563293,158539520.0
1746689280.8320925,158668320.0
1746689280.9190116,158797184.0
1746689280.9914882,158926208.0
1746689281.0690167,159055392.0
1746689281.1362393,159184576.0
1746689281.2069886,159313760.0
1746689281.2722824,159442944.0
1746689281.3389795,159572128.0
1746689281.4258308,159701440.0
1746689281.489224,159830752.0
1746689281.5635114,159960064.0
1746689281.62842,160089376.0
1746689281.7206383,160218816.0
1746689281.8006287,160348608.0
1746689281.8730385,160478432.0
1746689281.944633,160608256.0
1746689282.036837,160738112.0
1746689282.1047583,160867968.0
1746689282.1948562,160998080.0
1746689282.2728357,161128288.0
1746689282.3387644,161258496.0
1746689282.4177928,161388736.0
1746689282.489052,161518976.0
1746689282.5590508,161649216.0
1746689282.628954,161779456.0
1746689282.6972823,161909696.0
1746689282.7654326,162039936.0
1746689282.8636186,162170208.0
1746689282.932581,162300480.0
1746689283.0247917,162430880.0
1746689283.0967417,162561280.0
1746689283.173353,162691680.0
1746689283.2512965,162822080.0
1746689283.318389,162952480.0
1746689283.3966625,163082880.0
1746689283.4663992,163213280.0
1746689283.5357344,163343680.0
1746689283.6208243,163474080.0
1746689283.7049825,163604480.0
1746689283.7794728,163734880.0
1746689283.851204,163865280.0
1746689283.9348764,163995712.0
1746689283.9985862,164126144.0
1746689284.073278,164256608.0
1746689284.1378694,164387072.0
1746689284.2261353,164517568.0
1746689284.299934,164648064.0
1746689284.3648944,164778560.0
1746689284.431123,164909056.0
1746689284.4958642,165039552.0
1746689284.5849557,165170080.0
1746689284.6638582,165300608.0
1746689284.7412384,165431200.0
1746689284.8128288,165561824.0
1746689284.8765829,165692448.0
1746689284.9634058,165823104.0
1746689285.0313332,165953760.0
1746689285.099117,166084416.0
1746689285.1644266,166215072.0
1746689285.233893,166345728.0
1746689285.3004174,166476384.0
1746689285.36406,166607040.0
1746689285.428135,166737696.0
1746689285.5044513,166868352.0
1746689285.5808094,166999008.0
1746689285.6525888,167129664.0
1746689285.7202148,167260320.0
1746689285.784366,167390976.0
1746689285.8567908,167521632.0
1746689285.9344132,167652320.0
1746689286.0042546,167783040.0
1746689286.0662951,167913760.0
1746689286.1378112,168044544.0
1746689286.2027698,168175328.0
1746689286.2705524,168306112.0
1746689286.3511772,168436928.0
1746689286.414116,168567744.0
1746689286.482521,168698560.0
1746689286.5484827,168829376.0
1746689286.629185,168960288.0
1746689286.704971,169091200.0
1746689286.7704868,169222112.0
1746689286.8573248,169353408.0
1746689286.932219,169484704.0
1746689287.0001805,169616000.0
1746689287.0956469,169747328.0
1746689287.1643226,169878656.0
1746689287.249871,170010016.0
1746689287.313828,170141376.0
1746689287.3786175,170272736.0
1746689287.4522014,170404096.0
1746689287.5300457,170535456.0
1746689287.6284428,170666944.0
1746689287.6962235,170798432.0
1746689287.7584615,170929920.0
1746689287.828604,171061408.0
1746689287.9003248,171192896.0
1746689287.971347,171324384.0
1746689288.0354207,171455872.0
1746689288.1006134,171587360.0
1746689288.1631615,171718848.0
1746689288.232021,171850336.0
1746689288.3343093,171982112.0
1746689288.4128952,172113920.0
1746689288.475964,172245728.0
1746689288.5358741,172377536.0
1746689288.596747,172509344.0
1746689288.6726167,172641152.0
1746689288.7358367,172772960.0
1746689288.7999134,172904768.0
1746689288.8843524,173036608.0
1746689288.9484122,173168448.0
1746689289.0202205,173300320.0
1746689289.103852,173432384.0
1746689289.1723971,173564448.0
1746689289.2338264,173696512.0
1746689289.30068,173828576.0
1746689289.3774824,173960672.0
1746689289.4438689,174092768.0
1746689289.5137737,174224896.0
1746689289.5718482,174357024.0
1746689289.636058,174489152.0
1746689289.7124336,174621312.0
1746689289.7721696,174753472.0
1746689289.8480327,174885728.0
1746689289.9160116,175017984.0
1746689289.9887583,175150272.0
1746689290.0480638,175282560.0
1746689290.120004,175414880.0
1746689290.1909237,175547200.0
1746689290.2720652,175679744.0
1746689290.3439608,175812288.0
1746689290.4214208,175945088.0
1746689290.494992,176077888.0
1746689290.5682385,176210816.0
1746689290.6400974,176343776.0
1746689290.69741,176476736.0
1746689290.7688634,176609728.0
1746689290.8320284,176742720.0
1746689290.9110308,176875744.0
1746689290.9749157,177008768.0
1746689291.0523067,177141888.0
1746689291.1192396,177275008.0
1746689291.1834836,177408128.0
1746689291.2562714,177541248.0
1746689291.317353,177674368.0
1746689291.376154,177807488.0
1746689291.4370856,177940608.0
1746689291.5042117,178073728.0
1746689291.587956,178206880.0
1746689291.660283,178340064.0
1746689291.731044,178473248.0
1746689291.8023546,178606464.0
1746689291.8642967,178739680.0
1746689291.9404554,178872928.0
1746689292.0009382,179006176.0
1746689292.0602906,179139424.0
1746689292.152727,179272704.0
1746689292.212648,179405984.0
1746689292.288491,179539328.0
1746689292.3604674,179672704.0
1746689292.4365847,179806240.0
1746689292.498721,179939776.0
1746689292.5612519,180073312.0
1746689292.6417205,180206976.0
1746689292.719491,180340736.0
1746689292.7915769,180474496.0
1746689292.867261,180608256.0
1746689292.928906,180742016.0
1746689292.9890387,180875776.0
1746689293.0752933,181009664.0
1746689293.137512,181143552.0
1746689293.2019024,181277440.0
1746689293.2662416,181411328.0
1746689293.3629708,181545760.0
1746689293.44077,181680352.0
1746689293.5096755,181814944.0
1746689293.5751007,181949536.0
1746689293.640627,182084128.0
1746689293.7291238,182218816.0
1746689293.8000689,182353568.0
1746689293.8770056,182488352.0
1746689293.9529152,182623168.0
1746689294.0319865,182757984.0
1746689294.106846,182892928.0
1746689294.185013,183028128.0
1746689294.2812388,183163968.0
1746689294.3729277,183300128.0
1746689294.4448712,183436288.0
1746689294.5186744,183572448.0
1746689294.5975373,183708608.0
1746689294.6709263,183844768.0
1746689294.7733328,183981152.0
1746689294.8411603,184117536.0
1746689294.9060245,184253920.0
1746689294.972877,184390304.0
1746689295.059779,184526720.0
1746689295.1225097,184663136.0
1746689295.1993327,184799584.0
1746689295.261233,184936032.0
1746689295.3369951,185072480.0
1746689295.4049263,185208928.0
1746689295.4728477,185345376.0
1746689295.561976,185481856.0
1746689295.6248991,185618336.0
1746689295.712432,185754880.0
1746689295.7972813,185891808.0
1746689295.8691995,186028736.0
1746689295.951606,186166016.0
1746689296.0280652,186303328.0
1746689296.1052635,186440640.0
1746689296.1801634,186577952.0
1746689296.2424572,186715264.0
1746689296.3089123,186852576.0
1746689296.3739307,186989888.0
1746689296.4435523,187127200.0
1746689296.50856,187264512.0
1746689296.6125846,187401984.0
1746689296.676345,187539456.0
1746689296.7405648,187676928.0
1746689296.8274176,187814464.0
1746689296.903252,187952032.0
1746689296.971349,188089600.0
1746689297.063104,188227296.0
1746689297.1294103,188364992.0
1746689297.1972501,188502688.0
1746689297.2588892,188640384.0
1746689297.3448038,188778112.0
1746689297.4050705,188915840.0
1746689297.4684613,189053568.0
1746689297.5323036,189191296.0
1746689297.596233,189329024.0
1746689297.6602566,189466752.0
1746689297.7220259,189604480.0
1746689297.7881289,189742208.0
1746689297.8549416,189879936.0
1746689297.9204113,190017664.0
1746689297.9842803,190155392.0
1746689298.1038692,190293344.0
1746689298.1662817,190431296.0
1746689298.2403295,190569248.0
1746689298.304676,190707200.0
1746689298.3848267,190845376.0
1746689298.4541438,190983584.0
1746689298.5240457,191121792.0
1746689298.6008108,191260064.0
1746689298.660813,191398336.0
1746689298.7320576,191536608.0
1746689298.801233,191674880.0
1746689298.8639295,191813152.0
1746689298.9269032,191951424.0
1746689299.0109015,192089696.0
1746689299.0730894,192227968.0
1746689299.1708639,192366528.0
1746689299.2359343,192505088.0
1746689299.2999778,192643648.0
1746689299.3613234,192782208.0
1746689299.428103,192920768.0
1746689299.4920225,193059328.0
1746689299.560009,193197888.0
1746689299.6441193,193336544.0
1746689299.7282438,193475712.0
1746689299.812132,193614880.0
1746689299.8829753,193754048.0
1746689299.9520197,193893216.0
