num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
5340,536,5876,9.962686567164178
1822,63,1885,28.92063492063492
4489,5,4494,897.8
2648,534,3182,4.9588014981273405
406,478,884,0.8493723849372385
1200,59,1259,20.338983050847457
3628,186,3814,19.50537634408602
1173,360,1533,3.2583333333333333
83,460,543,0.1804347826086956
1490,214,1704,6.962616822429907
7722,358,8080,21.56983240223464
5364,951,6315,5.640378548895899
1072,928,2000,1.1551724137931034
1703,465,2168,3.6623655913978497
6361,107,6468,59.44859813084112
4160,796,4956,5.226130653266332
2177,334,2511,6.517964071856287
6453,225,6678,28.68
60,349,409,0.1719197707736389
106,595,701,0.1781512605042017
3643,587,4230,6.206132879045996
4436,486,4922,9.127572016460906
2973,202,3175,14.717821782178218
148,544,692,0.2720588235294117
4341,329,4670,13.19452887537994
976,762,1738,1.2808398950131237
24,607,631,0.0395387149917627
19,791,810,0.0240202275600505
115,859,974,0.1338766006984866
4658,744,5402,6.260752688172043
5039,258,5297,19.531007751937985
3125,413,3538,7.566585956416465
818,304,1122,2.6907894736842106
3391,973,4364,3.4850976361767727
423,524,947,0.8072519083969466
2780,186,2966,14.946236559139784
5893,622,6515,9.47427652733119
4691,758,5449,6.188654353562005
146,923,1069,0.1581798483206934
1443,532,1975,2.712406015037594
3699,646,4345,5.726006191950464
4658,212,4870,21.971698113207548
3431,534,3965,6.425093632958801
4608,897,5505,5.137123745819398
963,221,1184,4.357466063348416
5133,122,5255,42.07377049180328
1086,648,1734,1.6759259259259258
839206,583,839789,1439.4614065180103
43,74,117,0.581081081081081
106,134,240,0.7910447761194029
6845,145,6990,47.206896551724135
4086,234,4320,17.46153846153846
5489,404,5893,13.586633663366335
900,880,1780,1.0227272727272727
2649,515,3164,5.14368932038835
2981,223,3204,13.367713004484305
26,586,612,0.0443686006825938
2413,470,2883,5.134042553191489
13,131,144,0.099236641221374
6365,103,6468,61.79611650485437
4392,212,4604,20.71698113207547
5184,321,5505,16.149532710280372
5494,228,5722,24.09649122807017
2640,187,2827,14.117647058823527
3294,701,3995,4.699001426533523
12,267,279,0.0449438202247191
1219,382,1601,3.19109947643979
579,409,988,1.4156479217603912
1769,632,2401,2.7990506329113924
6293,299,6592,21.04682274247492
35,147,182,0.238095238095238
1313,520,1833,2.525
3768,449,4217,8.391982182628063
905,532,1437,1.7011278195488722
6563,453,7016,14.487858719646798
2603,825,3428,3.155151515151516
151,606,757,0.2491749174917491
1471,62,1533,23.725806451612904
47,858,905,0.0547785547785547
1001,702,1703,1.4259259259259258
33,313,346,0.1054313099041533
272775,789,273564,345.72243346007605
1119,609,1728,1.8374384236453205
24,191,215,0.1256544502617801
3079,185,3264,16.643243243243244
4380,106,4486,41.320754716981135
2005,884,2889,2.268099547511312
1400,25,1425,56.0
6679,427,7106,15.641686182669789
7291,89,7380,81.92134831460675
2793,886,3679,3.1523702031602707
6018,704,6722,8.548295454545455
17,655,672,0.0259541984732824
1024,631,1655,1.622820919175911
3927,560,4487,7.0125
1367,188,1555,7.27127659574468
1230,566,1796,2.173144876325088
2251,673,2924,3.344725111441308
225,125,350,1.8
71,540,611,0.1314814814814814
5757,370,6127,15.55945945945946
7105,480,7585,14.802083333333334
732,135,867,5.422222222222223
5784,927,6711,6.239482200647249
930,457,1387,2.035010940919037
482,591,1073,0.8155668358714044
161,185,346,0.8702702702702703
7556,503,8059,15.02186878727634
693,355,1048,1.952112676056338
9,407,416,0.0221130221130221
780,113,893,6.902654867256637
1287,81,1368,15.88888888888889
557,75,632,7.426666666666667
6786,50,6836,135.72
3952,531,4483,7.44256120527307
5861,847,6708,6.919716646989374
273,92,365,2.967391304347826
5601,392,5993,14.28826530612245
53,944,997,0.0561440677966101
3112,212,3324,14.679245283018869
4033,552,4585,7.306159420289855
7855,128,7983,61.3671875
760,500,1260,1.52
257,168,425,1.5297619047619049
2174,571,2745,3.807355516637478
3924,585,4509,6.707692307692308
821,284,1105,2.890845070422535
176,509,685,0.3457760314341846
7639,371,8010,20.59029649595688
103,611,714,0.1685761047463175
4555,476,5031,9.569327731092438
3269,771,4040,4.239948119325551
599,339,938,1.766961651917404
3608,293,3901,12.313993174061434
528,256,784,2.0625
54,229,283,0.2358078602620087
1815,480,2295,3.78125
685,102,787,6.715686274509804
5647,488,6135,11.57172131147541
140,414,554,0.3381642512077294
1088,461,1549,2.3600867678958783
2880,469,3349,6.140724946695096
1596,220,1816,7.254545454545455
80,736,816,0.108695652173913
497,573,1070,0.8673647469458988
1374,109,1483,12.605504587155965
61,906,967,0.0673289183222958
1499,648,2147,2.313271604938272
25,365,390,0.0684931506849315
27,22,49,1.2272727272727273
55,421,476,0.1306413301662707
6325,231,6556,27.38095238095238
1784,201,1985,8.875621890547263
2217,315,2532,7.038095238095238
2210,370,2580,5.972972972972973
6314,506,6820,12.478260869565217
50,98,148,0.5102040816326531
6818,688,7506,9.909883720930232
1340,151,1491,8.874172185430464
879,858,1737,1.0244755244755244
811,289,1100,2.8062283737024223
5412,530,5942,10.21132075471698
4913,596,5509,8.243288590604028
4074,194,4268,21.0
390,611,1001,0.6382978723404256
39,967,1006,0.0403309203722854
51,165,216,0.3090909090909091
2358,666,3024,3.5405405405405403
998,305,1303,3.272131147540984
4774,481,5255,9.925155925155924
13,322,335,0.0403726708074534
3092,184,3276,16.804347826086957
1971,413,2384,4.772397094430993
1637,461,2098,3.5509761388286334
47,177,224,0.2655367231638418
2898,858,3756,3.377622377622377
120,415,535,0.2891566265060241
992,218,1210,4.5504587155963305
1813,746,2559,2.43029490616622
727,278,1005,2.615107913669065
4090,578,4668,7.076124567474048
1175,62,1237,18.951612903225808
50,444,494,0.1126126126126126
393,200,593,1.965
4333,189,4522,22.925925925925927
121,753,874,0.1606905710491367
2370,140,2510,16.928571428571427
9,51,60,0.1764705882352941
191,868,1059,0.2200460829493087
165,105,270,1.5714285714285714
27,22,49,1.2272727272727273
1648,867,2515,1.90080738177624
114,623,737,0.1829855537720706
2091,269,2360,7.773234200743494
816,353,1169,2.311614730878187
55,972,1027,0.0565843621399176
4086,441,4527,9.26530612244898
2254,75,2329,30.05333333333333
933,491,1424,1.90020366598778
6857,942,7799,7.279193205944798
111,70,181,1.5857142857142856
90,206,296,0.4368932038834951
1064,794,1858,1.3400503778337531
4280,184,4464,23.26086956521739
2519,379,2898,6.646437994722955
1763,154,1917,11.448051948051948
163,411,574,0.3965936739659367
4662,238,4900,19.58823529411765
2031,340,2371,5.973529411764706
743,78,821,9.525641025641026
5818,3,5821,1939.3333333333333
1923,280,2203,6.867857142857143
1786,565,2351,3.161061946902655
1290,246,1536,5.243902439024391
6045,278,6323,21.744604316546763
95,538,633,0.1765799256505576
322,15,337,21.466666666666665
569,279,848,2.039426523297491
5481,365,5846,15.016438356164384
6701,414,7115,16.185990338164252
224,144,368,1.5555555555555556
944,534,1478,1.7677902621722847
1718,658,2376,2.610942249240121
2483,181,2664,13.718232044198896
12,361,373,0.0332409972299169
783,109,892,7.18348623853211
2636,427,3063,6.173302107728337
2658,746,3404,3.5630026809651474
6719,299,7018,22.47157190635452
3364,677,4041,4.9689807976366325
1622,516,2138,3.143410852713178
1149,559,1708,2.055456171735241
5248,619,5867,8.478190630048465
1075,106,1181,10.141509433962264
176,627,803,0.2807017543859649
2123,786,2909,2.7010178117048347
1622,862,2484,1.8816705336426915
154,579,733,0.2659758203799655
1307,702,2009,1.8618233618233613
13,367,380,0.0354223433242506
1325,322,1647,4.114906832298137
4905,466,5371,10.525751072961372
45,847,892,0.0531286894923258
206,23,229,8.956521739130435
616,536,1152,1.1492537313432836
292,153,445,1.908496732026144
1751,570,2321,3.0719298245614035
6740,383,7123,17.597911227154047
6114,635,6749,9.628346456692912
42,737,779,0.0569877883310719
936,206,1142,4.543689320388349
517,136,653,3.801470588235294
6514,585,7099,11.135042735042736
2358,328,2686,7.189024390243903
442,929,1371,0.4757804090419806
1538,216,1754,7.12037037037037
578,44,622,13.136363636363637
7944,53,7997,149.88679245283018
6903,124,7027,55.66935483870968
1491,351,1842,4.247863247863248
5180,517,5697,10.019342359767892
430,169,599,2.544378698224852
671,658,1329,1.0197568389057752
19,899,918,0.0211345939933259
820,426,1246,1.9248826291079808
5265,359,5624,14.665738161559888
119,642,761,0.1853582554517134
2115,325,2440,6.507692307692308
2688,975,3663,2.756923076923077
1086,200,1286,5.43
1742,381,2123,4.572178477690288
61,961,1022,0.0634755463059313
1346,894,2240,1.505592841163311
2934,148,3082,19.824324324324323
1334,896,2230,1.4888392857142858
1578,41,1619,38.48780487804878
1278,574,1852,2.226480836236934
1456,818,2274,1.7799511002444988
6065,352,6417,17.230113636363637
453,293,746,1.546075085324232
4976,209,5185,23.80861244019139
5681,12,5693,473.4166666666667
4357,981,5338,4.44138634046891
4708,290,4998,16.23448275862069
55,499,554,0.1102204408817635
4014,275,4289,14.596363636363636
1569,721,2290,2.176144244105409
1752,922,2674,1.9002169197396963
3563,27,3590,131.96296296296296
406,617,1023,0.6580226904376013
1173,392,1565,2.99234693877551
4886,193,5079,25.316062176165804
3547,249,3796,14.244979919678714
24,757,781,0.0317040951122853
7387,388,7775,19.038659793814432
351,183,534,1.9180327868852456
1525,325,1850,4.6923076923076925
2940,4,2944,735.0
212,38,250,5.578947368421052
1083,910,1993,1.19010989010989
3307,703,4010,4.704125177809388
1267,713,1980,1.776998597475456
5887,972,6859,6.056584362139918
5562,905,6467,6.14585635359116
4742,385,5127,12.316883116883115
26,101,127,0.2574257425742574
2612,607,3219,4.303130148270181
406,631,1037,0.6434231378763867
190,699,889,0.2718168812589413
3835,592,4427,6.47804054054054
6155,255,6410,24.137254901960784
4669,232,4901,20.125
437,69,506,6.333333333333333
103,596,699,0.1728187919463087
3182,890,4072,3.5752808988764047
321,311,632,1.0321543408360128
1452,762,2214,1.905511811023622
3060,406,3466,7.536945812807882
222,970,1192,0.2288659793814433
157529,696,158225,226.33477011494253
4724,656,5380,7.201219512195122
4795,268,5063,17.89179104477612
296,508,804,0.5826771653543307
1275,96,1371,13.28125
1727,763,2490,2.2634338138925294
863,372,1235,2.3198924731182795
853,465,1318,1.8344086021505377
4595,135,4730,34.03703703703704
47,383,430,0.1227154046997389
1828,476,2304,3.8403361344537816
14,814,828,0.0171990171990172
135,210,345,0.6428571428571429
1554,316,1870,4.917721518987341
2503,31,2534,80.74193548387096
4157,794,4951,5.23551637279597
1198,241,1439,4.970954356846473
563,184,747,3.0597826086956523
6421,659,7080,9.743550834597876
3306,933,4239,3.543408360128617
687,652,1339,1.053680981595092
273,868,1141,0.314516129032258
5461,293,5754,18.638225255972696
1655,368,2023,4.497282608695652
6858,296,7154,23.16891891891892
222,590,812,0.376271186440678
2793,318,3111,8.783018867924529
3601,864,4465,4.167824074074074
2318,476,2794,4.869747899159663
7511,137,7648,54.824817518248175
2869,887,3756,3.234498308906426
87,801,888,0.1086142322097378
5624,806,6430,6.977667493796526
654,351,1005,1.8632478632478635
21,506,527,0.0415019762845849
167,331,498,0.5045317220543807
109,501,610,0.217564870259481
170,407,577,0.4176904176904177
5198,985,6183,5.277157360406092
700,632,1332,1.1075949367088609
822,158,980,5.2025316455696204
5439,365,5804,14.9013698630137
96,579,675,0.1658031088082901
469,309,778,1.5177993527508091
1706,659,2365,2.588770864946889
1528,811,2339,1.884093711467324
3419,599,4018,5.707846410684474
5440,493,5933,11.03448275862069
9,57,66,0.1578947368421052
73,489,562,0.1492842535787321
1815,37,1852,49.054054054054056
5642,681,6323,8.284875183553599
42,228,270,0.1842105263157894
21,914,935,0.0229759299781181
556,233,789,2.3862660944206007
1360,308,1668,4.415584415584416
3317,727,4044,4.562585969738652
303716,270,303986,1124.874074074074
1750,329,2079,5.319148936170213
3830,660,4490,5.803030303030303
574,392,966,1.4642857142857142
136,706,842,0.1926345609065155
258,218,476,1.18348623853211
11,440,451,0.025
2194,204,2398,10.754901960784316
9,150,159,0.06
3726,619,4345,6.019386106623586
4980,836,5816,5.956937799043062
7640,308,7948,24.805194805194805
6429,352,6781,18.264204545454547
5205,959,6164,5.427528675703858
1203,304,1507,3.9572368421052633
4918,161,5079,30.546583850931675
1647,39,1686,42.23076923076923
725,676,1401,1.0724852071005917
2043,615,2658,3.321951219512195
685,453,1138,1.5121412803532008
21,327,348,0.0642201834862385
2156,894,3050,2.411633109619687
1035,561,1596,1.8449197860962567
6297,912,7209,6.904605263157895
7,177,184,0.03954802259887
618,169,787,3.65680473372781
4930,198,5128,24.8989898989899
3873,339,4212,11.424778761061948
451,299,750,1.508361204013378
51,427,478,0.1194379391100702
2780,798,3578,3.4837092731829573
4937,23,4960,214.65217391304347
294,427,721,0.6885245901639344
1301,414,1715,3.142512077294686
649,75,724,8.653333333333334
871,513,1384,1.6978557504873295
4920,423,5343,11.631205673758863
686,377,1063,1.8196286472148544
1020,261,1281,3.9080459770114944
7009,213,7222,32.906103286384976
5202,224,5426,23.223214285714285
3292,542,3834,6.07380073800738
2235,506,2741,4.41699604743083
964,290,1254,3.3241379310344827
10,293,303,0.0341296928327645
3760,381,4141,9.868766404199476
770,353,1123,2.181303116147309
1127,829,1956,1.3594692400482509
227,930,1157,0.2440860215053763
35,394,429,0.0888324873096446
2747,524,3271,5.24236641221374
1328,888,2216,1.4954954954954955
78,843,921,0.092526690391459
3336,414,3750,8.057971014492754
20,715,735,0.0279720279720279
383196,601,383797,637.5973377703828
160,672,832,0.238095238095238
45,467,512,0.0963597430406852
42,460,502,0.0913043478260869
4677,376,5053,12.438829787234043
3241,470,3711,6.895744680851064
73,20,93,3.65
5699,197,5896,28.92893401015228
32,505,537,0.0633663366336633
3904,845,4749,4.620118343195267
32,64,96,0.5
238,215,453,1.1069767441860463
3411,637,4048,5.354788069073783
15,205,220,0.073170731707317
4181,192,4373,21.776041666666668
41,950,991,0.0431578947368421
1522,738,2260,2.062330623306233
2503,107,2610,23.39252336448598
6358,328,6686,19.384146341463413
1569,245,1814,6.404081632653061
3490,229,3719,15.240174672489085
5522,440,5962,12.55
734,129,863,5.689922480620155
701,147,848,4.7687074829931975
25,457,482,0.0547045951859956
713,261,974,2.731800766283525
12,460,472,0.0260869565217391
48,44,92,1.0909090909090908
6692,304,6996,22.01315789473684
3789,73,3862,51.9041095890411
126,341,467,0.3695014662756598
160,110,270,1.4545454545454546
2498,121,2619,20.644628099173552
33,336,369,0.0982142857142857
974,301,1275,3.2358803986710964
3253,387,3640,8.405684754521964
504,49,553,10.285714285714286
41,468,509,0.0876068376068376
3992,151,4143,26.43708609271523
2364,161,2525,14.683229813664596
1505,662,2167,2.273413897280967
813,567,1380,1.433862433862434
159,11,170,14.454545454545457
1081,339,1420,3.1887905604719764
283,578,861,0.4896193771626297
1673,915,2588,1.828415300546448
2544,473,3017,5.378435517970401
6951,320,7271,21.721875
794,695,1489,1.1424460431654675
704,671,1375,1.0491803278688523
513,349,862,1.4699140401146131
348002,301,348303,1156.1528239202655
865,326,1191,2.6533742331288344
2959,2,2961,1479.5
4384,461,4845,9.509761388286334
1793,100,1893,17.93
1449,86,1535,16.848837209302324
74,66,140,1.121212121212121
6965,226,7191,30.81858407079646
1268,440,1708,2.881818181818182
1484,575,2059,2.5808695652173914
6632,12,6644,552.6666666666666
5900,414,6314,14.251207729468598
24,636,660,0.0377358490566037
920,204,1124,4.509803921568627
718,890,1608,0.8067415730337079
3550,372,3922,9.543010752688172
76,603,679,0.1260364842454394
1474,482,1956,3.0580912863070537
2143,626,2769,3.42332268370607
6013,168,6181,35.791666666666664
426,111,537,3.8378378378378377
4477,155,4632,28.88387096774193
5455,468,5923,11.655982905982906
7214,535,7749,13.48411214953271
2006,240,2246,8.358333333333333
10,624,634,0.016025641025641
791,181,972,4.370165745856354
1341,711,2052,1.8860759493670889
7215,174,7389,41.46551724137931
646,272,918,2.375
6065,534,6599,11.357677902621722
224861,581,225442,387.0240963855422
1629,189,1818,8.619047619047619
879,615,1494,1.4292682926829268
23,1008,1031,0.0228174603174603
418,56,474,7.464285714285714
27,513,540,0.0526315789473684
523,53,576,9.867924528301886
50,851,901,0.0587544065804935
600,478,1078,1.2552301255230125
562,338,900,1.6627218934911243
198,533,731,0.3714821763602251
3803,27,3830,140.85185185185185
20,606,626,0.033003300330033
7193,127,7320,56.63779527559055
15,488,503,0.0307377049180327
505,71,576,7.112676056338028
984,250,1234,3.936
3139,238,3377,13.1890756302521
1074,402,1476,2.671641791044776
76,584,660,0.1301369863013698
655,98,753,6.683673469387755
728,381,1109,1.9107611548556431
6963,183,7146,38.04918032786885
3187,842,4029,3.7850356294536818
1626,285,1911,5.705263157894737
776,839,1615,0.9249106078665076
2105,726,2831,2.899449035812672
425,235,660,1.8085106382978724
40,772,812,0.0518134715025906
262,440,702,0.5954545454545455
1313,506,1819,2.594861660079052
1154,275,1429,4.196363636363636
100,669,769,0.1494768310911808
4250,86,4336,49.41860465116279
27,491,518,0.054989816700611
4197,418,4615,10.04066985645933
33,565,598,0.0584070796460177
407,89,496,4.573033707865169
607,553,1160,1.0976491862567812
1086,648,1734,1.6759259259259258
1170,467,1637,2.505353319057816
894,154,1048,5.805194805194805
62,46,108,1.3478260869565215
167,665,832,0.2511278195488722
4223,346,4569,12.205202312138727
3985,595,4580,6.697478991596639
905,191,1096,4.738219895287958
1485,232,1717,6.400862068965517
748,172,920,4.348837209302325
6755,572,7327,11.80944055944056
859,728,1587,1.179945054945055
1906,280,2186,6.807142857142857
1898,105,2003,18.07619047619048
5093,88,5181,57.875
4507,46,4553,97.97826086956522
3285,935,4220,3.513368983957219
6503,845,7348,7.69585798816568
641,165,806,3.8848484848484848
82,566,648,0.1448763250883392
1165,239,1404,4.874476987447698
7556,503,8059,15.02186878727634
1850,517,2367,3.578336557059961
1211,529,1740,2.2892249527410207
161,47,208,3.425531914893617
764,866,1630,0.8822170900692841
7101,504,7605,14.089285714285714
3807,199,4006,19.13065326633166
4404,444,4848,9.91891891891892
1935,596,2531,3.2466442953020134
4830,761,5591,6.3469119579500655
41,804,845,0.0509950248756218
1492,615,2107,2.4260162601626014
2238,26,2264,86.07692307692308
51,313,364,0.1629392971246006
935,337,1272,2.7744807121661723
2772,880,3652,3.15
19,361,380,0.0526315789473684
1125,204,1329,5.514705882352941
2039,254,2293,8.027559055118111
223,340,563,0.6558823529411765
7360,179,7539,41.11731843575419
782,911,1693,0.858397365532382
1211,529,1740,2.2892249527410207
4074,163,4237,24.993865030674847
5443,338,5781,16.10355029585799
3232,434,3666,7.447004608294931
7318,193,7511,37.917098445595855
138,987,1125,0.1398176291793313
841,818,1659,1.028117359413203
7036,828,7864,8.497584541062801
4111,671,4782,6.126676602086438
55,4,59,13.75
5068,309,5377,16.401294498381876
1594,334,1928,4.772455089820359
87,86,173,1.0116279069767442
2947,281,3228,10.487544483985763
530,32,562,16.5625
5928,463,6391,12.803455723542116
1797,138,1935,13.021739130434783
3542,655,4197,5.407633587786259
1892,341,2233,5.548387096774194
1160,340,1500,3.411764705882353
2646,321,2967,8.242990654205608
1707,540,2247,3.161111111111111
783,778,1561,1.006426735218509
1272,236,1508,5.389830508474576
23,322,345,0.0714285714285714
357,588,945,0.6071428571428571
2972,310,3282,9.587096774193547
1352,592,1944,2.283783783783784
1794,380,2174,4.721052631578948
574,251,825,2.2868525896414345
1358,54,1412,25.14814814814815
1008,506,1514,1.992094861660079
5636,395,6031,14.268354430379746
1631,106,1737,15.38679245283019
781,16,797,48.8125
1344,623,1967,2.157303370786517
1537,244,1781,6.299180327868853
6172,409,6581,15.09046454767726
1605,802,2407,2.001246882793017
2446,865,3311,2.827745664739884
979,552,1531,1.7735507246376812
90,871,961,0.1033295063145809
6832,867,7699,7.880046136101499
6870,301,7171,22.82392026578073
2863,403,3266,7.104218362282879
253,281,534,0.900355871886121
724,468,1192,1.547008547008547
4910,487,5397,10.082135523613964
6308,880,7188,7.168181818181818
459,503,962,0.9125248508946322
115,514,629,0.2237354085603113
4735,217,4952,21.82027649769585
2804,52,2856,53.92307692307692
698,369,1067,1.89159891598916
2549,74,2623,34.445945945945944
16,598,614,0.0267558528428093
2265,890,3155,2.544943820224719
502,308,810,1.62987012987013
880,389,1269,2.2622107969151672
4845,751,5596,6.451398135818908
398,28,426,14.214285714285714
4635,728,5363,6.366758241758242
2453,70,2523,35.042857142857144
3315,685,4000,4.839416058394161
3745,483,4228,7.753623188405797
6322,196,6518,32.255102040816325
10,485,495,0.0206185567010309
4209,364,4573,11.563186813186814
33,469,502,0.0703624733475479
5625,691,6316,8.140376266280752
1174,348,1522,3.3735632183908044
912,133,1045,6.857142857142857
2438,596,3034,4.090604026845638
2897,600,3497,4.828333333333333
2150,762,2912,2.8215223097112863
2225,104,2329,21.39423076923077
176,92,268,1.9130434782608696
57,644,701,0.0885093167701863
36,503,539,0.0715705765407554
7008,879,7887,7.972696245733788
4351,652,5003,6.673312883435583
654,327,981,2.0
332,250,582,1.328
1736,273,2009,6.358974358974359
4144,967,5111,4.285418821096174
5984,538,6522,11.12267657992565
2570,384,2954,6.692708333333333
832,418,1250,1.990430622009569
321,59,380,5.440677966101695
4960,109,5069,45.5045871559633
3368,554,3922,6.07942238267148
1502,497,1999,3.022132796780684
2095,565,2660,3.707964601769912
346,603,949,0.5737976782752903
849,888,1737,0.956081081081081
163,954,1117,0.1708595387840671
341,8,349,42.625
2758,413,3171,6.677966101694915
959,341,1300,2.812316715542522
72,394,466,0.182741116751269
21,553,574,0.0379746835443038
18,702,720,0.0256410256410256
454,527,981,0.8614800759013282
3540,448,3988,7.901785714285714
1882,796,2678,2.364321608040201
508,4,512,127.0
4248,635,4883,6.689763779527559
729,595,1324,1.2252100840336135
2286,249,2535,9.180722891566266
829,98,927,8.459183673469388
451,140,591,3.2214285714285715
570,366,936,1.5573770491803278
5522,60,5582,92.03333333333332
1100,115,1215,9.565217391304348
2079,167,2246,12.449101796407186
3717,593,4310,6.2681281618887015
842,515,1357,1.6349514563106795
6492,912,7404,7.118421052631579
550,581,1131,0.9466437177280552
4125,1005,5130,4.104477611940299
610,24,634,25.416666666666668
4413,394,4807,11.200507614213198
5103,379,5482,13.464379947229553
302181,708,302889,426.8093220338983
2368,448,2816,5.285714285714286
531749,1226,532975,433.7267536704731
462,389,851,1.1876606683804627
5833,12,5845,486.0833333333333
25,848,873,0.0294811320754717
837,204,1041,4.102941176470588
3773,473,4246,7.976744186046512
24,712,736,0.0337078651685393
1423,586,2009,2.4283276450511946
73,669,742,0.109118086696562
2009,347,2356,5.789625360230548
63,511,574,0.1232876712328767
2978,897,3875,3.319955406911929
3027,567,3594,5.338624338624339
1222,523,1745,2.336520076481836
752,29,781,25.93103448275862
5845,1022,6867,5.719178082191781
36,63,99,0.5714285714285714
628,14,642,44.85714285714285
17,145,162,0.1172413793103448
2610,587,3197,4.4463373083475295
2102,295,2397,7.125423728813559
494,455,949,1.0857142857142856
254,716,970,0.3547486033519553
822,165,987,4.9818181818181815
5271,331,5602,15.924471299093655
2573,585,3158,4.398290598290599
30,917,947,0.0327153762268266
276,549,825,0.5027322404371585
4197,418,4615,10.04066985645933
3577,274,3851,13.054744525547443
907,867,1774,1.0461361014994233
7858,212,8070,37.06603773584906
2928,289,3217,10.131487889273355
712,119,831,5.983193277310924
147,188,335,0.7819148936170213
204,226,430,0.9026548672566372
57,964,1021,0.0591286307053941
188,290,478,0.6482758620689655
7,151,158,0.0463576158940397
2224,371,2595,5.994609164420485
4543,960,5503,4.732291666666667
2308,904,3212,2.5530973451327434
4363,460,4823,9.484782608695651
1612,245,1857,6.579591836734694
2174,534,2708,4.071161048689139
825,653,1478,1.2633996937212864
259,415,674,0.6240963855421687
2528,209,2737,12.095693779904304
43,308,351,0.1396103896103896
775,721,1496,1.0748959778085991
863,355,1218,2.4309859154929576
1222,429,1651,2.8484848484848486
1880,124,2004,15.161290322580646
595,880,1475,0.6761363636363636
98,346,444,0.2832369942196532
115,512,627,0.224609375
4289,148,4437,28.97972972972973
6187,511,6698,12.107632093933464
1195,503,1698,2.375745526838966
34,811,845,0.0419235511713933
1451,513,1964,2.828460038986355
1362,917,2279,1.485278080697928
1911,1017,2928,1.87905604719764
344,583,927,0.5900514579759862
705373,190,705563,3712.48947368421
4424,496,4920,8.919354838709678
4586,325,4911,14.11076923076923
33,789,822,0.0418250950570342
3191,30,3221,106.36666666666666
1563,202,1765,7.737623762376238
3288,404,3692,8.138613861386139
4159,306,4465,13.591503267973856
1592,162,1754,9.82716049382716
727,458,1185,1.5873362445414847
1298,271,1569,4.789667896678967
1505,257,1762,5.856031128404669
5039,258,5297,19.531007751937985
302,126,428,2.3968253968253967
3866,881,4747,4.388195232690125
5339,211,5550,25.303317535545023
4291,379,4670,11.321899736147758
3574,390,3964,9.164102564102564
55,94,149,0.5851063829787234
5421,477,5898,11.364779874213836
569,439,1008,1.296127562642369
4217,418,4635,10.088516746411484
7143,433,7576,16.496535796766743
1796,529,2325,3.395085066162571
4155,443,4598,9.37923250564334
514,118,632,4.3559322033898304
796,289,1085,2.754325259515571
2070,842,2912,2.4584323040380047
6709,872,7581,7.693807339449541
1660,537,2197,3.091247672253259
88,395,483,0.2227848101265822
2528,248,2776,10.193548387096774
4757,184,4941,25.85326086956522
110,697,807,0.157819225251076
5290,507,5797,10.433925049309664
5662,118,5780,47.983050847457626
1494,335,1829,4.459701492537313
3871,777,4648,4.981981981981982
2561,596,3157,4.296979865771812
692,283,975,2.445229681978798
15,277,292,0.0541516245487364
2184,754,2938,2.896551724137931
18,246,264,0.073170731707317
3047,452,3499,6.741150442477876
3418,311,3729,10.990353697749196
3117,623,3740,5.003210272873194
268,658,926,0.4072948328267477
5732,249,5981,23.02008032128514
452,260,712,1.7384615384615385
3166,437,3603,7.244851258581236
543,239,782,2.271966527196653
2260,326,2586,6.932515337423313
1254,842,2096,1.489311163895487
242,432,674,0.5601851851851852
1403,133,1536,10.548872180451127
6258,146,6404,42.86301369863013
4688,205,4893,22.86829268292683
1807,806,2613,2.2419354838709675
6211,121,6332,51.33057851239669
713,73,786,9.767123287671232
4553,228,4781,19.96929824561404
2184,3,2187,728.0
1822,33,1855,55.21212121212121
1072,316,1388,3.392405063291139
4232,366,4598,11.562841530054644
829,326,1155,2.542944785276074
2240,881,3121,2.542565266742338
532,951,1483,0.5594111461619348
4756,159,4915,29.91194968553459
1042,644,1686,1.6180124223602483
6566,284,6850,23.11971830985916
5172,400,5572,12.93
4014,344,4358,11.668604651162791
6513,909,7422,7.1650165016501655
3080,309,3389,9.967637540453074
1397,303,1700,4.6105610561056105
40,435,475,0.0919540229885057
2170,179,2349,12.12290502793296
2902,612,3514,4.741830065359477
4553,228,4781,19.96929824561404
136,834,970,0.1630695443645084
984,187,1171,5.262032085561497
2229,832,3061,2.6790865384615383
82,70,152,1.1714285714285717
31,529,560,0.0586011342155009
1285,726,2011,1.7699724517906337
314,419,733,0.7494033412887828
1083,391,1474,2.7698209718670075
2557,165,2722,15.496969696969696
7742,102,7844,75.90196078431373
863,431,1294,2.0023201856148494
39,418,457,0.0933014354066985
21,631,652,0.0332805071315372
281,764,1045,0.3678010471204188
5346,363,5709,14.727272727272728
690,685,1375,1.0072992700729928
1591,918,2509,1.733115468409586
465,906,1371,0.5132450331125827
4195,578,4773,7.257785467128028
1673,202,1875,8.282178217821782
2603,144,2747,18.07638888888889
1138,317,1455,3.589905362776025
44,541,585,0.0813308687615526
1531,944,2475,1.6218220338983051
4204,234,4438,17.965811965811966
1047,647,1694,1.6182380216383307
2407,571,2978,4.215411558669002
3026,271,3297,11.166051660516604
2581,94,2675,27.45744680851064
4429,486,4915,9.113168724279836
218,337,555,0.6468842729970327
497,74,571,6.716216216216216
2077,373,2450,5.568364611260054
7366,301,7667,24.471760797342192
864,965,1829,0.8953367875647669
6380,345,6725,18.49275362318841
2604,866,3470,3.0069284064665127
