num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
3475,529,4004,6.568998109640832
1916,731,2647,2.621067031463748
272775,789,273564,345.72243346007605
4905,466,5371,10.525751072961372
4540,361,4901,12.57617728531856
342,830,1172,0.4120481927710843
26,19,45,1.368421052631579
932,583,1515,1.5986277873070327
2039,254,2293,8.027559055118111
5088,1000,6088,5.088
1464,600,2064,2.44
1229,183,1412,6.715846994535519
7858,212,8070,37.06603773584906
3195,766,3961,4.171018276762402
240,256,496,0.9375
7605,333,7938,22.83783783783784
5814,47,5861,123.70212765957449
864,704,1568,1.2272727272727273
4877,361,5238,13.509695290858726
1066,645,1711,1.6527131782945736
3864,101,3965,38.257425742574256
470,598,1068,0.7859531772575251
1169,79,1248,14.79746835443038
832,538,1370,1.546468401486989
2899,402,3301,7.211442786069652
670,427,1097,1.569086651053864
1237,244,1481,5.069672131147541
5825,511,6336,11.399217221135029
107,331,438,0.323262839879154
10,83,93,0.1204819277108433
4632,687,5319,6.74235807860262
1940,929,2869,2.0882669537136707
877,158,1035,5.550632911392405
5898,752,6650,7.843085106382978
3279,499,3778,6.571142284569138
39,62,101,0.6290322580645161
241,105,346,2.295238095238095
3446,300,3746,11.486666666666666
2129,973,3102,2.188078108941418
920,311,1231,2.9581993569131835
2747,524,3271,5.24236641221374
1689,31,1720,54.483870967741936
5848,541,6389,10.809611829944547
476997,460,477457,1036.95
2892,390,3282,7.415384615384616
1093,430,1523,2.541860465116279
1072,548,1620,1.956204379562044
5356,961,6317,5.573361082206035
5646,287,5933,19.67247386759582
1371,356,1727,3.851123595505618
5952,224,6176,26.571428571428573
1495,269,1764,5.557620817843866
3421,934,4355,3.6627408993576016
28,337,365,0.0830860534124629
134,946,1080,0.1416490486257928
6113,294,6407,20.79251700680272
157,320,477,0.490625
76,477,553,0.1593291404612159
2432,748,3180,3.251336898395722
206,23,229,8.956521739130435
390,306,696,1.2745098039215683
3884,334,4218,11.62874251497006
2030,384,2414,5.286458333333333
4155,443,4598,9.37923250564334
4227,743,4970,5.689098250336474
326,504,830,0.6468253968253969
4914,393,5307,12.50381679389313
280,199,479,1.407035175879397
195,610,805,0.319672131147541
2533,691,3224,3.665701881331404
532,951,1483,0.5594111461619348
3004,286,3290,10.503496503496503
152,200,352,0.76
6064,41,6105,147.90243902439025
1467,368,1835,3.9864130434782608
2228,345,2573,6.457971014492753
859,505,1364,1.700990099009901
172,34,206,5.0588235294117645
4224,487,4711,8.673511293634498
2713,337,3050,8.050445103857566
3052,3,3055,1017.3333333333334
2293,242,2535,9.475206611570249
1865,517,2382,3.607350096711799
723,129,852,5.604651162790698
753,92,845,8.184782608695652
29,58,87,0.5
166,326,492,0.50920245398773
2892,62,2954,46.64516129032258
2815,254,3069,11.082677165354331
4825,997,5822,4.839518555667001
34,672,706,0.050595238095238
6418,418,6836,15.354066985645932
120,785,905,0.1528662420382165
4419,347,4766,12.734870317002882
6984,344,7328,20.302325581395348
2337,62,2399,37.693548387096776
49,158,207,0.310126582278481
433,93,526,4.655913978494624
1508,722,2230,2.0886426592797784
181,29,210,6.241379310344827
4349,507,4856,8.577909270216962
5763,874,6637,6.593821510297483
6897,221,7118,31.20814479638009
1057,807,1864,1.3097893432465924
24,329,353,0.0729483282674772
409,156,565,2.621794871794872
6146,173,6319,35.52601156069364
4370,109,4479,40.091743119266056
1431,194,1625,7.376288659793815
3186,294,3480,10.83673469387755
3941,474,4415,8.314345991561181
1553,394,1947,3.9416243654822334
2987,143,3130,20.888111888111887
1134,931,2065,1.218045112781955
334,436,770,0.7660550458715596
2196,449,2645,4.89086859688196
7529,427,7956,17.63231850117096
2434,720,3154,3.3805555555555555
27,901,928,0.0299667036625971
6796,907,7703,7.492833517089306
688,889,1577,0.7739032620922385
4098,802,4900,5.109725685785536
3918,121,4039,32.3801652892562
3057,759,3816,4.027667984189724
2865,353,3218,8.11614730878187
25,505,530,0.0495049504950495
1654,317,1971,5.217665615141956
631,420,1051,1.5023809523809524
3005,800,3805,3.75625
4613,535,5148,8.622429906542056
1039,489,1528,2.124744376278118
340,486,826,0.6995884773662552
4613,327,4940,14.107033639143731
4514,516,5030,8.748062015503876
322,413,735,0.7796610169491526
4982,44,5026,113.22727272727272
543,921,1464,0.5895765472312704
37,664,701,0.055722891566265
2299,38,2337,60.5
1259,310,1569,4.061290322580645
5209,343,5552,15.186588921282798
4121,442,4563,9.323529411764708
1485,232,1717,6.400862068965517
944,869,1813,1.0863060989643267
1930,223,2153,8.654708520179373
163,106,269,1.5377358490566038
1594,606,2200,2.6303630363036303
1461,430,1891,3.3976744186046512
5974,400,6374,14.935
1029,678,1707,1.5176991150442478
2878,214,3092,13.448598130841122
1588,302,1890,5.258278145695364
101,93,194,1.086021505376344
4013,821,4834,4.887941534713764
11,356,367,0.0308988764044943
1376,684,2060,2.0116959064327484
5033,338,5371,14.8905325443787
1531,923,2454,1.658721560130011
2869,887,3756,3.234498308906426
3027,567,3594,5.338624338624339
203,22,225,9.227272727272728
459,117,576,3.923076923076923
2315,381,2696,6.076115485564304
1788,374,2162,4.780748663101604
840,555,1395,1.5135135135135136
11,342,353,0.0321637426900584
34,70,104,0.4857142857142857
4109,560,4669,7.3375
247,296,543,0.8344594594594594
163,954,1117,0.1708595387840671
4685,687,5372,6.819505094614265
57,590,647,0.0966101694915254
725,325,1050,2.230769230769231
2107,401,2508,5.254364089775561
16,598,614,0.0267558528428093
5706,324,6030,17.61111111111111
46,878,924,0.0523917995444191
4913,596,5509,8.243288590604028
10,442,452,0.0226244343891402
3368,490,3858,6.873469387755102
2815,948,3763,2.969409282700422
1241,313,1554,3.9648562300319488
528,830,1358,0.636144578313253
148,685,833,0.2160583941605839
7332,164,7496,44.707317073170735
37,954,991,0.0387840670859538
3749,108,3857,34.71296296296296
8,36,44,0.2222222222222222
884,84,968,10.523809523809524
68,797,865,0.0853199498117942
4278,259,4537,16.517374517374517
5624,985,6609,5.7096446700507615
1119,609,1728,1.8374384236453205
358,87,445,4.114942528735632
3259,152,3411,21.44078947368421
4299,121,4420,35.52892561983471
603,503,1106,1.1988071570576542
5732,249,5981,23.02008032128514
40,419,459,0.0954653937947494
4775,702,5477,6.801994301994302
130,71,201,1.8309859154929573
233,54,287,4.314814814814815
4038,610,4648,6.619672131147541
15,205,220,0.073170731707317
239,546,785,0.4377289377289377
1257,516,1773,2.436046511627907
41,538,579,0.0762081784386617
4700,725,5425,6.482758620689655
4619,598,5217,7.724080267558528
2307,86,2393,26.82558139534884
262,104,366,2.519230769230769
6136,217,6353,28.27649769585253
2334,472,2806,4.944915254237288
222,40,262,5.55
5640,836,6476,6.746411483253588
3942,651,4593,6.055299539170507
3013,840,3853,3.586904761904762
6225,271,6496,22.970479704797047
974,850,1824,1.1458823529411766
768,106,874,7.245283018867925
2600,50,2650,52.0
1076,113,1189,9.52212389380531
629,960,1589,0.6552083333333333
797,29,826,27.48275862068965
30,917,947,0.0327153762268266
2994,928,3922,3.226293103448276
10,829,839,0.0120627261761158
2182,276,2458,7.905797101449275
3224,174,3398,18.528735632183903
3934,119,4053,33.05882352941177
715,479,1194,1.4926931106471817
1908,282,2190,6.76595744680851
2254,75,2329,30.05333333333333
526,72,598,7.305555555555555
6685,529,7214,12.637051039697544
696,609,1305,1.1428571428571428
2885,172,3057,16.773255813953487
863,621,1484,1.3896940418679549
2125,453,2578,4.690949227373069
542,339,881,1.59882005899705
47,27,74,1.7407407407407407
640,926,1566,0.6911447084233261
87,744,831,0.1169354838709677
4632,207,4839,22.3768115942029
2606,37,2643,70.43243243243244
6166,316,6482,19.5126582278481
741518,554,742072,1338.480144404332
912,640,1552,1.425
2997,481,3478,6.230769230769231
7291,89,7380,81.92134831460675
257,317,574,0.8107255520504731
378,945,1323,0.4
92,26,118,3.5384615384615383
6617,951,7568,6.957939011566772
3778,372,4150,10.155913978494624
603,10,613,60.3
10,485,495,0.0206185567010309
45,456,501,0.0986842105263157
2538,240,2778,10.575
906,325,1231,2.787692307692308
3515,131,3646,26.83206106870229
891,691,1582,1.2894356005788712
2035,441,2476,4.6145124716553285
34,290,324,0.1172413793103448
908,516,1424,1.7596899224806202
2557,538,3095,4.75278810408922
120,1003,1123,0.1196410767696909
107,331,438,0.323262839879154
1270,465,1735,2.7311827956989245
7239,394,7633,18.373096446700508
686,645,1331,1.0635658914728685
164,87,251,1.885057471264368
1608,898,2506,1.7906458797327394
7,231,238,0.0303030303030303
19,113,132,0.168141592920354
8001,3,8004,2667.0
7468,5,7473,1493.6
490,383,873,1.279373368146214
532,827,1359,0.6432889963724304
26,408,434,0.0637254901960784
5957,571,6528,10.432574430823117
379,267,646,1.4194756554307115
3293,345,3638,9.544927536231883
84,775,859,0.1083870967741935
878,81,959,10.839506172839506
167,817,984,0.204406364749082
26,101,127,0.2574257425742574
2129,153,2282,13.915032679738562
2428,831,3259,2.9217809867629363
10,568,578,0.0176056338028169
581226,734,581960,791.8610354223433
1700,324,2024,5.246913580246914
2701,156,2857,17.314102564102566
5354,372,5726,14.39247311827957
1427,954,2381,1.4958071278825995
271,15,286,18.066666666666663
639,283,922,2.257950530035336
4612,393,5005,11.735368956743002
3413,507,3920,6.731755424063117
2064,568,2632,3.633802816901409
6394,973,7367,6.571428571428571
5166,421,5587,12.270783847980995
3433,42,3475,81.73809523809524
843,629,1472,1.3402225755166932
1037,298,1335,3.4798657718120807
3780,994,4774,3.8028169014084505
904648,620,905268,1459.1096774193547
1247,780,2027,1.5987179487179488
1699,183,1882,9.28415300546448
3288,597,3885,5.507537688442211
135,939,1074,0.1437699680511182
5825,3,5828,1941.6666666666667
20,608,628,0.0328947368421052
622,522,1144,1.1915708812260537
3726,36,3762,103.5
5958,309,6267,19.281553398058254
1381,512,1893,2.697265625
3557,645,4202,5.514728682170543
73,493,566,0.1480730223123732
1295,344,1639,3.76453488372093
208,14,222,14.857142857142858
2545,747,3292,3.406961178045516
1148,17,1165,67.52941176470588
4891,217,5108,22.53917050691244
7031,118,7149,59.58474576271186
663,426,1089,1.556338028169014
6954,256,7210,27.1640625
11,193,204,0.0569948186528497
4662,213,4875,21.88732394366197
2043,3,2046,681.0
301,858,1159,0.3508158508158508
1296,754,2050,1.7188328912466844
2346,940,3286,2.495744680851064
6337,443,6780,14.304740406320542
9,831,840,0.0108303249097472
1824,391,2215,4.664961636828645
2471,654,3125,3.7782874617737
1669,371,2040,4.498652291105121
3731,455,4186,8.2
863,323,1186,2.671826625386997
2516,379,2895,6.638522427440633
1570,472,2042,3.3262711864406778
3189,362,3551,8.80939226519337
1648,438,2086,3.7625570776255706
4311,424,4735,10.16745283018868
1257,339,1596,3.707964601769912
1591,563,2154,2.8259325044404973
3910,888,4798,4.403153153153153
26,432,458,0.0601851851851851
3154,775,3929,4.069677419354838
508,369,877,1.376693766937669
5070,340,5410,14.911764705882351
46,69,115,0.6666666666666666
622,652,1274,0.9539877300613496
6330,381,6711,16.614173228346456
696,572,1268,1.2167832167832169
407,312,719,1.3044871794871795
1650,801,2451,2.059925093632959
2009,347,2356,5.789625360230548
169,93,262,1.8172043010752688
172,79,251,2.1772151898734178
4173,854,5027,4.886416861826698
1691,546,2237,3.097069597069597
1707,689,2396,2.4775036284470247
122648,127,122775,965.7322834645668
369,653,1022,0.5650842266462481
280974,423,281397,664.2411347517731
422,519,941,0.8131021194605009
367,36,403,10.194444444444445
6039,805,6844,7.501863354037267
1210,580,1790,2.086206896551724
3854,668,4522,5.769461077844311
4458,371,4829,12.016172506738544
4065,56,4121,72.58928571428571
2107,300,2407,7.023333333333333
3176,60,3236,52.93333333333333
111,50,161,2.22
5864,843,6707,6.956109134045077
424,313,737,1.354632587859425
6189,831,7020,7.447653429602888
434,120,554,3.616666666666666
2217,315,2532,7.038095238095238
2353,270,2623,8.714814814814815
614,3,617,204.66666666666663
4210,345,4555,12.202898550724637
2433,594,3027,4.095959595959596
734,129,863,5.689922480620155
1133,429,1562,2.641025641025641
611,422,1033,1.447867298578199
3431,534,3965,6.425093632958801
606,558,1164,1.086021505376344
2106,906,3012,2.3245033112582782
1278,574,1852,2.226480836236934
5540,433,5973,12.79445727482679
1064,202,1266,5.267326732673268
357,54,411,6.611111111111111
716,390,1106,1.835897435897436
2021,512,2533,3.947265625
174,307,481,0.5667752442996743
3744,855,4599,4.378947368421053
5269,342,5611,15.40643274853801
7741,260,8001,29.773076923076925
231,139,370,1.6618705035971224
1751,570,2321,3.0719298245614035
1047,372,1419,2.814516129032258
2823,355,3178,7.952112676056338
372,611,983,0.6088379705400983
4467,543,5010,8.226519337016574
4640,599,5239,7.746243739565943
1039,715,1754,1.4531468531468532
21,302,323,0.0695364238410596
2568,851,3419,3.017626321974148
4197,685,4882,6.127007299270073
129,147,276,0.8775510204081632
2737,36,2773,76.02777777777777
2862,895,3757,3.197765363128492
810,29,839,27.93103448275862
185713,376,186089,493.9175531914894
5081,649,5730,7.828967642526964
2193,527,2720,4.161290322580645
1001,370,1371,2.705405405405405
5112,135,5247,37.86666666666667
392,43,435,9.116279069767442
3726,90,3816,41.4
5695,346,6041,16.459537572254334
4798,233,5031,20.59227467811159
4413,552,4965,7.994565217391305
2961,243,3204,12.185185185185183
1234,894,2128,1.3803131991051454
1240,93,1333,13.333333333333334
47,177,224,0.2655367231638418
2399,473,2872,5.071881606765328
5135,390,5525,13.166666666666666
1525,712,2237,2.1418539325842696
1630,137,1767,11.897810218978105
1913,674,2587,2.8382789317507418
3542,330,3872,10.733333333333333
1433,220,1653,6.513636363636364
234,3,237,78.0
365,347,712,1.0518731988472625
584,138,722,4.231884057971015
2285,343,2628,6.661807580174927
2025,24,2049,84.375
546,608,1154,0.8980263157894737
7426,380,7806,19.542105263157893
6735,289,7024,23.3044982698962
5130,108,5238,47.5
3933,374,4307,10.516042780748664
224861,581,225442,387.0240963855422
116,51,167,2.2745098039215685
1307,749,2056,1.7449933244325768
6561,313,6874,20.96166134185304
3300,671,3971,4.918032786885246
600,442,1042,1.3574660633484164
960,433,1393,2.2170900692840645
1266,464,1730,2.728448275862069
3859,217,4076,17.783410138248847
2029,280,2309,7.246428571428571
3104,482,3586,6.439834024896266
2144,199,2343,10.773869346733669
4980,611,5591,8.150572831423895
1369,200,1569,6.845
683,645,1328,1.0589147286821703
4065,448,4513,9.073660714285714
1828,775,2603,2.358709677419355
2325,705,3030,3.297872340425532
6648,655,7303,10.149618320610688
13,586,599,0.0221843003412969
880,263,1143,3.346007604562738
6833,698,7531,9.789398280802292
2689,120,2809,22.40833333333333
2739,914,3653,2.9967177242888403
1468,62,1530,23.677419354838708
884,359,1243,2.462395543175488
2381,270,2651,8.818518518518518
266,371,637,0.7169811320754716
6514,585,7099,11.135042735042736
2058,729,2787,2.823045267489712
2224,645,2869,3.448062015503876
1505,132,1637,11.401515151515152
1689,293,1982,5.764505119453925
3338,406,3744,8.22167487684729
3886,376,4262,10.335106382978724
2417,375,2792,6.445333333333333
1170,520,1690,2.25
152,87,239,1.7471264367816093
4712,591,5303,7.972927241962775
1408,858,2266,1.641025641025641
48,635,683,0.0755905511811023
672,55,727,12.21818181818182
622,624,1246,0.9967948717948718
1948,783,2731,2.4878671775223498
959,114,1073,8.412280701754385
2358,447,2805,5.275167785234899
1910,682,2592,2.80058651026393
644,307,951,2.0977198697068404
5647,405,6052,13.943209876543207
2896,907,3803,3.1929437706725468
402,147,549,2.7346938775510203
2053,855,2908,2.401169590643275
347996,281,348277,1238.4199288256227
2988,350,3338,8.537142857142857
4053,893,4946,4.538633818589026
3043,229,3272,13.2882096069869
39,502,541,0.0776892430278884
2206,469,2675,4.70362473347548
1790,436,2226,4.105504587155964
2439,65,2504,37.52307692307692
86,386,472,0.2227979274611398
2224,404,2628,5.5049504950495045
3393,453,3846,7.490066225165563
4187,435,4622,9.62528735632184
73,20,93,3.65
3765,497,4262,7.575452716297787
178,353,531,0.5042492917847026
557,158,715,3.5253164556962027
179887,415,180302,433.4626506024096
1438,672,2110,2.139880952380953
3245,479,3724,6.774530271398747
2886,167,3053,17.281437125748504
4484,137,4621,32.72992700729927
553,213,766,2.596244131455399
4798,233,5031,20.59227467811159
52,980,1032,0.0530612244897959
6659,354,7013,18.81073446327684
253,115,368,2.2
1685,573,2258,2.94066317626527
622,306,928,2.0326797385620914
5321,476,5797,11.178571428571429
10,22,32,0.4545454545454545
1837,902,2739,2.0365853658536586
345,592,937,0.5827702702702703
1769,632,2401,2.7990506329113924
5658,106,5764,53.37735849056604
23,611,634,0.0376432078559738
85,712,797,0.1193820224719101
1177,778,1955,1.512853470437018
3634,553,4187,6.571428571428571
1775,992,2767,1.7893145161290325
5440,362,5802,15.027624309392266
3267,391,3658,8.35549872122762
794,417,1211,1.9040767386091129
799,158,957,5.056962025316456
757,821,1578,0.9220462850182704
4259,583,4842,7.305317324185249
1495,269,1764,5.557620817843866
2571,364,2935,7.063186813186813
3930,894,4824,4.395973154362416
3542,541,4083,6.547134935304991
733,106,839,6.915094339622642
1237,224,1461,5.522321428571429
16,66,82,0.2424242424242424
6076,296,6372,20.527027027027028
7067,31,7098,227.96774193548387
389,534,923,0.7284644194756554
1874,422,2296,4.440758293838862
3001,426,3427,7.044600938967136
6591,684,7275,9.635964912280702
21,289,310,0.0726643598615917
5880,101,5981,58.21782178217822
2176,567,2743,3.837742504409171
1069,454,1523,2.354625550660793
30,995,1025,0.0301507537688442
995,493,1488,2.0182555780933065
5090,948,6038,5.369198312236287
1996,974,2970,2.0492813141683777
7054,858,7912,8.221445221445222
16,452,468,0.0353982300884955
28,49,77,0.5714285714285714
2132,517,2649,4.123791102514507
3269,771,4040,4.239948119325551
1175,588,1763,1.998299319727891
7677,150,7827,51.18
2082,9,2091,231.3333333333333
1715,424,2139,4.044811320754717
733,1000,1733,0.733
51,53,104,0.9622641509433962
1037,527,1564,1.967741935483871
523,153,676,3.418300653594771
1794,927,2721,1.935275080906149
1542,651,2193,2.3686635944700463
133,12,145,11.083333333333334
95,538,633,0.1765799256505576
265,450,715,0.5888888888888889
782,640,1422,1.221875
50,851,901,0.0587544065804935
3731,967,4698,3.858324715615305
798,370,1168,2.156756756756757
6530,311,6841,20.9967845659164
2316,693,3009,3.341991341991342
3793,605,4398,6.269421487603306
1662,937,2599,1.7737459978655283
352,103,455,3.41747572815534
4479,315,4794,14.219047619047618
1832,728,2560,2.5164835164835164
1170,467,1637,2.505353319057816
26,298,324,0.087248322147651
4365,423,4788,10.319148936170214
3141,660,3801,4.759090909090909
4260,1013,5273,4.20533070088845
54,730,784,0.073972602739726
2561,596,3157,4.296979865771812
86,40,126,2.15
883,287,1170,3.076655052264808
42,92,134,0.4565217391304347
9,236,245,0.0381355932203389
3142,291,3433,10.79725085910653
11,526,537,0.0209125475285171
383196,601,383797,637.5973377703828
1024,180,1204,5.688888888888889
45,945,990,0.0476190476190476
2422,638,3060,3.7962382445141065
1019,1023,2042,0.9960899315738024
1394,344,1738,4.0523255813953485
938,612,1550,1.5326797385620916
857,32,889,26.78125
1339,912,2251,1.468201754385965
371,152,523,2.4407894736842106
6770,577,7347,11.733102253032929
740,125,865,5.92
7282,574,7856,12.686411149825783
193,336,529,0.5744047619047619
6343,789,7132,8.039290240811154
2058,1004,3062,2.049800796812749
2845,737,3582,3.8602442333785616
182,111,293,1.6396396396396395
38,733,771,0.0518417462482946
2856,106,2962,26.943396226415093
5225,170,5395,30.73529411764705
3625,268,3893,13.526119402985074
7457,164,7621,45.46951219512195
1139,360,1499,3.1638888888888888
7008,879,7887,7.972696245733788
4895,381,5276,12.847769028871392
1124,126,1250,8.920634920634921
3132,103,3235,30.40776699029126
18,279,297,0.064516129032258
2213,342,2555,6.470760233918129
1278,312,1590,4.096153846153846
1978,38,2016,52.05263157894737
4948,481,5429,10.286902286902286
4857,515,5372,9.431067961165049
1071,237,1308,4.518987341772152
3825,250,4075,15.3
41,22,63,1.8636363636363635
2213,258,2471,8.577519379844961
24,446,470,0.0538116591928251
118,427,545,0.2763466042154566
1980,367,2347,5.395095367847412
4456,81,4537,55.01234567901235
139,58,197,2.396551724137931
4380,106,4486,41.320754716981135
2858,954,3812,2.9958071278826
1756,557,2313,3.1526032315978454
2147,420,2567,5.1119047619047615
2922,461,3383,6.338394793926248
2537,49,2586,51.775510204081634
1819,257,2076,7.077821011673152
1621,783,2404,2.070242656449553
4584,10,4594,458.4
6426,359,6785,17.899721448467968
1252,839,2091,1.4922526817640047
1920,380,2300,5.052631578947368
6942,491,7433,14.138492871690428
135,568,703,0.2376760563380281
302181,708,302889,426.8093220338983
206,404,610,0.5099009900990099
1030,268,1298,3.843283582089552
274700,600,275300,457.8333333333333
3772,870,4642,4.335632183908046
3134,334,3468,9.383233532934131
1276,606,1882,2.1056105610561056
88,395,483,0.2227848101265822
1669,418,2087,3.992822966507177
1974,28,2002,70.5
6563,50,6613,131.26
844,549,1393,1.5373406193078325
919,57,976,16.12280701754386
31,893,924,0.0347144456886898
5521,521,6042,10.596928982725528
3811,681,4492,5.596182085168869
2591,378,2969,6.854497354497354
77,60,137,1.2833333333333334
2006,240,2246,8.358333333333333
7741,260,8001,29.773076923076925
969,708,1677,1.36864406779661
1861,625,2486,2.9776
5259,238,5497,22.096638655462183
537,57,594,9.421052631578949
5841,288,6129,20.28125
6206,248,6454,25.024193548387096
742,360,1102,2.061111111111111
93,477,570,0.1949685534591195
5112,215,5327,23.77674418604651
930,188,1118,4.946808510638298
6088,320,6408,19.025
5879,817,6696,7.195838433292534
2183,871,3054,2.5063145809414467
991,218,1209,4.545871559633028
591,656,1247,0.9009146341463414
4159,306,4465,13.591503267973856
1645,756,2401,2.175925925925926
6403,994,7397,6.441649899396379
656,391,1047,1.6777493606138107
921,678,1599,1.3584070796460177
1430,454,1884,3.149779735682819
2829,243,3072,11.641975308641976
28,52,80,0.5384615384615384
4014,344,4358,11.668604651162791
728,834,1562,0.8729016786570744
2502,633,3135,3.95260663507109
1189,234,1423,5.081196581196581
173,443,616,0.3905191873589165
1365,747,2112,1.8273092369477912
3133,379,3512,8.266490765171504
504,655,1159,0.7694656488549618
6392,867,7259,7.372549019607843
11,430,441,0.0255813953488372
18,333,351,0.054054054054054
1323,57,1380,23.21052631578948
1697,644,2341,2.6350931677018634
382731,355,383086,1078.1154929577465
86,93,179,0.9247311827956988
5283,140,5423,37.73571428571429
24,451,475,0.0532150776053215
9,101,110,0.0891089108910891
10,599,609,0.01669449081803
1339,167,1506,8.017964071856287
905,233,1138,3.88412017167382
3683,457,4140,8.059080962800875
3702,491,4193,7.539714867617108
114,520,634,0.2192307692307692
705373,190,705563,3712.48947368421
7047,503,7550,14.009940357852882
627,963,1590,0.6510903426791277
4321,760,5081,5.685526315789474
3254,617,3871,5.273905996758509
5729,692,6421,8.278901734104046
81,559,640,0.1449016100178891
2240,141,2381,15.886524822695035
5003,418,5421,11.9688995215311
3596,185,3781,19.43783783783784
91,880,971,0.1034090909090909
25,508,533,0.0492125984251968
4938,697,5635,7.084648493543759
1472,517,1989,2.847195357833656
462,109,571,4.238532110091743
2884,545,3429,5.291743119266055
1740,536,2276,3.246268656716418
2540,336,2876,7.559523809523809
6394,508,6902,12.586614173228346
60,81,141,0.7407407407407407
3745,483,4228,7.753623188405797
1571,648,2219,2.424382716049383
33,109,142,0.3027522935779816
2962,3,2965,987.3333333333334
7571,318,7889,23.80817610062893
528,632,1160,0.8354430379746836
3931,602,4533,6.529900332225914
137,593,730,0.2310286677908937
1405,147,1552,9.5578231292517
3981,623,4604,6.390048154093098
83,394,477,0.2106598984771573
3872,156,4028,24.82051282051282
2174,534,2708,4.071161048689139
447,431,878,1.037122969837587
1777,731,2508,2.4309165526675787
1967,454,2421,4.332599118942731
3235,178,3413,18.174157303370787
2865,270,3135,10.61111111111111
591612,730,592342,810.427397260274
1683,639,2322,2.6338028169014085
202,948,1150,0.2130801687763713
5196,376,5572,13.819148936170214
393,239,632,1.6443514644351465
22,403,425,0.0545905707196029
1504,91,1595,16.52747252747253
55,431,486,0.1276102088167053
77,571,648,0.1348511383537653
5008,638,5646,7.849529780564263
148,338,486,0.4378698224852071
6700,360,7060,18.61111111111111
3174,53,3227,59.886792452830186
292,153,445,1.908496732026144
2690,925,3615,2.908108108108108
3976,386,4362,10.300518134715023
5241,110,5351,47.64545454545455
2814,39,2853,72.15384615384616
5882,13,5895,452.46153846153845
377,18,395,20.944444444444443
2075,53,2128,39.15094339622642
2203,362,2565,6.085635359116022
4070,231,4301,17.61904761904762
13,357,370,0.0364145658263305
1747,376,2123,4.6462765957446805
1183,506,1689,2.3379446640316206
6816,943,7759,7.2279957582184515
880,319,1199,2.7586206896551726
7434,161,7595,46.17391304347826
3374,498,3872,6.775100401606426
5447,830,6277,6.562650602409638
10,613,623,0.0163132137030995
19,632,651,0.0300632911392405
4002,341,4343,11.736070381231672
3987,307,4294,12.986970684039088
33,484,517,0.0681818181818181
44,58,102,0.7586206896551724
3231,595,3826,5.430252100840336
1125,204,1329,5.514705882352941
2473,449,2922,5.507795100222717
347747,776,348523,448.1275773195876
5915,213,6128,27.769953051643192
4025,412,4437,9.769417475728156
3025,609,3634,4.967159277504105
2530,77,2607,32.857142857142854
2800,445,3245,6.292134831460674
1896,301,2197,6.299003322259137
1624,848,2472,1.9150943396226408
4157,794,4951,5.23551637279597
3264,368,3632,8.869565217391305
13,858,871,0.0151515151515151
5161,657,5818,7.8554033485540335
1298,529,1827,2.453686200378072
3444,568,4012,6.063380281690141
2845,737,3582,3.8602442333785616
1072,928,2000,1.1551724137931034
513,349,862,1.4699140401146131
6639,47,6686,141.25531914893617
1154,275,1429,4.196363636363636
2130,734,2864,2.9019073569482288
2771,516,3287,5.37015503875969
903,1007,1910,0.8967229394240318
158,29,187,5.448275862068965
2714,556,3270,4.881294964028777
5366,3,5369,1788.6666666666667
125,360,485,0.3472222222222222
4086,198,4284,20.63636363636364
74,520,594,0.1423076923076923
274,250,524,1.096
7725,182,7907,42.44505494505494
115,71,186,1.619718309859155
913,103,1016,8.864077669902912
3376,364,3740,9.274725274725276
1892,949,2841,1.993677555321391
136,89,225,1.5280898876404494
541,698,1239,0.7750716332378224
782,2,784,391.0
6276,376,6652,16.69148936170213
83,384,467,0.2161458333333333
332,166,498,2.0
6242,703,6945,8.879089615931722
5139,891,6030,5.767676767676767
3044,661,3705,4.605143721633888
922,570,1492,1.6175438596491227
165,105,270,1.5714285714285714
871,513,1384,1.6978557504873295
2857,696,3553,4.1048850574712645
1205,558,1763,2.1594982078853047
1249,326,1575,3.831288343558282
16,311,327,0.0514469453376205
3824,964,4788,3.966804979253112
804,849,1653,0.9469964664310954
1248,1008,2256,1.238095238095238
667,489,1156,1.3640081799591002
2082,125,2207,16.656
1481,428,1909,3.460280373831776
100,626,726,0.1597444089456869
6701,414,7115,16.185990338164252
4490,609,5099,7.372742200328407
1278,753,2031,1.697211155378486
27,132,159,0.2045454545454545
2082,125,2207,16.656
6935,870,7805,7.971264367816092
934,570,1504,1.6385964912280702
4050,798,4848,5.075187969924812
1505,662,2167,2.273413897280967
749,267,1016,2.805243445692884
32,976,1008,0.0327868852459016
43,581,624,0.0740103270223752
24,401,425,0.0598503740648379
1091,383,1474,2.848563968668407
4441,543,4984,8.178637200736649
1763,154,1917,11.448051948051948
164,452,616,0.3628318584070796
3376,552,3928,6.115942028985507
3976,597,4573,6.659966499162479
1728,634,2362,2.725552050473186
13,630,643,0.0206349206349206
5184,321,5505,16.149532710280372
5398,721,6119,7.486823855755895
10,415,425,0.0240963855421686
126,742,868,0.1698113207547169
3513,152,3665,23.11184210526316
1126,57,1183,19.75438596491228
2443,575,3018,4.248695652173913
4004,158,4162,25.34177215189873
2097,855,2952,2.4526315789473685
669,93,762,7.193548387096774
4368,538,4906,8.118959107806692
1445,548,1993,2.636861313868613
